component_type,component_id,value,unit
bus_voltage,1,0.9888381897015684,p.u.
bus_voltage,2,0.9885178911248289,p.u.
bus_voltage,3,0.9699338204674197,p.u.
bus_voltage,4,0.9656647033924337,p.u.
bus_voltage,5,0.9667029847569948,p.u.
bus_voltage,6,0.9492329441495267,p.u.
bus_voltage,7,0.9006320843943489,p.u.
bus_voltage,8,0.9084986127559015,p.u.
bus_voltage,9,0.9649606346315337,p.u.
bus_voltage,10,0.9578918272488438,p.u.
bus_voltage,11,0.9951936838898419,p.u.
bus_voltage,12,1.0025414786746025,p.u.
bus_voltage,13,1.0346704293443774,p.u.
bus_voltage,14,1.004181152029553,p.u.
bus_voltage,15,1.027356107685828,p.u.
bus_voltage,16,1.028850421603356,p.u.
bus_voltage,17,1.0291673694384595,p.u.
bus_voltage,18,1.0285972773713519,p.u.
bus_voltage,19,1.03690343209572,p.u.
bus_voltage,20,1.052969461173192,p.u.
bus_voltage,21,1.0371559710047442,p.u.
bus_voltage,22,1.0434789641116575,p.u.
bus_voltage,23,1.0662962200499062,p.u.
bus_voltage,24,1.0030376701945263,p.u.
bus_angle,13,0.0,rad
bus_angle,1,-0.1731384975523699,rad
bus_angle,2,-0.1727889544726579,rad
bus_angle,3,-0.23005921193827877,rad
bus_angle,4,-0.22985359396742533,rad
bus_angle,5,-0.226753233086387,rad
bus_angle,6,-0.2743967339031478,rad
bus_angle,7,-0.07056445218763645,rad
bus_angle,8,-0.2022660197753514,rad
bus_angle,9,-0.19531453106574512,rad
bus_angle,10,-0.21685793978484394,rad
bus_angle,11,-0.11059526854655058,rad
bus_angle,12,-0.07343279600374629,rad
bus_angle,14,-0.11954257944490629,rad
bus_angle,15,-0.08761912702251345,rad
bus_angle,16,-0.07204304016419474,rad
bus_angle,17,-0.06426018999296088,rad
bus_angle,18,-0.07718390032778587,rad
bus_angle,19,-0.04292571698315428,rad
bus_angle,20,0.01431197835879561,rad
bus_angle,21,-0.04828977392985033,rad
bus_angle,22,0.06041513665712677,rad
bus_angle,23,0.056980631583470207,rad
bus_angle,24,-0.14010646201118002,rad
reactive_generation,1,7.0222997528911595,Mvar
reactive_generation,2,7.022299752865006,Mvar
reactive_generation,3,23.67477823460925,Mvar
reactive_generation,4,23.674787881367806,Mvar
reactive_generation,5,6.448904725109785,Mvar
reactive_generation,6,6.448904911454302,Mvar
reactive_generation,7,23.313928643176855,Mvar
reactive_generation,8,23.313938198124383,Mvar
reactive_generation,9,-5.868047951758988,Mvar
reactive_generation,10,15.434886401770555,Mvar
reactive_generation,11,15.434894262735114,Mvar
reactive_generation,12,64.32581826763969,Mvar
reactive_generation,13,64.32581826760135,Mvar
reactive_generation,14,64.32582289144207,Mvar
reactive_generation,20,69.00915167532617,Mvar
reactive_generation,21,62.82541881646882,Mvar
reactive_generation,23,116.58277794787857,Mvar
reactive_generation,24,6.923269650264027,Mvar
reactive_generation,25,6.891602247362636,Mvar
reactive_generation,26,6.838486835760138,Mvar
reactive_generation,27,6.867710331937494,Mvar
reactive_generation,28,6.846104812501883,Mvar
reactive_generation,29,6.884425539703399,Mvar
reactive_generation,30,72.7291972012613,Mvar
