constraint_type,component_id,value,lower,upper,variable_name,master_value
p_balance_eq,1,9.444423545225964e-14,0.0,0.0,,
p_balance_eq,2,-6.106033766036271e-14,0.0,0.0,,
p_balance_eq,3,-2.30614215129322e-14,0.0,0.0,,
p_balance_eq,4,1.054509093706326e-14,0.0,0.0,,
p_balance_eq,5,-3.1465800153169035e-15,0.0,0.0,,
p_balance_eq,6,-1.9241892455746593e-14,0.0,0.0,,
p_balance_eq,7,-3.780153883599542e-15,0.0,0.0,,
p_balance_eq,8,-1.4365119743687746e-15,0.0,0.0,,
p_balance_eq,9,5.939311508698555e-14,0.0,0.0,,
p_balance_eq,10,-1.3164873210395455e-14,0.0,0.0,,
p_balance_eq,11,1.8444789559634092e-14,0.0,0.0,,
p_balance_eq,12,-1.8907302583119883e-14,0.0,0.0,,
p_balance_eq,13,1.7637132632998802e-14,0.0,0.0,,
p_balance_eq,14,-1.9184274733575514e-14,0.0,0.0,,
p_balance_eq,15,3.781207761992516e-14,0.0,0.0,,
p_balance_eq,16,-6.661838913629356e-14,0.0,0.0,,
p_balance_eq,17,3.9577209578708396e-14,0.0,0.0,,
p_balance_eq,18,-1.2116884406910503e-13,0.0,0.0,,
p_balance_eq,19,6.77262565622924e-14,0.0,0.0,,
p_balance_eq,20,-2.7423460688570786e-13,0.0,0.0,,
p_balance_eq,21,2.138832053090109e-14,0.0,0.0,,
p_balance_eq,22,2.3498487972616576e-14,0.0,0.0,,
p_balance_eq,23,2.2554518965515894e-13,0.0,0.0,,
p_balance_eq,24,1.0814771827908926e-14,0.0,0.0,,
q_balance_eq,1,2.5712871544483176e-12,0.0,0.0,,
q_balance_eq,2,1.6811266920511775e-12,0.0,0.0,,
q_balance_eq,3,7.286493414863124e-13,0.0,0.0,,
q_balance_eq,4,6.992667773623009e-13,0.0,0.0,,
q_balance_eq,5,6.992901038026353e-13,0.0,0.0,,
q_balance_eq,6,9.491173572103557e-13,0.0,0.0,,
q_balance_eq,7,5.813140614897459e-13,0.0,0.0,,
q_balance_eq,8,1.1420797008373303e-12,0.0,0.0,,
q_balance_eq,9,1.5003535116771619e-12,0.0,0.0,,
q_balance_eq,10,2.257190732372525e-12,0.0,0.0,,
q_balance_eq,11,2.0095853031366602e-12,0.0,0.0,,
q_balance_eq,12,2.877361819606807e-12,0.0,0.0,,
q_balance_eq,13,1.3014421176954743e-12,0.0,0.0,,
q_balance_eq,14,1.4150113694563196e-12,0.0,0.0,,
q_balance_eq,15,4.102994630824557e-12,0.0,0.0,,
q_balance_eq,16,3.947606263009001e-12,0.0,0.0,,
q_balance_eq,17,4.798120896841343e-12,0.0,0.0,,
q_balance_eq,18,1.2542898789169436e-12,0.0,0.0,,
q_balance_eq,19,6.190087327198851e-13,0.0,0.0,,
q_balance_eq,20,3.0462064543661737e-12,0.0,0.0,,
q_balance_eq,21,3.486335099091135e-12,0.0,0.0,,
q_balance_eq,22,4.811705631578198e-13,0.0,0.0,,
q_balance_eq,23,4.9553661590829895e-12,0.0,0.0,,
q_balance_eq,24,1.6380656800061254e-12,0.0,0.0,,
line_mva_ineq,1,-3.061197178618103,-1e+19,0.0,,
line_mva_ineq,2,-5.209842050511065,-1e+19,0.0,,
line_mva_ineq,3,-2.6317970000629964,-1e+19,0.0,,
line_mva_ineq,4,-2.846345212242724,-1e+19,0.0,,
line_mva_ineq,5,-2.7718905791599036,-1e+19,0.0,,
line_mva_ineq,6,-2.4668773773184642,-1e+19,0.0,,
line_mva_ineq,7,-14.910310802711939,-1e+19,0.0,,
line_mva_ineq,8,-2.9649159768918913,-1e+19,0.0,,
line_mva_ineq,9,-3.042362092975902,-1e+19,0.0,,
line_mva_ineq,10,-5.482318368155065,-1e+19,0.0,,
line_mva_ineq,11,-2.790437793505093e-07,-1e+19,0.0,,
line_mva_ineq,12,-2.964274095870751,-1e+19,0.0,,
line_mva_ineq,13,-2.9842364381527395,-1e+19,0.0,,
line_mva_ineq,14,-14.890414257429262,-1e+19,0.0,,
line_mva_ineq,15,-13.947473642598945,-1e+19,0.0,,
line_mva_ineq,16,-7.335038351759204,-1e+19,0.0,,
line_mva_ineq,17,-13.227104276207857,-1e+19,0.0,,
line_mva_ineq,18,-19.073432050952984,-1e+19,0.0,,
line_mva_ineq,19,-5.224931834166486,-1e+19,0.0,,
line_mva_ineq,20,-21.942771699411278,-1e+19,0.0,,
line_mva_ineq,21,-22.807493235426776,-1e+19,0.0,,
line_mva_ineq,22,-24.48176819338479,-1e+19,0.0,,
line_mva_ineq,23,-3.333108052284154,-1e+19,0.0,,
line_mva_ineq,24,-23.520436753609676,-1e+19,0.0,,
line_mva_ineq,25,-24.445701193034754,-1e+19,0.0,,
line_mva_ineq,26,-24.445701193034754,-1e+19,0.0,,
line_mva_ineq,27,-23.77245597063117,-1e+19,0.0,,
line_mva_ineq,28,-24.980348025449278,-1e+19,0.0,,
line_mva_ineq,29,-22.950389227086152,-1e+19,0.0,,
line_mva_ineq,30,-23.630564048922878,-1e+19,0.0,,
line_mva_ineq,31,-23.476543983058342,-1e+19,0.0,,
line_mva_ineq,32,-23.695572940879806,-1e+19,0.0,,
line_mva_ineq,33,-23.695572940879806,-1e+19,0.0,,
line_mva_ineq,34,-22.312443852296784,-1e+19,0.0,,
line_mva_ineq,35,-22.312443852296784,-1e+19,0.0,,
line_mva_ineq,36,-19.659994091887004,-1e+19,0.0,,
line_mva_ineq,37,-19.659994091887004,-1e+19,0.0,,
line_mva_ineq,38,-21.872229004386167,-1e+19,0.0,,
fixed_master_dispatch_eq,1,0.0,0.0,0.0,p_s10_t20_g1,19.999999999999886
fixed_master_dispatch_eq,2,0.0,0.0,0.0,p_s10_t20_g2,20.0
fixed_master_dispatch_eq,3,0.0,0.0,0.0,p_s10_t20_g3,76.0
fixed_master_dispatch_eq,4,0.0,0.0,0.0,p_s10_t20_g4,76.0
fixed_master_dispatch_eq,5,0.0,0.0,0.0,p_s10_t20_g5,20.00000000000007
fixed_master_dispatch_eq,6,0.0,0.0,0.0,p_s10_t20_g6,20.0
fixed_master_dispatch_eq,7,0.0,0.0,0.0,p_s10_t20_g7,76.0
fixed_master_dispatch_eq,8,0.0,0.0,0.0,p_s10_t20_g8,76.0
fixed_master_dispatch_eq,9,0.0,0.0,0.0,p_s10_t20_g9,99.99999999999996
fixed_master_dispatch_eq,10,0.0,0.0,0.0,p_s10_t20_g10,100.0
fixed_master_dispatch_eq,11,0.0,0.0,0.0,p_s10_t20_g11,100.0
fixed_master_dispatch_eq,12,0.0,0.0,0.0,p_s10_t20_g12,196.99999999999991
fixed_master_dispatch_eq,13,0.0,0.0,0.0,p_s10_t20_g13,197.0
fixed_master_dispatch_eq,14,0.0,0.0,0.0,p_s10_t20_g14,197.0
fixed_master_dispatch_eq,20,0.0,0.0,0.0,p_s10_t20_g20,155.0
fixed_master_dispatch_eq,21,0.0,0.0,0.0,p_s10_t20_g21,155.00000000000006
fixed_master_dispatch_eq,23,0.0,0.0,0.0,p_s10_t20_g23,177.43929274987417
fixed_master_dispatch_eq,24,0.0,0.0,0.0,p_s10_t20_g24,50.0
fixed_master_dispatch_eq,25,0.0,0.0,0.0,p_s10_t20_g25,50.0
fixed_master_dispatch_eq,26,0.0,0.0,0.0,p_s10_t20_g26,50.0
fixed_master_dispatch_eq,27,0.0,0.0,0.0,p_s10_t20_g27,50.0
fixed_master_dispatch_eq,28,0.0,0.0,0.0,p_s10_t20_g28,50.0
fixed_master_dispatch_eq,29,0.0,0.0,0.0,p_s10_t20_g29,50.0
fixed_master_dispatch_eq,30,0.0,0.0,0.0,p_s10_t20_g30,154.99999999999994
fixed_master_dispatch_eq,31,0.0,0.0,0.0,p_s10_t20_g31,155.0
fixed_master_dispatch_eq,32,0.0,0.0,0.0,p_s10_t20_g32,350.0
fixed_master_wind_eq,W14,0.0,0.0,0.0,wind_s10_t20_W14,102.52244137967892
fixed_master_wind_eq,W3,0.0,0.0,0.0,wind_s10_t20_W3,25.03826587044396
