constraint_type,component_id,value,lower,upper,variable_name,master_value
p_balance_eq,1,4.872659350660391e-14,0.0,0.0,,
p_balance_eq,2,-9.435438473831374e-14,0.0,0.0,,
p_balance_eq,3,-4.939953746627493e-14,0.0,0.0,,
p_balance_eq,4,3.024394496235934e-14,0.0,0.0,,
p_balance_eq,5,3.864299830645679e-14,0.0,0.0,,
p_balance_eq,6,-9.360015610889241e-15,0.0,0.0,,
p_balance_eq,7,-2.8350392644376984e-14,0.0,0.0,,
p_balance_eq,8,1.0275415297821867e-13,0.0,0.0,,
p_balance_eq,9,1.2399058017288633e-14,0.0,0.0,,
p_balance_eq,10,-4.59933977567991e-14,0.0,0.0,,
p_balance_eq,11,1.003477052700149e-13,0.0,0.0,,
p_balance_eq,12,6.773943724198463e-14,0.0,0.0,,
p_balance_eq,13,-6.591303091979701e-14,0.0,0.0,,
p_balance_eq,14,-1.643918494712536e-14,0.0,0.0,,
p_balance_eq,15,-2.172171337656674e-13,0.0,0.0,,
p_balance_eq,16,8.042171597178079e-14,0.0,0.0,,
p_balance_eq,17,-6.975987170733389e-15,0.0,0.0,,
p_balance_eq,18,-2.854163879252667e-13,0.0,0.0,,
p_balance_eq,19,4.100814807628424e-14,0.0,0.0,,
p_balance_eq,20,-9.328462955977661e-14,0.0,0.0,,
p_balance_eq,21,2.679540278354396e-13,0.0,0.0,,
p_balance_eq,22,5.836561838218693e-14,0.0,0.0,,
p_balance_eq,23,1.950441320768253e-13,0.0,0.0,,
p_balance_eq,24,1.1088586578350372e-13,0.0,0.0,,
q_balance_eq,1,2.753604839262312e-13,0.0,0.0,,
q_balance_eq,2,5.942331181155516e-14,0.0,0.0,,
q_balance_eq,3,-8.067992142966364e-13,0.0,0.0,,
q_balance_eq,4,-3.1250010717152887e-13,0.0,0.0,,
q_balance_eq,5,-4.76663752414265e-13,0.0,0.0,,
q_balance_eq,6,-6.34876022196848e-13,0.0,0.0,,
q_balance_eq,7,1.4290109216384336e-13,0.0,0.0,,
q_balance_eq,8,-1.869021633966149e-13,0.0,0.0,,
q_balance_eq,9,-1.494536238473218e-12,0.0,0.0,,
q_balance_eq,10,-1.6199524835165506e-12,0.0,0.0,,
q_balance_eq,11,-7.457565313439933e-13,0.0,0.0,,
q_balance_eq,12,-1.518065858294778e-12,0.0,0.0,,
q_balance_eq,13,-1.1860486280167865e-12,0.0,0.0,,
q_balance_eq,14,-1.5562897853565148e-12,0.0,0.0,,
q_balance_eq,15,-1.0204124044756006e-11,0.0,0.0,,
q_balance_eq,16,-9.018708340086199e-12,0.0,0.0,,
q_balance_eq,17,-7.687282153065814e-12,0.0,0.0,,
q_balance_eq,18,-6.162603115528534e-12,0.0,0.0,,
q_balance_eq,19,-5.159684677668967e-12,0.0,0.0,,
q_balance_eq,20,-5.03532788110727e-12,0.0,0.0,,
q_balance_eq,21,-7.046339877412374e-12,0.0,0.0,,
q_balance_eq,22,-1.1857312888171635e-12,0.0,0.0,,
q_balance_eq,23,-4.9614928661280595e-12,0.0,0.0,,
q_balance_eq,24,-9.182593989115646e-13,0.0,0.0,,
line_mva_ineq,1,-3.0571639637214787,-1e+19,0.0,,
line_mva_ineq,2,-5.1180430243559805,-1e+19,0.0,,
line_mva_ineq,3,-2.6460455357381103,-1e+19,0.0,,
line_mva_ineq,4,-2.8216665376222267,-1e+19,0.0,,
line_mva_ineq,5,-2.7867264517160506,-1e+19,0.0,,
