constraint_type,component_id,value,lower,upper,variable_name,master_value
p_balance_eq,1,1.4424555806394476e-10,0.0,0.0,,
p_balance_eq,2,1.6459702035316517e-10,0.0,0.0,,
p_balance_eq,3,-2.00765248331992e-10,0.0,0.0,,
p_balance_eq,4,-1.0838174072948757e-10,0.0,0.0,,
p_balance_eq,5,-1.0208284522870373e-10,0.0,0.0,,
p_balance_eq,6,-2.1391141544993986e-10,0.0,0.0,,
p_balance_eq,7,3.827291693341223e-10,0.0,0.0,,
p_balance_eq,8,-3.6798303254092623e-10,0.0,0.0,,
p_balance_eq,9,-2.1923782659639436e-10,0.0,0.0,,
p_balance_eq,10,-2.4631330767475043e-10,0.0,0.0,,
p_balance_eq,11,8.187941558085833e-11,0.0,0.0,,
p_balance_eq,12,1.196961771642328e-10,0.0,0.0,,
p_balance_eq,13,3.892927569388617e-10,0.0,0.0,,
p_balance_eq,14,-1.4881889785160057e-10,0.0,0.0,,
p_balance_eq,15,-1.6268999203237133e-10,0.0,0.0,,
p_balance_eq,16,9.851320495170507e-11,0.0,0.0,,
p_balance_eq,17,2.0927488610317582e-11,0.0,0.0,,
p_balance_eq,18,-3.881812747963723e-10,0.0,0.0,,
p_balance_eq,19,-1.2900508679830397e-10,0.0,0.0,,
p_balance_eq,20,-3.7232141896186965e-11,0.0,0.0,,
p_balance_eq,21,2.8270374769997532e-11,0.0,0.0,,
p_balance_eq,22,3.3110323220019366e-10,0.0,0.0,,
p_balance_eq,23,5.523440925963392e-10,0.0,0.0,,
p_balance_eq,24,1.0984069909051111e-11,0.0,0.0,,
q_balance_eq,1,-7.409494088298158e-09,0.0,0.0,,
q_balance_eq,2,-7.1236476393635715e-09,0.0,0.0,,
q_balance_eq,3,-2.260437956849411e-09,0.0,0.0,,
q_balance_eq,4,-1.5771652744109126e-09,0.0,0.0,,
q_balance_eq,5,-2.0824638787610714e-09,0.0,0.0,,
q_balance_eq,6,-2.0707154982062682e-09,0.0,0.0,,
q_balance_eq,7,-1.7416314300100944e-09,0.0,0.0,,
q_balance_eq,8,-2.808025213658124e-09,0.0,0.0,,
q_balance_eq,9,-4.1951315529737245e-09,0.0,0.0,,
q_balance_eq,10,-5.216102113929887e-09,0.0,0.0,,
q_balance_eq,11,-5.297417425706929e-09,0.0,0.0,,
q_balance_eq,12,-3.980457627405804e-09,0.0,0.0,,
q_balance_eq,13,-3.267672092817104e-09,0.0,0.0,,
q_balance_eq,14,-3.834081321262798e-09,0.0,0.0,,
q_balance_eq,15,-9.115735176379e-09,0.0,0.0,,
q_balance_eq,16,-1.2317612048341666e-08,0.0,0.0,,
q_balance_eq,17,-8.866348653566744e-09,0.0,0.0,,
q_balance_eq,18,-1.1338232898324167e-08,0.0,0.0,,
q_balance_eq,19,-6.351806004636169e-09,0.0,0.0,,
q_balance_eq,20,-8.46580656157337e-09,0.0,0.0,,
q_balance_eq,21,-1.0096444295165077e-08,0.0,0.0,,
q_balance_eq,22,-1.5306593803993693e-09,0.0,0.0,,
q_balance_eq,23,-6.2555681587373835e-09,0.0,0.0,,
q_balance_eq,24,-2.6052388910798572e-09,0.0,0.0,,
line_mva_ineq,1,-3.0588566447697256,-1e+19,0.0,,
line_mva_ineq,2,-5.141591180443241,-1e+19,0.0,,
line_mva_ineq,3,-2.6344945543946188,-1e+19,0.0,,
line_mva_ineq,4,-2.8217354669602006,-1e+19,0.0,,
line_mva_ineq,5,-2.7815270442109323,-1e+19,0.0,,
line_mva_ineq,6,-2.440097248901257,-1e+19,0.0,,
line_mva_ineq,7,-15.627763059135807,-1e+19,0.0,,
line_mva_ineq,8,-3.016564583232679,-1e+19,0.0,,
line_mva_ineq,9,-3.0605741622539555,-1e+19,0.0,,
line_mva_ineq,10,-5.668604548654729,-1e+19,0.0,,
line_mva_ineq,11,-0.11786085144239598,-1e+19,0.0,,
line_mva_ineq,12,-3.061896963151869,-1e+19,0.0,,
line_mva_ineq,13,-3.0560676669432296,-1e+19,0.0,,
line_mva_ineq,14,-15.268202112837242,-1e+19,0.0,,
line_mva_ineq,15,-14.151396836612552,-1e+19,0.0,,
line_mva_ineq,16,-7.955997623473768,-1e+19,0.0,,
line_mva_ineq,17,-13.676850176174748,-1e+19,0.0,,
line_mva_ineq,18,-18.532839228716373,-1e+19,0.0,,
line_mva_ineq,19,-4.895369298747479,-1e+19,0.0,,
line_mva_ineq,20,-22.25400709783489,-1e+19,0.0,,
line_mva_ineq,21,-23.256398757700087,-1e+19,0.0,,
line_mva_ineq,22,-24.665696649015118,-1e+19,0.0,,
line_mva_ineq,23,-4.0461130620677945,-1e+19,0.0,,
line_mva_ineq,24,-22.45374753356198,-1e+19,0.0,,
line_mva_ineq,25,-24.9465911978736,-1e+19,0.0,,
line_mva_ineq,26,-24.9465911978736,-1e+19,0.0,,
line_mva_ineq,27,-24.60820878472794,-1e+19,0.0,,
line_mva_ineq,28,-24.624368822929746,-1e+19,0.0,,
line_mva_ineq,29,-20.84968497139893,-1e+19,0.0,,
line_mva_ineq,30,-22.211564467616235,-1e+19,0.0,,
line_mva_ineq,31,-23.676529445725222,-1e+19,0.0,,
line_mva_ineq,32,-24.461667140555473,-1e+19,0.0,,
line_mva_ineq,33,-24.461667140555473,-1e+19,0.0,,
line_mva_ineq,34,-21.470921558626525,-1e+19,0.0,,
line_mva_ineq,35,-21.470921558626525,-1e+19,0.0,,
line_mva_ineq,36,-18.673050117839775,-1e+19,0.0,,
line_mva_ineq,37,-18.673050117839693,-1e+19,0.0,,
line_mva_ineq,38,-21.573954104471547,-1e+19,0.0,,
fixed_master_dispatch_eq,1,-1.1352819103801626e-15,0.0,0.0,p_s21_t17_g1,20.000000000000018
fixed_master_dispatch_eq,2,-1.1352851860153883e-15,0.0,0.0,p_s21_t17_g2,20.0
fixed_master_dispatch_eq,3,6.480806443936745e-15,0.0,0.0,p_s21_t17_g3,76.0
fixed_master_dispatch_eq,4,6.480806443936745e-15,0.0,0.0,p_s21_t17_g4,76.0
fixed_master_dispatch_eq,5,-1.1352485005552215e-15,0.0,0.0,p_s21_t17_g5,20.0000000000002
fixed_master_dispatch_eq,6,-1.1352851827066658e-15,0.0,0.0,p_s21_t17_g6,20.0
fixed_master_dispatch_eq,7,6.4808064455911064e-15,0.0,0.0,p_s21_t17_g7,76.0
fixed_master_dispatch_eq,8,6.4808064455911064e-15,0.0,0.0,p_s21_t17_g8,76.0
fixed_master_dispatch_eq,9,-1.5603645810140104e-15,0.0,0.0,p_s21_t17_g9,80.00000000000001
fixed_master_dispatch_eq,10,-5.511410533132576e-15,0.0,0.0,p_s21_t17_g10,100.0
fixed_master_dispatch_eq,11,-5.511410533132576e-15,0.0,0.0,p_s21_t17_g11,100.0
fixed_master_dispatch_eq,12,8.632473515477321e-15,0.0,0.0,p_s21_t17_g12,196.99999999999997
fixed_master_dispatch_eq,13,-2.2897079118406013e-15,0.0,0.0,p_s21_t17_g13,197.0
fixed_master_dispatch_eq,14,-2.2897079118406013e-15,0.0,0.0,p_s21_t17_g14,197.0
fixed_master_dispatch_eq,20,-7.518837216081248e-15,0.0,0.0,p_s21_t17_g20,155.0
fixed_master_dispatch_eq,21,6.7055760431886e-15,0.0,0.0,p_s21_t17_g21,154.99999999999977
fixed_master_dispatch_eq,24,9.706124072807426e-16,0.0,0.0,p_s21_t17_g24,50.0
fixed_master_dispatch_eq,25,9.706124072807426e-16,0.0,0.0,p_s21_t17_g25,50.0
fixed_master_dispatch_eq,26,9.706124072807426e-16,0.0,0.0,p_s21_t17_g26,50.0
fixed_master_dispatch_eq,27,9.707396739810675e-16,0.0,0.0,p_s21_t17_g27,50.0
fixed_master_dispatch_eq,28,9.707396739810675e-16,0.0,0.0,p_s21_t17_g28,50.0
fixed_master_dispatch_eq,29,9.707396739810675e-16,0.0,0.0,p_s21_t17_g29,50.0
fixed_master_dispatch_eq,30,-7.518836991088122e-15,0.0,0.0,p_s21_t17_g30,155.00000000000006
fixed_master_dispatch_eq,31,-7.51883708207799e-15,0.0,0.0,p_s21_t17_g31,155.0
fixed_master_dispatch_eq,32,-3.8948063839855325e-17,0.0,0.0,p_s21_t17_g32,348.57466395847825
