constraint_type,component_id,value,lower,upper,variable_name,master_value
p_balance_eq,1,8.230993852552496e-08,0.0,0.0,,
p_balance_eq,2,8.970965834485025e-08,0.0,0.0,,
p_balance_eq,3,-1.554978462629339e-07,0.0,0.0,,
p_balance_eq,4,-6.22349367049581e-08,0.0,0.0,,
p_balance_eq,5,-5.5365574811584814e-08,0.0,0.0,,
p_balance_eq,6,-1.2552519300659343e-07,0.0,0.0,,
p_balance_eq,7,1.6746546119411078e-07,0.0,0.0,,
p_balance_eq,8,-1.592208323919131e-07,0.0,0.0,,
p_balance_eq,9,-1.6991210307895556e-07,0.0,0.0,,
p_balance_eq,10,-1.8912529882513597e-07,0.0,0.0,,
p_balance_eq,11,2.5580538832074915e-08,0.0,0.0,,
p_balance_eq,12,3.168886515663566e-08,0.0,0.0,,
p_balance_eq,13,3.383697326135872e-07,0.0,0.0,,
p_balance_eq,14,-1.1232135573927536e-07,0.0,0.0,,
p_balance_eq,15,-1.5730581852651387e-07,0.0,0.0,,
p_balance_eq,16,8.288511398554674e-08,0.0,0.0,,
p_balance_eq,17,2.3482278674783028e-09,0.0,0.0,,
p_balance_eq,18,-3.765602151067102e-07,0.0,0.0,,
p_balance_eq,19,-1.4976307004485622e-07,0.0,0.0,,
p_balance_eq,20,-7.311161531618266e-08,0.0,0.0,,
p_balance_eq,21,-2.489947584210096e-09,0.0,0.0,,
p_balance_eq,22,3.704570309583105e-07,0.0,0.0,,
p_balance_eq,23,5.985253421579895e-07,0.0,0.0,,
p_balance_eq,24,-9.066246437134436e-10,0.0,0.0,,
q_balance_eq,1,9.76879263513234e-08,0.0,0.0,,
q_balance_eq,2,8.7741776296143e-08,0.0,0.0,,
q_balance_eq,3,-1.2471557766819286e-09,0.0,0.0,,
q_balance_eq,4,3.6145270185120384e-09,0.0,0.0,,
q_balance_eq,5,6.724003237915685e-09,0.0,0.0,,
q_balance_eq,6,1.2759303521370354e-09,0.0,0.0,,
q_balance_eq,7,3.7579617066114664e-08,0.0,0.0,,
q_balance_eq,8,4.553333289434485e-10,0.0,0.0,,
q_balance_eq,9,9.178657365952782e-09,0.0,0.0,,
q_balance_eq,10,1.3280845188869096e-08,0.0,0.0,,
q_balance_eq,11,2.754051628874862e-08,0.0,0.0,,
q_balance_eq,12,2.1193962939776933e-08,0.0,0.0,,
q_balance_eq,13,1.0426673576837846e-07,0.0,0.0,,
q_balance_eq,14,7.0224039833944e-09,0.0,0.0,,
q_balance_eq,15,5.393892408020955e-08,0.0,0.0,,
q_balance_eq,16,9.782678248870677e-08,0.0,0.0,,
q_balance_eq,17,4.823916326411387e-08,0.0,0.0,,
q_balance_eq,18,3.564667361185121e-08,0.0,0.0,,
q_balance_eq,19,2.2781439324890632e-08,0.0,0.0,,
q_balance_eq,20,4.000196321413677e-08,0.0,0.0,,
q_balance_eq,21,5.4939800321043755e-08,0.0,0.0,,
q_balance_eq,22,2.326862074256196e-08,0.0,0.0,,
q_balance_eq,23,1.4597746194215585e-07,0.0,0.0,,
q_balance_eq,24,1.4076689137262574e-08,0.0,0.0,,
line_mva_ineq,1,-3.057155807139472,-1e+19,0.0,,
line_mva_ineq,2,-5.118548913586974,-1e+19,0.0,,
line_mva_ineq,3,-2.6520981450109447,-1e+19,0.0,,
line_mva_ineq,4,-2.8249409390750198,-1e+19,0.0,,
line_mva_ineq,5,-2.790545255333591,-1e+19,0.0,,
line_mva_ineq,6,-2.3977510456746303,-1e+19,0.0,,
line_mva_ineq,7,-15.559835769410778,-1e+19,0.0,,
line_mva_ineq,8,-3.0149218448896224,-1e+19,0.0,,
