constraint_type,component_id,multiplier,benders_coefficient,variable_name,master_value,notes
p_balance_eq,1,-6.082067697294778e-06,,,,
p_balance_eq,2,-6.082472930540086e-06,,,,
p_balance_eq,3,-6.07523688278715e-06,,,,
p_balance_eq,4,-6.078950888856598e-06,,,,
p_balance_eq,5,-6.078575277272407e-06,,,,
p_balance_eq,6,-6.075268650881127e-06,,,,
p_balance_eq,7,8.777770050878264e-06,,,,
p_balance_eq,8,-6.081826874347201e-06,,,,
p_balance_eq,9,-6.081384770491734e-06,,,,
p_balance_eq,10,-6.080850681282156e-06,,,,
p_balance_eq,11,-6.087763638875595e-06,,,,
p_balance_eq,12,-6.094630266087612e-06,,,,
p_balance_eq,13,-6.105751439291037e-06,,,,
p_balance_eq,14,-6.081694190992065e-06,,,,
p_balance_eq,15,-6.079919867393088e-06,,,,
p_balance_eq,16,-6.08505812312763e-06,,,,
p_balance_eq,17,-6.081234283415745e-06,,,,
p_balance_eq,18,-6.076344012481149e-06,,,,
p_balance_eq,19,-6.091563040584347e-06,,,,
p_balance_eq,20,-6.103856247007059e-06,,,,
p_balance_eq,21,-6.081623715377438e-06,,,,
p_balance_eq,22,-6.094219365618094e-06,,,,
p_balance_eq,23,-6.109035538328526e-06,,,,
p_balance_eq,24,-6.076965959318999e-06,,,,
q_balance_eq,1,2.760113962071412e-09,,,,
q_balance_eq,2,2.7681954473368194e-09,,,,
q_balance_eq,3,4.79224072714118e-09,,,,
q_balance_eq,4,4.286625770577737e-09,,,,
q_balance_eq,5,4.2914676646098505e-09,,,,
q_balance_eq,6,5.277487882424022e-09,,,,
q_balance_eq,7,7.819256163534035e-09,,,,
q_balance_eq,8,7.42475538890677e-09,,,,
q_balance_eq,9,4.32487940748887e-09,,,,
q_balance_eq,10,4.468426314046774e-09,,,,
q_balance_eq,11,1.9569154898205774e-09,,,,
q_balance_eq,12,4.700051267086186e-10,,,,
q_balance_eq,13,-4.0708736191056974e-09,,,,
q_balance_eq,14,2.5473346694359803e-09,,,,
q_balance_eq,15,1.468683668349789e-09,,,,
q_balance_eq,16,1.626555704702336e-10,,,,
q_balance_eq,17,2.662685994866158e-09,,,,
q_balance_eq,18,3.597342422423066e-09,,,,
q_balance_eq,19,-1.7299284275892155e-09,,,,
q_balance_eq,20,-4.937013191983144e-09,,,,
q_balance_eq,21,2.4085615783742843e-09,,,,
q_balance_eq,22,1.6601654780131302e-09,,,,
q_balance_eq,23,-6.344589570968722e-09,,,,
q_balance_eq,24,3.3655119891103717e-09,,,,
line_mva_ineq,1,-3.9178975463018065e-07,,,,
line_mva_ineq,2,-3.9193395541056226e-07,,,,
line_mva_ineq,3,-3.915212325457262e-07,,,,
line_mva_ineq,4,-3.9161654078203625e-07,,,,
