component_type,component_id,value,unit
bus_voltage,1,1.0048029865813244,p.u.
bus_voltage,2,1.0049963471219168,p.u.
bus_voltage,3,0.9796745982724072,p.u.
bus_voltage,4,0.9878750683120671,p.u.
bus_voltage,5,0.9896101429511086,p.u.
bus_voltage,6,0.9769666726615629,p.u.
bus_voltage,7,1.0095341054842355,p.u.
bus_voltage,8,0.9859888300106899,p.u.
bus_voltage,9,0.9900656297282407,p.u.
bus_voltage,10,0.9867062648230019,p.u.
bus_voltage,11,1.008498809347974,p.u.
bus_voltage,12,1.020387733779154,p.u.
bus_voltage,13,1.0479449348602807,p.u.
bus_voltage,14,1.0027763419567506,p.u.
bus_voltage,15,1.005077685925192,p.u.
bus_voltage,16,1.011900479835104,p.u.
bus_voltage,17,1.0018480096582987,p.u.
bus_voltage,18,0.9962011312144489,p.u.
bus_voltage,19,1.026556331795468,p.u.
bus_voltage,20,1.0488138916847702,p.u.
bus_voltage,21,0.9996774742221344,p.u.
bus_voltage,22,1.0117988637698934,p.u.
bus_voltage,23,1.0657960873303265,p.u.
bus_voltage,24,0.9945970394585688,p.u.
bus_angle,13,0.0,rad
bus_angle,1,-0.14428840380130703,rad
bus_angle,2,-0.1434799822849834,rad
bus_angle,3,-0.22189217238676123,rad
bus_angle,4,-0.20314696352017492,rad
bus_angle,5,-0.19732246387067842,rad
bus_angle,6,-0.24172583228342068,rad
bus_angle,7,-0.07911051330052979,rad
bus_angle,8,-0.18106634608537622,rad
bus_angle,9,-0.18050511888602053,rad
bus_angle,10,-0.19466312147768783,rad
bus_angle,11,-0.11032748276360076,rad
bus_angle,12,-0.06985772554305969,rad
bus_angle,14,-0.13558658412170088,rad
bus_angle,15,-0.14057647285594643,rad
bus_angle,16,-0.11419430214007126,rad
bus_angle,17,-0.12615528832425932,rad
bus_angle,18,-0.149506606587389,rad
bus_angle,19,-0.07088550887769597,rad
bus_angle,20,-0.004409267301159842,rad
bus_angle,21,-0.13071139899824163,rad
bus_angle,22,-0.0063931050988507996,rad
bus_angle,23,0.04188388311520248,rad
bus_angle,24,-0.17115844761218724,rad
reactive_generation,1,5.975454884073223,Mvar
reactive_generation,2,5.97545488407318,Mvar
reactive_generation,3,19.986038853071598,Mvar
reactive_generation,4,19.98603882727593,Mvar
reactive_generation,5,5.974778052564564,Mvar
