component_type,component_id,value,unit
bus_voltage,1,1.0074381677789126,p.u.
bus_voltage,2,1.0075190909845715,p.u.
bus_voltage,3,0.9821970579439119,p.u.
bus_voltage,4,0.9862135503438172,p.u.
bus_voltage,5,0.9882007989652137,p.u.
bus_voltage,6,0.9732233162385292,p.u.
bus_voltage,7,0.9280301093831774,p.u.
bus_voltage,8,0.9352099967836165,p.u.
bus_voltage,9,0.9849992632169321,p.u.
bus_voltage,10,0.9810656849969982,p.u.
bus_voltage,11,1.0111898899941918,p.u.
bus_voltage,12,1.0227299054055476,p.u.
bus_voltage,13,1.054620043405654,p.u.
bus_voltage,14,1.009779201715678,p.u.
bus_voltage,15,1.0163330718668062,p.u.
bus_voltage,16,1.0228186083932835,p.u.
bus_voltage,17,1.013815786008744,p.u.
bus_voltage,18,1.0083405136162968,p.u.
bus_voltage,19,1.0373385922315148,p.u.
bus_voltage,20,1.0593205212826617,p.u.
bus_voltage,21,1.0118583813458142,p.u.
bus_voltage,22,1.0264278394648563,p.u.
bus_voltage,23,1.0760603382167506,p.u.
bus_voltage,24,1.0025006752369112,p.u.
bus_angle,13,0.0,rad
bus_angle,1,-0.14249097629677654,rad
bus_angle,2,-0.1416288593788872,rad
bus_angle,3,-0.2216323835581152,rad
bus_angle,4,-0.20098179867415075,rad
bus_angle,5,-0.1950503368364989,rad
bus_angle,6,-0.23958314171972903,rad
bus_angle,7,-0.04493505268968927,rad
bus_angle,8,-0.16905739501264808,rad
bus_angle,9,-0.177963716840229,rad
bus_angle,10,-0.19193108237970397,rad
bus_angle,11,-0.10876232783438283,rad
bus_angle,12,-0.06864714315978433,rad
bus_angle,14,-0.1345045462080625,rad
bus_angle,15,-0.13980905014465633,rad
bus_angle,16,-0.11384374342311562,rad
bus_angle,17,-0.1256023486167623,rad
bus_angle,18,-0.14842847874306137,rad
bus_angle,19,-0.07139105715216615,rad
bus_angle,20,-0.006217007166442021,rad
bus_angle,21,-0.13010869270172676,rad
bus_angle,22,-0.009014940877747266,rad
bus_angle,23,0.03920185179234703,rad
bus_angle,24,-0.1704175283083982,rad
reactive_generation,1,6.316734601080867,Mvar
reactive_generation,2,6.31673460108087,Mvar
reactive_generation,3,22.54589997675442,Mvar
reactive_generation,4,22.545899976421396,Mvar
reactive_generation,5,6.319598555489925,Mvar
reactive_generation,6,6.319598555489924,Mvar
reactive_generation,7,22.559005940239825,Mvar
reactive_generation,8,22.559005941266744,Mvar
reactive_generation,9,-6.142405565792114,Mvar
reactive_generation,10,14.582506407127926,Mvar
reactive_generation,11,14.58250636593294,Mvar
reactive_generation,12,70.0004421641882,Mvar
reactive_generation,13,70.00044216418823,Mvar
reactive_generation,14,70.00044214920024,Mvar
reactive_generation,20,69.57119834908379,Mvar
reactive_generation,21,69.29821697542465,Mvar
reactive_generation,24,8.713012632807754,Mvar
reactive_generation,25,8.71233323752894,Mvar
reactive_generation,26,8.712977240237763,Mvar
reactive_generation,27,8.712624773455788,Mvar
reactive_generation,28,8.71258426743649,Mvar
reactive_generation,29,8.713403605858234,Mvar
reactive_generation,30,67.27382871797873,Mvar
reactive_generation,31,67.27382871797873,Mvar
reactive_generation,32,136.8297858576759,Mvar
p_balance_slack,1,0.0006662529463690582,MW
p_balance_slack,2,0.0006662529197763291,MW
p_balance_slack,3,0.0006662531139524691,MW
p_balance_slack,4,0.0006662530560416354,MW
p_balance_slack,5,0.0006662530618679057,MW
p_balance_slack,6,0.0006662531268898462,MW
p_balance_slack,7,0.0007728005359895166,MW
p_balance_slack,8,0.0006662529629102946,MW
p_balance_slack,9,0.0006662530764290563,MW
p_balance_slack,10,0.0006662531028440912,MW
p_balance_slack,11,0.0006662530761918032,MW
p_balance_slack,12,0.0006662530465715718,MW
p_balance_slack,13,0.0006662530344061193,MW
p_balance_slack,14,0.0006662531185596907,MW
p_balance_slack,15,0.000666253124892908,MW
p_balance_slack,16,0.0006662531118502956,MW
p_balance_slack,17,0.0006662531170060493,MW
p_balance_slack,18,0.0006662531288415025,MW
p_balance_slack,19,0.0006662530880745767,MW
p_balance_slack,20,0.000666253069237758,MW
p_balance_slack,21,0.0006662531250092987,MW
p_balance_slack,22,0.0006662530832489655,MW
p_balance_slack,23,0.0006662530392976551,MW
p_balance_slack,24,0.0006662531193144011,MW
q_balance_slack,1,0.0006660282743884889,Mvar
q_balance_slack,2,0.0006660282743805588,Mvar
q_balance_slack,3,0.0006660282741325627,Mvar
q_balance_slack,4,0.0006660282744050276,Mvar
q_balance_slack,5,0.0006660282743889863,Mvar
q_balance_slack,6,0.0006660282743930369,Mvar
q_balance_slack,7,0.0006660282666632452,Mvar
q_balance_slack,8,0.0006660282753282215,Mvar
q_balance_slack,9,0.0006660282743046596,Mvar
q_balance_slack,10,0.0006660362273711693,Mvar
q_balance_slack,11,0.0006660282744452705,Mvar
q_balance_slack,12,0.0006660282744095961,Mvar
q_balance_slack,13,0.0006660282743093204,Mvar
q_balance_slack,14,0.0006660282741377167,Mvar
q_balance_slack,15,0.0006660282741422403,Mvar
q_balance_slack,16,0.0006660282741996397,Mvar
q_balance_slack,17,0.0006660282742216622,Mvar
q_balance_slack,18,0.0006660282733900065,Mvar
q_balance_slack,19,0.0006660282748951077,Mvar
q_balance_slack,20,0.0006660282740774879,Mvar
q_balance_slack,21,0.0006660282742775403,Mvar
q_balance_slack,22,0.0006660282745870679,Mvar
q_balance_slack,23,0.0006660282732991643,Mvar
q_balance_slack,24,0.0006660282742142953,Mvar
line_mva_slack_sq_pu,1,4.704613760626309e-06,p.u.^2
line_mva_slack_sq_pu,2,4.704612292491174e-06,p.u.^2
line_mva_slack_sq_pu,3,4.705048478125005e-06,p.u.^2
line_mva_slack_sq_pu,4,4.704614083192571e-06,p.u.^2
line_mva_slack_sq_pu,5,4.7046163336386625e-06,p.u.^2
line_mva_slack_sq_pu,6,4.7046146910529225e-06,p.u.^2
line_mva_slack_sq_pu,7,4.70461084405261e-06,p.u.^2
