component_type,component_id,value,unit
bus_voltage,1,1.0899379443183947,p.u.
bus_voltage,2,1.0910747089113695,p.u.
bus_voltage,3,1.0497946383534766,p.u.
bus_voltage,4,1.0619777216839426,p.u.
bus_voltage,5,1.0655397863018283,p.u.
bus_voltage,6,1.048365817048737,p.u.
bus_voltage,7,1.089168392342542,p.u.
bus_voltage,8,1.060413451546725,p.u.
bus_voltage,9,1.0529861404821887,p.u.
bus_voltage,10,1.0518745332062738,p.u.
bus_voltage,11,1.0633339685093817,p.u.
bus_voltage,12,1.0682095505083355,p.u.
bus_voltage,13,1.0888318862090591,p.u.
bus_voltage,14,1.0594560035895346,p.u.
bus_voltage,15,1.069417972377081,p.u.
bus_voltage,16,1.0694690436662218,p.u.
bus_voltage,17,1.06824397190279,p.u.
bus_voltage,18,1.0644459166423088,p.u.
bus_voltage,19,1.068877694388791,p.u.
bus_voltage,20,1.077448966332654,p.u.
bus_voltage,21,1.0689881267601724,p.u.
bus_voltage,22,1.0987470414379346,p.u.
bus_voltage,23,1.0866989688286854,p.u.
bus_voltage,24,1.061283017037448,p.u.
bus_angle,13,0.0,rad
bus_angle,1,-0.1330984286361301,rad
bus_angle,2,-0.1324253086258648,rad
bus_angle,3,-0.19986606362156079,rad
bus_angle,4,-0.18346823054871814,rad
bus_angle,5,-0.17841305786230188,rad
bus_angle,6,-0.21702759550145662,rad
bus_angle,7,-0.0762987711538371,rad
bus_angle,8,-0.16412269997653858,rad
bus_angle,9,-0.16360627013013376,rad
bus_angle,10,-0.17599946658701474,rad
bus_angle,11,-0.1010111185692607,rad
bus_angle,12,-0.06427045483823372,rad
bus_angle,14,-0.12398769985434027,rad
bus_angle,15,-0.12853564353524713,rad
bus_angle,16,-0.10510798856369673,rad
bus_angle,17,-0.11577821795690522,rad
bus_angle,18,-0.13626877034387364,rad
bus_angle,19,-0.06591030567898729,rad
bus_angle,20,-0.003900030258170877,rad
bus_angle,21,-0.11981497057002385,rad
bus_angle,22,-0.01266760748409571,rad
bus_angle,23,0.04022524832392986,rad
bus_angle,24,-0.1554814970732585,rad
reactive_generation,1,3.090508396741835,Mvar
reactive_generation,2,3.090508396742145,Mvar
reactive_generation,3,29.975368554372228,Mvar
reactive_generation,4,29.97536855437222,Mvar
reactive_generation,5,9.990158026216543,Mvar
reactive_generation,6,9.990158026216545,Mvar
reactive_generation,7,29.992108484867448,Mvar
reactive_generation,8,29.992108484867448,Mvar
reactive_generation,9,27.065300095552494,Mvar
reactive_generation,10,27.065300095552484,Mvar
reactive_generation,11,27.06530009555254,Mvar
reactive_generation,12,58.80200267673218,Mvar
reactive_generation,13,58.80200267673246,Mvar
reactive_generation,14,58.802002676732265,Mvar
reactive_generation,20,79.98061081075915,Mvar
reactive_generation,21,60.41687583032511,Mvar
reactive_generation,24,15.989734814699947,Mvar
reactive_generation,25,15.989734814699945,Mvar
reactive_generation,26,15.989734814699945,Mvar
reactive_generation,27,15.989734814699945,Mvar
reactive_generation,28,15.989734814699947,Mvar
reactive_generation,29,15.989734814699945,Mvar
reactive_generation,30,43.13149443764923,Mvar
reactive_generation,31,43.13149443764917,Mvar
reactive_generation,32,43.13149443764864,Mvar
