component_type,component_id,value,unit
bus_voltage,1,1.0281894434891274,p.u.
bus_voltage,2,1.0280334815735228,p.u.
bus_voltage,3,0.9880940371796224,p.u.
bus_voltage,4,0.998423554789287,p.u.
bus_voltage,5,1.0023029590907124,p.u.
bus_voltage,6,0.9870399720882462,p.u.
bus_voltage,7,1.027091152438765,p.u.
bus_voltage,8,0.9971113959352955,p.u.
bus_voltage,9,0.9868186410605928,p.u.
bus_voltage,10,0.9865277072522229,p.u.
bus_voltage,11,0.9927041356020802,p.u.
bus_voltage,12,0.9953610175226516,p.u.
bus_voltage,13,1.0081435690778318,p.u.
bus_voltage,14,0.991154597136975,p.u.
bus_voltage,15,1.0024826415847878,p.u.
bus_voltage,16,1.000277395097578,p.u.
bus_voltage,17,1.0005136718990237,p.u.
bus_voltage,18,0.9977194708966268,p.u.
bus_voltage,19,0.9969324344184322,p.u.
bus_voltage,20,1.0001359502046427,p.u.
bus_voltage,21,1.0017348227560137,p.u.
bus_voltage,22,1.0304249203752305,p.u.
bus_voltage,23,1.0048926289286537,p.u.
bus_voltage,24,0.9973021585975829,p.u.
bus_angle,13,0.0,rad
bus_angle,1,-0.09500496006308393,rad
bus_angle,2,-0.09434419506827924,rad
bus_angle,3,-0.1744796526968337,rad
bus_angle,4,-0.16856074348890931,rad
bus_angle,5,-0.16030907394280164,rad
bus_angle,6,-0.21119362992178506,rad
bus_angle,7,-0.27805728260739904,rad
bus_angle,8,-0.2797197117253507,rad
bus_angle,9,-0.17213679479629213,rad
bus_angle,10,-0.18201602783115176,rad
bus_angle,11,-0.0984490667351022,rad
bus_angle,12,-0.07805279729722003,rad
bus_angle,14,-0.10726639367077512,rad
bus_angle,15,-0.10758305513594806,rad
bus_angle,16,-0.09355126820165587,rad
bus_angle,17,-0.09497659654889931,rad
bus_angle,18,-0.11257975928107337,rad
bus_angle,19,-0.08452562733942436,rad
bus_angle,20,-0.049591694855340575,rad
bus_angle,21,-0.09554557061842374,rad
bus_angle,22,0.024032943430026647,rad
bus_angle,23,-0.02026902525301631,rad
bus_angle,24,-0.13266136605908666,rad
reactive_generation,1,9.532041540909738,Mvar
reactive_generation,2,9.532041540909738,Mvar
reactive_generation,3,26.382213252397303,Mvar
reactive_generation,4,26.38221325239691,Mvar
reactive_generation,5,9.532044261342945,Mvar
reactive_generation,6,9.532044261342945,Mvar
reactive_generation,7,26.223502733715673,Mvar
reactive_generation,8,26.223502733715655,Mvar
reactive_generation,10,34.12092842620123,Mvar
reactive_generation,11,34.120928426201225,Mvar
reactive_generation,12,39.31820198646097,Mvar
reactive_generation,13,39.31820198646096,Mvar
reactive_generation,14,39.318201986460686,Mvar
reactive_generation,20,73.29043452661423,Mvar
reactive_generation,21,40.49553815382593,Mvar
reactive_generation,24,15.505782804205014,Mvar
reactive_generation,25,15.505782804205014,Mvar
reactive_generation,26,15.505782804205113,Mvar
reactive_generation,27,15.505782804205008,Mvar
reactive_generation,28,15.505782804206738,Mvar
reactive_generation,29,15.50578280420689,Mvar
reactive_generation,30,25.76217634761481,Mvar
reactive_generation,31,25.762176347614773,Mvar
