cut_id,case_id,scenario_id,hour,variable_name,component_type,component_id,coefficient,xbar,source_constraint,notes
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g1,generator,1,4.999980750592822e-05,20.000000000000018,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g2,generator,2,4.9999803065035634e-05,20.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g3,generator,3,1.3157697758750374e-05,76.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g4,generator,4,1.3157697758750375e-05,76.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g5,generator,5,4.999981781801459e-05,20.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g6,generator,6,4.999981781801459e-05,20.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g7,generator,7,1.3157712511729472e-05,76.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g8,generator,8,1.3157712265696675e-05,75.99999999999999,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g9,generator,9,2.0924116725594276e-10,79.99999999999999,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g10,generator,10,1.000020925404584e-05,100.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g11,generator,11,1.000020925404584e-05,100.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g12,generator,12,5.07642533326279e-06,196.99999999999997,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g13,generator,13,5.07642540649763e-06,197.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g14,generator,14,5.076425406497629e-06,197.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g15,generator,15,-0.0010000000576981,-8.526512829121202e-14,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g16,generator,16,-0.0010000000576981,0.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g17,generator,17,-0.0010000000576981,0.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g18,generator,18,-0.0010000000576981,0.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g19,generator,19,-0.0010000000576981,0.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g20,generator,20,6.4515542759334596e-06,155.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g21,generator,21,6.4516473279189406e-06,155.00000000000227,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g22,generator,22,-0.0010000001051622,-2.273736754432321e-13,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g23,generator,23,-0.0010000000262119,-6.394884621840903e-14,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g24,generator,24,2.000017070742524e-05,50.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g25,generator,25,2.000017070742483e-05,50.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g26,generator,26,2.000017070742483e-05,50.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g27,generator,27,2.000017070742483e-05,50.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g28,generator,28,2.000017070742483e-05,50.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
