constraint_type,component_id,value,lower,upper,variable_name,master_value
p_balance_eq,1,-6.228249778303342e-14,0.0,0.0,,
p_balance_eq,2,1.1145072325690741e-13,0.0,0.0,,
p_balance_eq,3,2.0109468493070652e-15,0.0,0.0,,
p_balance_eq,4,-3.093191189838286e-14,0.0,0.0,,
p_balance_eq,5,-2.6434722602075925e-14,0.0,0.0,,
p_balance_eq,6,3.568225731976748e-14,0.0,0.0,,
p_balance_eq,7,-8.981246193799641e-15,0.0,0.0,,
p_balance_eq,8,2.066348225068359e-14,0.0,0.0,,
p_balance_eq,9,-2.7317568102340137e-14,0.0,0.0,,
p_balance_eq,10,-2.5719537109325334e-14,0.0,0.0,,
p_balance_eq,11,3.5728304571879064e-14,0.0,0.0,,
p_balance_eq,12,5.90871041059992e-14,0.0,0.0,,
p_balance_eq,13,-7.187267680964712e-14,0.0,0.0,,
p_balance_eq,14,-4.578064171517366e-14,0.0,0.0,,
p_balance_eq,15,-1.6731061489320877e-14,0.0,0.0,,
p_balance_eq,16,4.999362689372131e-14,0.0,0.0,,
p_balance_eq,17,9.679005084803306e-14,0.0,0.0,,
p_balance_eq,18,1.1106491330196023e-13,0.0,0.0,,
p_balance_eq,19,4.771347688015083e-14,0.0,0.0,,
p_balance_eq,20,-1.9357495173574681e-13,0.0,0.0,,
p_balance_eq,21,-1.906982127005026e-13,0.0,0.0,,
p_balance_eq,22,3.772160433676303e-15,0.0,0.0,,
p_balance_eq,23,7.85689084796602e-14,0.0,0.0,,
p_balance_eq,24,4.069511858029694e-14,0.0,0.0,,
q_balance_eq,1,8.857581611197165e-13,0.0,0.0,,
q_balance_eq,2,-6.7042700126825235e-15,0.0,0.0,,
q_balance_eq,3,4.217440995366679e-14,0.0,0.0,,
q_balance_eq,4,-6.789502364186809e-14,0.0,0.0,,
q_balance_eq,5,-1.6103156558444328e-13,0.0,0.0,,
q_balance_eq,6,8.074253139461925e-14,0.0,0.0,,
q_balance_eq,7,3.586610073877134e-14,0.0,0.0,,
q_balance_eq,8,-3.1767999740002625e-13,0.0,0.0,,
q_balance_eq,9,-1.8413181169954582e-13,0.0,0.0,,
q_balance_eq,10,-3.16230581725739e-13,0.0,0.0,,
q_balance_eq,11,-1.5408551137221973e-12,0.0,0.0,,
q_balance_eq,12,7.950533745357431e-13,0.0,0.0,,
q_balance_eq,13,4.956672465999739e-13,0.0,0.0,,
q_balance_eq,14,-6.005203548447853e-13,0.0,0.0,,
q_balance_eq,15,3.0413888994215233e-13,0.0,0.0,,
q_balance_eq,16,-5.073859719891926e-13,0.0,0.0,,
q_balance_eq,17,1.1067886719422736e-12,0.0,0.0,,
q_balance_eq,18,-1.1646526918126566e-12,0.0,0.0,,
q_balance_eq,19,-2.002830638051748e-12,0.0,0.0,,
q_balance_eq,20,1.0280714911922294e-12,0.0,0.0,,
q_balance_eq,21,-1.1769571082976497e-13,0.0,0.0,,
q_balance_eq,22,-2.9760195806446347e-13,0.0,0.0,,
q_balance_eq,23,-8.599604742095786e-14,0.0,0.0,,
q_balance_eq,24,-2.2925558614038735e-13,0.0,0.0,,
line_mva_ineq,1,-3.058492935057186,-1e+19,0.0,,
line_mva_ineq,2,-5.135019418976994,-1e+19,0.0,,
line_mva_ineq,3,-2.6152294862324985,-1e+19,0.0,,
line_mva_ineq,4,-2.8108241873425905,-1e+19,0.0,,
line_mva_ineq,5,-2.7684213620168543,-1e+19,0.0,,
line_mva_ineq,6,-2.4350527757476406,-1e+19,0.0,,
line_mva_ineq,7,-15.583020591195499,-1e+19,0.0,,
line_mva_ineq,8,-3.015717176972935,-1e+19,0.0,,
line_mva_ineq,9,-3.054167762250324,-1e+19,0.0,,
line_mva_ineq,10,-5.674293144820766,-1e+19,0.0,,
line_mva_ineq,11,-2.7718641315691176e-07,-1e+19,0.0,,
line_mva_ineq,12,-2.976399011770747,-1e+19,0.0,,
line_mva_ineq,13,-2.976342551857642,-1e+19,0.0,,
line_mva_ineq,14,-15.246771719553019,-1e+19,0.0,,
line_mva_ineq,15,-14.152464725005519,-1e+19,0.0,,
line_mva_ineq,16,-7.934508869575006,-1e+19,0.0,,
line_mva_ineq,17,-13.685204405956602,-1e+19,0.0,,
line_mva_ineq,18,-18.476118694774936,-1e+19,0.0,,
line_mva_ineq,19,-4.896016505145831,-1e+19,0.0,,
line_mva_ineq,20,-22.181742366797685,-1e+19,0.0,,
line_mva_ineq,21,-23.244800013334004,-1e+19,0.0,,
line_mva_ineq,22,-24.670461228352853,-1e+19,0.0,,
line_mva_ineq,23,-3.981202547878188,-1e+19,0.0,,
line_mva_ineq,24,-22.435027465196608,-1e+19,0.0,,
line_mva_ineq,25,-24.952483418519616,-1e+19,0.0,,
line_mva_ineq,26,-24.952483418519616,-1e+19,0.0,,
line_mva_ineq,27,-24.55077792189276,-1e+19,0.0,,
line_mva_ineq,28,-24.669882248660308,-1e+19,0.0,,
line_mva_ineq,29,-20.857821330871612,-1e+19,0.0,,
line_mva_ineq,30,-22.212492673781085,-1e+19,0.0,,
line_mva_ineq,31,-23.67243095584567,-1e+19,0.0,,
line_mva_ineq,32,-24.46193040207754,-1e+19,0.0,,
line_mva_ineq,33,-24.46193040207754,-1e+19,0.0,,
line_mva_ineq,34,-21.472956086998778,-1e+19,0.0,,
line_mva_ineq,35,-21.472956086998778,-1e+19,0.0,,
line_mva_ineq,36,-18.673909813995557,-1e+19,0.0,,
line_mva_ineq,37,-18.67390981399556,-1e+19,0.0,,
line_mva_ineq,38,-21.554286236398582,-1e+19,0.0,,
fixed_master_dispatch_eq,1,0.0,0.0,0.0,p_s26_t24_g1,19.99999999999983
fixed_master_dispatch_eq,2,0.0,0.0,0.0,p_s26_t24_g2,20.0
fixed_master_dispatch_eq,3,0.0,0.0,0.0,p_s26_t24_g3,76.0
fixed_master_dispatch_eq,4,0.0,0.0,0.0,p_s26_t24_g4,76.0
fixed_master_dispatch_eq,5,0.0,0.0,0.0,p_s26_t24_g5,20.0
fixed_master_dispatch_eq,6,0.0,0.0,0.0,p_s26_t24_g6,20.0
fixed_master_dispatch_eq,7,0.0,0.0,0.0,p_s26_t24_g7,76.0
fixed_master_dispatch_eq,8,0.0,0.0,0.0,p_s26_t24_g8,76.0
fixed_master_dispatch_eq,9,0.0,0.0,0.0,p_s26_t24_g9,89.9999999999999
fixed_master_dispatch_eq,10,0.0,0.0,0.0,p_s26_t24_g10,100.0
fixed_master_dispatch_eq,11,0.0,0.0,0.0,p_s26_t24_g11,100.0
fixed_master_dispatch_eq,12,0.0,0.0,0.0,p_s26_t24_g12,196.99999999999997
fixed_master_dispatch_eq,13,0.0,0.0,0.0,p_s26_t24_g13,197.0
fixed_master_dispatch_eq,14,0.0,0.0,0.0,p_s26_t24_g14,197.0
fixed_master_dispatch_eq,20,0.0,0.0,0.0,p_s26_t24_g20,155.0
fixed_master_dispatch_eq,21,0.0,0.0,0.0,p_s26_t24_g21,154.99999999999983
fixed_master_dispatch_eq,24,0.0,0.0,0.0,p_s26_t24_g24,50.0
fixed_master_dispatch_eq,25,0.0,0.0,0.0,p_s26_t24_g25,50.0
fixed_master_dispatch_eq,26,0.0,0.0,0.0,p_s26_t24_g26,50.0
fixed_master_dispatch_eq,27,0.0,0.0,0.0,p_s26_t24_g27,50.0
fixed_master_dispatch_eq,28,0.0,0.0,0.0,p_s26_t24_g28,50.0
fixed_master_dispatch_eq,29,0.0,0.0,0.0,p_s26_t24_g29,50.0
fixed_master_dispatch_eq,30,0.0,0.0,0.0,p_s26_t24_g30,155.00000000000003
fixed_master_dispatch_eq,31,0.0,0.0,0.0,p_s26_t24_g31,155.0
fixed_master_dispatch_eq,32,0.0,0.0,0.0,p_s26_t24_g32,343.2583195057222
fixed_master_wind_eq,W14,0.0,0.0,0.0,wind_s26_t24_W14,60.75266081164376
fixed_master_wind_eq,W3,0.0,0.0,0.0,wind_s26_t24_W3,32.98901968263334
