constraint_type,component_id,value,lower,upper,variable_name,master_value
p_balance_eq,1,7.0892254562285556e-12,0.0,0.0,,
p_balance_eq,2,8.352831881025535e-12,0.0,0.0,,
p_balance_eq,3,-1.0534279594871755e-11,0.0,0.0,,
p_balance_eq,4,-5.361189789873167e-12,0.0,0.0,,
p_balance_eq,5,-5.037083550860999e-12,0.0,0.0,,
p_balance_eq,6,-1.0991160148260935e-11,0.0,0.0,,
p_balance_eq,7,1.0360757349410184e-11,0.0,0.0,,
p_balance_eq,8,-9.760914714096827e-12,0.0,0.0,,
p_balance_eq,9,-1.0223991325353633e-11,0.0,0.0,,
p_balance_eq,10,-1.1120819734449579e-11,0.0,0.0,,
p_balance_eq,11,5.371155982918693e-12,0.0,0.0,,
p_balance_eq,12,7.686088161870837e-12,0.0,0.0,,
p_balance_eq,13,1.697884723408352e-11,0.0,0.0,,
p_balance_eq,14,-7.39807834371426e-12,0.0,0.0,,
p_balance_eq,15,-8.028893779747463e-12,0.0,0.0,,
p_balance_eq,16,5.243284318957311e-12,0.0,0.0,,
p_balance_eq,17,2.218829617313552e-12,0.0,0.0,,
p_balance_eq,18,-1.981068849344161e-11,0.0,0.0,,
p_balance_eq,19,-4.583398153979628e-12,0.0,0.0,,
p_balance_eq,20,1.570673430557792e-12,0.0,0.0,,
p_balance_eq,21,3.4038966501879846e-12,0.0,0.0,,
p_balance_eq,22,1.3953535047105938e-11,0.0,0.0,,
p_balance_eq,23,1.989736088227139e-11,0.0,0.0,,
p_balance_eq,24,6.747110203238226e-13,0.0,0.0,,
q_balance_eq,1,-1.3595044850315608e-09,0.0,0.0,,
q_balance_eq,2,-1.3106609501731996e-09,0.0,0.0,,
q_balance_eq,3,-3.9855967073022997e-10,0.0,0.0,,
q_balance_eq,4,-2.800618621704942e-10,0.0,0.0,,
q_balance_eq,5,-3.704049199639985e-10,0.0,0.0,,
q_balance_eq,6,-3.618835353230617e-10,0.0,0.0,,
q_balance_eq,7,-2.1708198824184685e-10,0.0,0.0,,
q_balance_eq,8,-4.123332028294318e-10,0.0,0.0,,
q_balance_eq,9,-7.35921501638341e-10,0.0,0.0,,
q_balance_eq,10,-9.118669574342873e-10,0.0,0.0,,
q_balance_eq,11,-9.751801217049082e-10,0.0,0.0,,
q_balance_eq,12,-7.428656919223768e-10,0.0,0.0,,
q_balance_eq,13,-6.631377056625707e-10,0.0,0.0,,
q_balance_eq,14,-7.008423094009492e-10,0.0,0.0,,
q_balance_eq,15,-1.6365378664122055e-09,0.0,0.0,,
q_balance_eq,16,-2.252347852171897e-09,0.0,0.0,,
q_balance_eq,17,-1.5931690481540454e-09,0.0,0.0,,
q_balance_eq,18,-2.0260830879211773e-09,0.0,0.0,,
q_balance_eq,19,-1.2011658106155879e-09,0.0,0.0,,
q_balance_eq,20,-1.6681864091989948e-09,0.0,0.0,,
q_balance_eq,21,-1.8065783811856468e-09,0.0,0.0,,
q_balance_eq,22,-2.734447747154326e-10,0.0,0.0,,
q_balance_eq,23,-1.2909942034069547e-09,0.0,0.0,,
q_balance_eq,24,-4.6521994234487786e-10,0.0,0.0,,
line_mva_ineq,1,-3.056633122183437,-1e+19,0.0,,
line_mva_ineq,2,-5.1155135131188905,-1e+19,0.0,,
line_mva_ineq,3,-2.6013288253633653,-1e+19,0.0,,
line_mva_ineq,4,-2.7971021601050534,-1e+19,0.0,,
line_mva_ineq,5,-2.759954851168035,-1e+19,0.0,,
line_mva_ineq,6,-2.437339838064689,-1e+19,0.0,,
line_mva_ineq,7,-15.651983860346048,-1e+19,0.0,,
line_mva_ineq,8,-3.0143376450420654,-1e+19,0.0,,
line_mva_ineq,9,-3.0500312522374933,-1e+19,0.0,,
line_mva_ineq,10,-5.681140135640483,-1e+19,0.0,,
line_mva_ineq,11,-0.12045882342262826,-1e+19,0.0,,
line_mva_ineq,12,-3.0622118381975754,-1e+19,0.0,,
line_mva_ineq,13,-3.0561012315620935,-1e+19,0.0,,
line_mva_ineq,14,-15.281037426215095,-1e+19,0.0,,
line_mva_ineq,15,-14.160419793288304,-1e+19,0.0,,
line_mva_ineq,16,-7.981750123301656,-1e+19,0.0,,
line_mva_ineq,17,-13.69945431742668,-1e+19,0.0,,
line_mva_ineq,18,-18.54139654086888,-1e+19,0.0,,
line_mva_ineq,19,-4.855228058805889,-1e+19,0.0,,
line_mva_ineq,20,-22.273977780137606,-1e+19,0.0,,
line_mva_ineq,21,-23.305261883044313,-1e+19,0.0,,
line_mva_ineq,22,-24.682982147147307,-1e+19,0.0,,
line_mva_ineq,23,-4.084539059283368,-1e+19,0.0,,
line_mva_ineq,24,-22.49629351448339,-1e+19,0.0,,
line_mva_ineq,25,-24.940183843242796,-1e+19,0.0,,
line_mva_ineq,26,-24.940183843242796,-1e+19,0.0,,
line_mva_ineq,27,-24.64103825729678,-1e+19,0.0,,
line_mva_ineq,28,-24.603331372814388,-1e+19,0.0,,
line_mva_ineq,29,-20.912275190560393,-1e+19,0.0,,
line_mva_ineq,30,-22.218972535422502,-1e+19,0.0,,
line_mva_ineq,31,-23.676710106966954,-1e+19,0.0,,
line_mva_ineq,32,-24.460266102132305,-1e+19,0.0,,
line_mva_ineq,33,-24.460266102132305,-1e+19,0.0,,
line_mva_ineq,34,-21.500430768962723,-1e+19,0.0,,
line_mva_ineq,35,-21.500430768962723,-1e+19,0.0,,
line_mva_ineq,36,-18.71618089604697,-1e+19,0.0,,
line_mva_ineq,37,-18.716180896045085,-1e+19,0.0,,
line_mva_ineq,38,-21.578523721111132,-1e+19,0.0,,
fixed_master_dispatch_eq,1,0.0,0.0,0.0,p_s21_t17_g1,20.000000000000018
fixed_master_dispatch_eq,2,0.0,0.0,0.0,p_s21_t17_g2,20.0
fixed_master_dispatch_eq,3,0.0,0.0,0.0,p_s21_t17_g3,76.0
fixed_master_dispatch_eq,4,0.0,0.0,0.0,p_s21_t17_g4,76.0
fixed_master_dispatch_eq,5,0.0,0.0,0.0,p_s21_t17_g5,20.0000000000002
fixed_master_dispatch_eq,6,0.0,0.0,0.0,p_s21_t17_g6,20.0
fixed_master_dispatch_eq,7,0.0,0.0,0.0,p_s21_t17_g7,76.0
fixed_master_dispatch_eq,8,0.0,0.0,0.0,p_s21_t17_g8,76.0
fixed_master_dispatch_eq,9,0.0,0.0,0.0,p_s21_t17_g9,80.00000000000001
fixed_master_dispatch_eq,10,0.0,0.0,0.0,p_s21_t17_g10,100.0
fixed_master_dispatch_eq,11,0.0,0.0,0.0,p_s21_t17_g11,100.0
fixed_master_dispatch_eq,12,0.0,0.0,0.0,p_s21_t17_g12,196.99999999999997
fixed_master_dispatch_eq,13,0.0,0.0,0.0,p_s21_t17_g13,197.0
fixed_master_dispatch_eq,14,0.0,0.0,0.0,p_s21_t17_g14,197.0
fixed_master_dispatch_eq,20,0.0,0.0,0.0,p_s21_t17_g20,155.0
fixed_master_dispatch_eq,21,0.0,0.0,0.0,p_s21_t17_g21,154.99999999999977
fixed_master_dispatch_eq,24,0.0,0.0,0.0,p_s21_t17_g24,50.0
fixed_master_dispatch_eq,25,0.0,0.0,0.0,p_s21_t17_g25,50.0
fixed_master_dispatch_eq,26,0.0,0.0,0.0,p_s21_t17_g26,50.0
fixed_master_dispatch_eq,27,0.0,0.0,0.0,p_s21_t17_g27,50.0
fixed_master_dispatch_eq,28,0.0,0.0,0.0,p_s21_t17_g28,50.0
fixed_master_dispatch_eq,29,0.0,0.0,0.0,p_s21_t17_g29,50.0
fixed_master_dispatch_eq,30,0.0,0.0,0.0,p_s21_t17_g30,155.00000000000006
fixed_master_dispatch_eq,31,0.0,0.0,0.0,p_s21_t17_g31,155.0
fixed_master_dispatch_eq,32,0.0,0.0,0.0,p_s21_t17_g32,348.57466395847825
fixed_master_wind_eq,W14,0.0,0.0,0.0,wind_s21_t17_W14,61.57788155202987
fixed_master_wind_eq,W3,0.0,0.0,0.0,wind_s21_t17_W3,36.84745448949086
