scenario_id,hour,bus_id,theta_rad
1,1,1,-0.09477649061244862
1,1,2,-0.09443312854856233
1,1,3,-0.17063756803643518
1,1,4,-0.16760646864005338
1,1,5,-0.16030722074945178
1,1,6,-0.2077640875651622
1,1,7,-0.27440105447657837
1,1,8,-0.27752476662990083
1,1,9,-0.16994306625242622
1,1,10,-0.1817651449636221
1,1,11,-0.09707261545616325
1,1,12,-0.0794250415838582
1,1,13,0.0
1,1,14,-0.10381726274694669
1,1,15,-0.10392022883656488
1,1,16,-0.09017497136673266
1,1,17,-0.09073875232106136
1,1,18,-0.10794480171725543
1,1,19,-0.08169743917711585
1,1,20,-0.04755248301458718
1,1,21,-0.09107567252841607
1,1,22,0.032788355143788736
1,1,23,-0.01855996147138974
1,1,24,-0.12941823991516038
1,2,1,-0.08336723600261847
1,2,2,-0.0831410476307918
1,2,3,-0.1597838495114196
1,2,4,-0.16035437704118288
1,2,5,-0.15252638420753364
1,2,6,-0.20128035876690575
1,2,7,-0.356956113956684
1,2,8,-0.32165111395668394
1,2,9,-0.16983447996034284
1,2,10,-0.18091054795302502
1,2,11,-0.09244983911876994
1,2,12,-0.0820480525889219
1,2,13,0.0
1,2,14,-0.09100861242916021
1,2,15,-0.09024791733933353
1,2,16,-0.07964339785209731
1,2,17,-0.07702927520380012
1,2,18,-0.09255463960377441
1,2,19,-0.08070111155960069
1,2,20,-0.05652112330888932
1,2,21,-0.07633023606069572
1,2,22,0.047128025904050234
1,2,23,-0.03365523880850132
1,2,24,-0.11682313736680973
1,3,1,-0.05863379247861222
1,3,2,-0.05837229663500271
1,3,3,-0.1404219307515881
1,3,4,-0.13918524549965863
1,3,5,-0.13042146105790878
1,3,6,-0.17988107764493613
1,3,7,-0.32559641277406465
1,3,8,-0.2941289127740646
1,3,9,-0.15544842472037554
1,3,10,-0.16468700082775373
1,3,11,-0.08918788993997802
1,3,12,-0.0795507665485486
1,3,13,0.0
1,3,14,-0.09688196902178074
1,3,15,-0.08556585226061038
1,3,16,-0.07990894156385038
1,3,17,-0.07348466674564376
1,3,18,-0.0870257882148372
1,3,19,-0.08879615438699769
1,3,20,-0.07311906537826682
1,3,21,-0.07117311898053548
1,3,22,0.05165355381857291
1,3,23,-0.05558232591895909
1,3,24,-0.10653073056459965
1,4,1,-0.043467350183110556
1,4,2,-0.04276458114402131
1,4,3,-0.1434490974716115
1,4,4,-0.12600470910187847
