scenario_id,hour,bus_id,theta_rad
1,1,1,-0.09477649061244871
1,1,2,-0.09443312854856242
1,1,3,-0.17063756803643534
1,1,4,-0.16760646864005335
1,1,5,-0.16030722074945172
1,1,6,-0.2077640875651621
1,1,7,-0.2744010544765767
1,1,8,-0.27752476662989983
1,1,9,-0.1699430662524261
1,1,10,-0.18176514496362192
1,1,11,-0.09707261545616323
1,1,12,-0.07942504158385816
1,1,13,0.0
1,1,14,-0.10381726274694678
1,1,15,-0.10392022883656504
1,1,16,-0.0901749713667329
1,1,17,-0.0907387523210616
1,1,18,-0.10794480171725566
1,1,19,-0.08169743917711603
1,1,20,-0.04755248301458731
1,1,21,-0.0910756725284163
1,1,22,0.03278835514378851
1,1,23,-0.01855996147138984
1,1,24,-0.12941823991516055
1,2,1,-0.09139720352179133
1,2,2,-0.0909353868171102
1,2,3,-0.17525593876528628
1,2,4,-0.1674682150139186
1,2,5,-0.15901121513006428
1,2,6,-0.20685120085900532
1,2,7,-0.36266965287561814
1,2,8,-0.32736465287561817
1,2,9,-0.17639134890507127
1,2,10,-0.18578075684616502
1,2,11,-0.09910800827407994
1,2,12,-0.0821959532934837
1,2,13,0.0
1,2,14,-0.10445491375674405
1,2,15,-0.12067907413579729
1,2,16,-0.09940688438306518
1,2,17,-0.10052552403974165
1,2,18,-0.11784307852782261
1,2,19,-0.08664259922490737
1,2,20,-0.05061518337505785
1,2,21,-0.10323040148758986
1,2,22,0.021561110303075153
1,2,23,-0.021287065638776297
1,2,24,-0.14153724257666975
1,3,1,-0.07363295362395615
1,3,2,-0.07296822696083449
1,3,3,-0.16815679651121204
1,3,4,-0.15261663394418185
1,3,5,-0.14277642959460293
1,3,6,-0.1906719368885968
1,3,7,-0.3366314691298861
1,3,8,-0.3051639691298861
1,3,9,-0.16792667194081273
1,3,10,-0.17427886631895942
1,3,11,-0.10341102444136933
1,3,12,-0.07948981275687675
1,3,13,0.0
1,3,14,-0.1267718455951726
1,3,15,-0.1389001737022659
1,3,16,-0.12437863312769258
1,3,17,-0.12105621236308114
1,3,18,-0.1360866095041275
1,3,19,-0.10306567716335563
1,3,20,-0.06150272919392399
1,3,21,-0.12157325415527678
1,3,22,0.0023613237390667638
1,3,23,-0.029846430301506733
1,3,24,-0.1500814603280708
1,4,1,-0.049667114653162606
1,4,2,-0.048782422067971745
1,4,3,-0.15539476337929634
1,4,4,-0.13149714973800425
1,4,5,-0.12022821022933924
1,4,6,-0.16811307998069286
1,4,7,-0.3042240215605599
1,4,8,-0.2765940215605599
1,4,9,-0.15315377562105387
1,4,10,-0.15634666750006596
1,4,11,-0.09293629232025495
1,4,12,-0.0784884010665226
1,4,13,0.0
1,4,14,-0.11295551248814198
1,4,15,-0.1366702300554161
1,4,16,-0.12345231651597412
1,4,17,-0.11759482215042238
1,4,18,-0.13125317263416045
1,4,19,-0.1149505361304312
1,4,20,-0.08616049579996586
1,4,21,-0.117662103103911
1,4,22,0.006096311966259609
1,4,23,-0.06216243743789386
1,4,24,-0.14382636613427754
1,5,1,-0.04894385894798554
1,5,2,-0.04843964309908186
1,5,3,-0.1409519243019805
1,5,4,-0.13077256285385633
1,5,5,-0.1208559169884873
1,5,6,-0.16987959516831455
1,5,7,-0.30975284046332163
1,5,8,-0.28058784046332164
1,5,9,-0.1505819308615132
1,5,10,-0.1571322300651301
1,5,11,-0.08809223954219224
1,5,12,-0.07879074476911206
1,5,13,0.0
1,5,14,-0.0999208641932257
1,5,15,-0.10281061565257037
1,5,16,-0.10093872385720976
1,5,17,-0.09194266955517716
1,5,18,-0.10415607941230008
1,5,19,-0.10429520523755727
1,5,20,-0.08495262927785516
1,5,21,-0.08840309674908771
1,5,22,0.03394258183986167
1,5,23,-0.06583125329983584
1,5,24,-0.11738744863419323
1,6,1,-0.0640245500437216
1,6,2,-0.0632547519248504
1,6,3,-0.16356953329624468
1,6,4,-0.144080344974133
1,6,5,-0.13362303812327117
1,6,6,-0.1814480183249269
1,6,7,-0.323478461052653
1,6,8,-0.29354596105265296
1,6,9,-0.16188863306577167
1,6,10,-0.16685480903953437
1,6,11,-0.09834435925818999
1,6,12,-0.079250899372147
1,6,13,0.0
1,6,14,-0.1189143135793714
1,6,15,-0.14144838331902834
1,6,16,-0.12582066907254744
1,6,17,-0.12205374671915603
1,6,18,-0.13680876938877534
1,6,19,-0.10941149643604446
1,6,20,-0.07276855131904193
1,6,21,-0.12291023824791214
1,6,22,0.0011572956957601201
1,6,23,-0.04407237034613148
1,6,24,-0.149902637249938
1,7,1,-0.06967077552559793
1,7,2,-0.06904616456970415
1,7,3,-0.16292759770678444
1,7,4,-0.148810426837183
1,7,5,-0.1390773108940136
1,7,6,-0.18712842472261623
1,7,7,-0.33306366283909333
1,7,8,-0.30159616283909335
1,7,9,-0.1642152887719705
1,7,10,-0.17085463690621613
1,7,11,-0.09643919433281786
1,7,12,-0.08011275656967312
1,7,13,0.0
1,7,14,-0.11028584198907794
1,7,15,-0.1406857010705322
1,7,16,-0.12367280550744089
1,7,17,-0.12122214359532484
1,7,18,-0.13667109339175448
1,7,19,-0.10762647512014532
1,7,20,-0.07057777764532057
1,7,21,-0.12253414477118255
1,7,22,0.0017118036963111303
1,7,23,-0.04138379720450707
1,7,24,-0.14918610192046955
1,8,1,-0.08023429692813529
1,8,2,-0.0798604121435294
1,8,3,-0.16301832404238825
1,8,4,-0.15812782555213625
1,8,5,-0.14956894339809973
1,8,6,-0.19808705109401697
1,8,7,-0.34985953050000884
1,8,8,-0.3160895305000089
1,8,9,-0.17000542336170646
1,8,10,-0.17939035763831124
1,8,11,-0.09988779548533475
1,8,12,-0.08058143063904512
1,8,13,0.0
1,8,14,-0.11306179134509803
1,8,15,-0.13517065544379017
1,8,16,-0.11551984416911092
1,8,17,-0.11523957479875417
1,8,18,-0.1318235205612276
1,8,19,-0.09785347398812681
1,8,20,-0.05834103097585474
1,8,21,-0.11741357511845198
1,8,22,0.007170002129817884
1,8,23,-0.027388469332797257
1,8,24,-0.1458134684059937
1,9,1,-0.07793793488684579
1,9,2,-0.07793478451410507
1,9,3,-0.1473100817113906
1,9,4,-0.15579225390212256
1,9,5,-0.14855965837145965
1,9,6,-0.19817878457646243
1,9,7,-0.35371946766201795
1,9,8,-0.3184144676620179
1,9,9,-0.16579956531125775
1,9,10,-0.17847217001277818
1,9,11,-0.09103299828009277
1,9,12,-0.08136569439775912
1,9,13,0.0
1,9,14,-0.09016086942636359
1,9,15,-0.0884759960595772
1,9,16,-0.07897653775011264
1,9,17,-0.07597573922916334
1,9,18,-0.09131545112580149
1,9,19,-0.08196208240264713
1,9,20,-0.05943452067624816
1,9,21,-0.07492408925506981
1,9,22,0.048396061708283526
1,9,23,-0.03746995973457601
1,9,24,-0.1109611878513969
1,10,1,-0.08789479128093007
1,10,2,-0.08791031793390248
1,10,3,-0.1549744927903377
1,10,4,-0.16434109172640343
1,10,5,-0.1574949697869385
1,10,6,-0.20684950403001232
1,10,7,-0.36637159720905893
1,10,8,-0.3295315972090589
1,10,9,-0.17164593726927924
1,10,10,-0.18508613714883862
1,10,11,-0.09270106035138752
1,10,12,-0.08230713572879254
1,10,13,0.0
1,10,14,-0.08874794749323799
1,10,15,-0.09057566163812648
1,10,16,-0.07912888053861268
1,10,17,-0.07764104337393625
1,10,18,-0.09376912329701298
1,10,19,-0.07863234644371549
1,10,20,-0.052403385790946486
1,10,21,-0.0772242751722799
1,10,22,0.04634454698790325
1,10,23,-0.028143399980345228
1,10,24,-0.11518758606227791
1,11,1,-0.10144444728917336
1,11,2,-0.10152195945904413
1,11,3,-0.16401256777257567
1,11,4,-0.1759107961055027
1,11,5,-0.16973506700857002
1,11,6,-0.21882448091235823
1,11,7,-0.3805725062621015
1,11,8,-0.3430191170461261
1,11,9,-0.17924223975378817
1,11,10,-0.1940769941828036
1,11,11,-0.09518613055522045
1,11,12,-0.08338489110179305
1,11,13,0.0
1,11,14,-0.0876275450760669
1,11,15,-0.09387116086961342
1,11,16,-0.07977233784624983
1,11,17,-0.08045983617632346
1,11,18,-0.09772528529755257
1,11,19,-0.07414890726545398
1,11,20,-0.04245032391048613
1,11,21,-0.08090957461143569
1,11,22,0.04299864182935352
1,11,23,-0.01479218753504914
1,11,24,-0.1206777810335585
1,12,1,-0.09781907452314126
1,12,2,-0.09771577959290778
1,12,3,-0.16354401357463252
1,12,4,-0.16936148722680425
1,12,5,-0.16320801895032344
1,12,6,-0.2110905338358225
1,12,7,-0.25817175574915513
1,12,8,-0.26982676924228494
1,12,9,-0.16814562529811505
1,12,10,-0.18263699129257432
1,12,11,-0.09300948747125404
1,12,12,-0.07934687717285238
1,12,13,0.0
1,12,14,-0.09259863677787253
1,12,15,-0.10381224381027658
1,12,16,-0.08872923901834764
1,12,17,-0.09100846598594123
1,12,18,-0.10913108044034978
1,12,19,-0.082045914479345
1,12,20,-0.048363710588771355
1,12,21,-0.0917925183003908
1,12,22,0.032246642571473354
1,12,23,-0.019208879375731194
1,12,24,-0.12664051222537284
1,13,1,-0.11199293915965118
1,13,2,-0.11187929070610882
1,13,3,-0.1763423382495738
1,13,4,-0.18201446170720303
1,13,5,-0.17616997031435136
1,13,6,-0.22367528539816833
1,13,7,-0.28423125010072736
1,13,8,-0.29030950494227825
1,13,9,-0.1780275126370648
1,13,10,-0.19307866914228086
1,13,11,-0.0990567999984133
1,13,12,-0.0804415340664517
1,13,13,0.0
1,13,14,-0.09985664640655041
1,13,15,-0.10823690487140779
1,13,16,-0.09091653142185037
1,13,17,-0.09481021072305937
1,13,18,-0.11376992149377999
1,13,19,-0.0763326750997999
1,13,20,-0.03516182682375667
1,13,21,-0.09632169472161553
1,13,22,0.02800238739913613
1,13,23,-0.0016458004913694722
1,13,24,-0.13426541733331365
1,14,1,-0.11805957652736679
1,14,2,-0.11773958852832407
1,14,3,-0.18466966764835885
1,14,4,-0.18357725673265493
1,14,5,-0.17802348309073723
1,14,6,-0.22388582118370404
1,14,7,-0.16484878848586193
1,14,8,-0.22241128848586195
1,14,9,-0.17223603560234024
1,14,10,-0.18739494136938367
1,14,11,-0.09930311175791265
1,14,12,-0.0769277932024501
1,14,13,0.0
1,14,14,-0.10628177471729364
1,14,15,-0.12162442819962584
1,14,16,-0.10139478207480834
1,14,17,-0.1083853721327238
1,14,18,-0.12898688126188634
1,14,19,-0.08141604738522999
1,14,20,-0.03382911765130574
1,14,21,-0.1108589578745707
1,14,22,0.013841961324142315
1,14,23,0.003877789476289287
1,14,24,-0.14571903738511363
1,15,1,-0.1206173849288967
1,15,2,-0.1202219439948543
1,15,3,-0.18961059322728901
1,15,4,-0.1858417020132001
1,15,5,-0.18008650765290557
1,15,6,-0.22565616812524197
1,15,7,-0.16666482982361014
1,15,8,-0.22422732982361016
1,15,9,-0.17432212818922596
1,15,10,-0.18894093145799434
1,15,11,-0.10140471004463529
1,15,12,-0.07697853782320462
1,15,13,0.0
1,15,14,-0.11051343007575358
1,15,15,-0.12331177528056055
1,15,16,-0.10274616813442249
1,15,17,-0.10985431550383286
1,15,18,-0.13051226676116545
1,15,19,-0.0805035983994297
1,15,20,-0.030976238626578764
1,15,21,-0.11243510209328052
1,15,22,0.01230780565232638
1,15,23,0.007789084885885356
1,15,24,-0.14864983604223367
1,16,1,-0.1352178280764895
1,16,2,-0.1344839782990499
1,16,3,-0.21064302555199887
1,16,4,-0.19542481369557543
1,16,5,-0.18960777965610282
1,16,6,-0.23302217388248003
1,16,7,-0.0690575787311982
1,16,8,-0.1719025787311982
1,16,9,-0.17623878757576258
1,16,10,-0.19001996988663386
1,16,11,-0.10877496965929959
1,16,12,-0.07398449843903943
1,16,13,0.0
1,16,14,-0.13020730527548086
1,16,15,-0.14086045335749864
1,16,16,-0.11650333462362532
1,16,17,-0.1270171000939427
1,16,18,-0.14946506762374426
1,16,19,-0.0814802697990281
1,16,20,-0.01920629994937338
1,16,21,-0.1308414995342255
1,16,22,-0.005611492127806225
1,16,23,0.02720291996862008
1,16,24,-0.16752993418882825
1,17,1,-0.14830224311081777
1,17,2,-0.1475000036045403
1,17,3,-0.2241849251228499
1,17,4,-0.2067626921839711
1,17,5,-0.20109970806326452
