constraint_type,component_id,value,lower,upper,variable_name,master_value
p_balance_eq,1,2.6665006365939835e-08,0.0,0.0,,
p_balance_eq,2,2.996520111006262e-08,0.0,0.0,,
p_balance_eq,3,-4.1252293176635574e-08,0.0,0.0,,
p_balance_eq,4,-2.044072532659142e-08,0.0,0.0,,
p_balance_eq,5,-1.847781351186942e-08,0.0,0.0,,
p_balance_eq,6,-4.1387228047356744e-08,0.0,0.0,,
p_balance_eq,7,6.601175033306388e-08,0.0,0.0,,
p_balance_eq,8,-6.311718409064518e-08,0.0,0.0,,
p_balance_eq,9,-5.4690669363898497e-08,0.0,0.0,,
p_balance_eq,10,-6.083867861392803e-08,0.0,0.0,,
p_balance_eq,11,6.208152095547825e-09,0.0,0.0,,
p_balance_eq,12,1.0738180480081087e-08,0.0,0.0,,
p_balance_eq,13,1.0946707070778894e-07,0.0,0.0,,
p_balance_eq,14,-3.278324589359607e-08,0.0,0.0,,
p_balance_eq,15,-4.0406382822121e-08,0.0,0.0,,
p_balance_eq,16,1.9898008436177062e-08,0.0,0.0,,
p_balance_eq,17,3.3976342471069706e-09,0.0,0.0,,
p_balance_eq,18,-9.200718742293038e-08,0.0,0.0,,
p_balance_eq,19,-4.555696226439412e-08,0.0,0.0,,
p_balance_eq,20,-2.5506457384183685e-08,0.0,0.0,,
p_balance_eq,21,5.2200275155358915e-09,0.0,0.0,,
p_balance_eq,22,8.147271937459843e-08,0.0,0.0,,
p_balance_eq,23,1.763046682537786e-07,0.0,0.0,,
p_balance_eq,24,1.1160808457426718e-09,0.0,0.0,,
q_balance_eq,1,1.2461255422093505e-07,0.0,0.0,,
q_balance_eq,2,1.202471170348256e-07,0.0,0.0,,
q_balance_eq,3,3.196417746805753e-08,0.0,0.0,,
q_balance_eq,4,2.2911422041121287e-08,0.0,0.0,,
q_balance_eq,5,3.0609954447526125e-08,0.0,0.0,,
q_balance_eq,6,2.9112795769758345e-08,0.0,0.0,,
q_balance_eq,7,2.4745171695062967e-08,0.0,0.0,,
q_balance_eq,8,3.6443891057003895e-08,0.0,0.0,,
q_balance_eq,9,6.324720304470037e-08,0.0,0.0,,
q_balance_eq,10,7.824730331170867e-08,0.0,0.0,,
q_balance_eq,11,8.834714311080047e-08,0.0,0.0,,
q_balance_eq,12,6.744499272548894e-08,0.0,0.0,,
q_balance_eq,13,7.525310581404395e-08,0.0,0.0,,
q_balance_eq,14,6.018341068935568e-08,0.0,0.0,,
