constraint_type,component_id,multiplier,benders_coefficient,variable_name,master_value,notes
p_balance_eq,1,3.8539697989737885e-11,,,,
p_balance_eq,2,3.915644548670168e-11,,,,
p_balance_eq,3,2.3657525178048102e-11,,,,
p_balance_eq,4,4.248632310919771e-11,,,,
p_balance_eq,5,4.2974213312348185e-11,,,,
p_balance_eq,6,4.625051510424005e-11,,,,
p_balance_eq,7,-4.8595565491017776e-11,,,,
p_balance_eq,8,4.5267987063012865e-11,,,,
p_balance_eq,9,4.367884928005394e-11,,,,
p_balance_eq,10,4.756639197872169e-11,,,,
p_balance_eq,11,1.1940327670838985e-10,,,,
p_balance_eq,12,-1.7573426619250332e-11,,,,
p_balance_eq,13,2.9752054208143433e-12,,,,
p_balance_eq,14,3.042527399247546e-10,,,,
p_balance_eq,15,-3.2078212035723364e-12,,,,
p_balance_eq,16,-9.956902141242522e-13,,,,
p_balance_eq,17,-3.4946071125650853e-12,,,,
p_balance_eq,18,-7.884186446734807e-12,,,,
p_balance_eq,19,-3.2912500582382134e-10,,,,
p_balance_eq,20,-2.2620569336043744e-10,,,,
p_balance_eq,21,-2.469087720191703e-12,,,,
p_balance_eq,22,1.1714896669910635e-11,,,,
p_balance_eq,23,-1.7365450319794885e-10,,,,
p_balance_eq,24,5.492969409757206e-12,,,,
q_balance_eq,1,3.822601222370552e-11,,,,
q_balance_eq,2,3.8859904970455376e-11,,,,
q_balance_eq,3,1.997703529605006e-11,,,,
q_balance_eq,4,4.0419457625719066e-11,,,,
q_balance_eq,5,4.217427166143487e-11,,,,
q_balance_eq,6,4.478712238588464e-11,,,,
q_balance_eq,7,1.8194119631271134e-11,,,,
q_balance_eq,8,4.5019240187575797e-11,,,,
q_balance_eq,9,4.122918695031688e-11,,,,
q_balance_eq,10,4.6073173222807714e-11,,,,
q_balance_eq,11,6.872952556316389e-11,,,,
q_balance_eq,12,2.485590628978543e-11,,,,
q_balance_eq,13,3.12760864328752e-11,,,,
q_balance_eq,14,1.1507575266765469e-10,,,,
q_balance_eq,15,-1.5029827130150787e-11,,,,
q_balance_eq,16,-1.7519101106334374e-11,,,,
q_balance_eq,17,-1.9050685303532646e-11,,,,
q_balance_eq,18,-1.9374247543772704e-11,,,,
q_balance_eq,19,-1.2330850742588408e-10,,,,
q_balance_eq,20,-8.447251194695872e-11,,,,
q_balance_eq,21,-1.7694014462787312e-11,,,,
q_balance_eq,22,-1.7835135728706405e-11,,,,
q_balance_eq,23,-5.846531846249771e-11,,,,
q_balance_eq,24,-1.7236890432224033e-12,,,,
line_mva_ineq,1,3.3073784003283786e-10,,,,
line_mva_ineq,2,3.40040038936716e-10,,,,
line_mva_ineq,3,3.319106218322346e-10,,,,
line_mva_ineq,4,3.5815386693440234e-10,,,,
line_mva_ineq,5,3.451665532568787e-10,,,,
line_mva_ineq,6,3.67139063677377e-10,,,,
line_mva_ineq,7,3.3820445930057676e-10,,,,
line_mva_ineq,8,3.310720219211573e-10,,,,
line_mva_ineq,9,3.3071857512990466e-10,,,,
line_mva_ineq,10,3.287236561085723e-10,,,,
line_mva_ineq,11,-2.5709298487104294e-09,,,,
line_mva_ineq,12,3.310202498223486e-10,,,,
line_mva_ineq,13,3.3104818413673657e-10,,,,
line_mva_ineq,14,3.393378397660946e-10,,,,
line_mva_ineq,15,3.5030018868797423e-10,,,,
line_mva_ineq,16,4.228833260554235e-10,,,,
line_mva_ineq,17,3.5891738416659643e-10,,,,
line_mva_ineq,18,3.2369433423615787e-10,,,,
line_mva_ineq,19,3.261391199320851e-10,,,,
line_mva_ineq,20,3.236738390856168e-10,,,,
line_mva_ineq,21,3.2757684832361587e-10,,,,
line_mva_ineq,22,3.2472532088869246e-10,,,,
line_mva_ineq,23,-3.870789222400454e-08,,,,
line_mva_ineq,24,1.6545874123084376e-10,,,,
line_mva_ineq,25,3.221168451384634e-10,,,,
line_mva_ineq,26,3.221153214007302e-10,,,,
line_mva_ineq,27,3.2382664027109566e-10,,,,
line_mva_ineq,28,3.2151216752720607e-10,,,,
line_mva_ineq,29,-1.1224481089338465e-08,,,,
line_mva_ineq,30,1.0929683758183576e-10,,,,
