constraint_type,component_id,multiplier,benders_coefficient,variable_name,master_value,notes
p_balance_eq,1,1.4355235081846352e-11,,,,
p_balance_eq,2,1.1307410037948982e-11,,,,
p_balance_eq,3,6.549612277973047e-11,,,,
p_balance_eq,4,1.0578704209182637e-10,,,,
p_balance_eq,5,9.460378956586397e-11,,,,
p_balance_eq,6,7.431637882018065e-11,,,,
p_balance_eq,7,3.4229353886374306e-11,,,,
p_balance_eq,8,2.490983768607654e-11,,,,
p_balance_eq,9,5.047439323574923e-11,,,,
p_balance_eq,10,1.6766004024102057e-11,,,,
p_balance_eq,11,-5.929774377808879e-11,,,,
p_balance_eq,12,-3.2553734331272956e-10,,,,
p_balance_eq,13,-5.474871890710478e-10,,,,
p_balance_eq,14,7.287762547541645e-11,,,,
p_balance_eq,15,2.6570793927295496e-10,,,,
p_balance_eq,16,2.3911577870438904e-10,,,,
p_balance_eq,17,-4.960992961598589e-11,,,,
p_balance_eq,18,7.727528966574796e-11,,,,
p_balance_eq,19,8.472367490228408e-11,,,,
p_balance_eq,20,-2.3752792726635335e-10,,,,
p_balance_eq,21,3.187398586715384e-10,,,,
p_balance_eq,22,1.1805658150938172e-11,,,,
p_balance_eq,23,-2.9033819419193975e-10,,,,
p_balance_eq,24,-4.921551102773882e-11,,,,
q_balance_eq,1,3.728903118383894e-12,,,,
q_balance_eq,2,4.324450938697696e-12,,,,
q_balance_eq,3,3.2103679210341595e-11,,,,
q_balance_eq,4,4.202524760458653e-11,,,,
q_balance_eq,5,3.7103308956608215e-11,,,,
q_balance_eq,6,2.637943090912529e-11,,,,
q_balance_eq,7,3.534915254212178e-11,,,,
q_balance_eq,8,3.148625194968726e-11,,,,
q_balance_eq,9,4.353589054893055e-11,,,,
q_balance_eq,10,3.259795861780626e-11,,,,
q_balance_eq,11,1.698207021783683e-11,,,,
q_balance_eq,12,-1.1382588026460248e-11,,,,
q_balance_eq,13,-7.929250424642874e-11,,,,
q_balance_eq,14,3.435877823108595e-11,,,,
q_balance_eq,15,8.0553175316798e-11,,,,
q_balance_eq,16,8.895151958006067e-11,,,,
q_balance_eq,17,1.3417177780789821e-12,,,,
q_balance_eq,18,4.0240394297842053e-11,,,,
q_balance_eq,19,5.921851183402551e-11,,,,
q_balance_eq,20,-8.158731892800405e-12,,,,
q_balance_eq,21,9.897114789889481e-11,,,,
q_balance_eq,22,4.513354098074377e-11,,,,
q_balance_eq,23,-2.6138034046798585e-11,,,,
q_balance_eq,24,-4.453203060052327e-12,,,,
line_mva_ineq,1,-1.0849196618151792e-08,,,,
line_mva_ineq,2,-1.014005156379098e-08,,,,
line_mva_ineq,3,-1.137272640443788e-08,,,,
line_mva_ineq,4,-1.0606955156522845e-08,,,,
line_mva_ineq,5,1.27254046136582e-08,,,,
line_mva_ineq,6,6.930262396671013e-09,,,,
line_mva_ineq,7,-1.1341189924482964e-08,,,,
line_mva_ineq,8,-1.050894002006154e-08,,,,
line_mva_ineq,9,-1.0823788939599512e-08,,,,
line_mva_ineq,10,-7.738291389236966e-09,,,,
line_mva_ineq,11,4.660762395660116e-10,,,,
line_mva_ineq,12,-1.0859167965975122e-08,,,,
line_mva_ineq,13,-1.0772962499632341e-08,,,,
line_mva_ineq,14,-1.1007985856855562e-08,,,,
line_mva_ineq,15,-9.458109666360422e-09,,,,
line_mva_ineq,16,-7.890661324924226e-09,,,,
line_mva_ineq,17,-8.812984622436997e-09,,,,
line_mva_ineq,18,-1.2273172370015084e-08,,,,
line_mva_ineq,19,-1.1429389567327704e-08,,,,
line_mva_ineq,20,-4.669736600026728e-09,,,,
line_mva_ineq,21,3.2839095791914565e-09,,,,
line_mva_ineq,22,2.2610384779086037e-08,,,,
line_mva_ineq,23,1.7575001887530566e-08,,,,
line_mva_ineq,24,1.6980201833938043e-09,,,,
line_mva_ineq,25,-1.5049787676014236e-08,,,,
line_mva_ineq,26,-1.5049787673805174e-08,,,,
line_mva_ineq,27,2.2727625081038553e-08,,,,
line_mva_ineq,28,1.7157090781859137e-08,,,,
line_mva_ineq,29,-4.18217093777707e-09,,,,
line_mva_ineq,30,-5.505543266478803e-09,,,,
line_mva_ineq,31,7.846324070708433e-09,,,,
line_mva_ineq,32,2.0472817497128307e-08,,,,
line_mva_ineq,33,2.04728174971012e-08,,,,
line_mva_ineq,34,-9.280769637600916e-09,,,,
line_mva_ineq,35,-9.280771122320923e-09,,,,
line_mva_ineq,36,-1.2647083442726033e-09,,,,
line_mva_ineq,37,-1.2677726273905992e-09,,,,
line_mva_ineq,38,-9.858141979294492e-09,,,,
fixed_master_dispatch_eq,1,-5.000001860189411e-05,5.000001860189411e-05,p_s26_t17_g1,20.000000000000018,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,2,-5.0000014161001516e-05,5.0000014161001516e-05,p_s26_t17_g2,20.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,3,-1.3157908854716265e-05,1.3157908854716265e-05,p_s26_t17_g3,76.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,4,-1.3157908854716265e-05,1.3157908854716265e-05,p_s26_t17_g4,76.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,5,-5.000001111317646e-05,5.000001111317646e-05,p_s26_t17_g5,20.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,6,-5.000001111317646e-05,5.000001111317646e-05,p_s26_t17_g6,20.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,7,-1.315790580689121e-05,1.315790580689121e-05,p_s26_t17_g7,76.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,8,-1.3157905560858414e-05,1.3157905560858414e-05,p_s26_t17_g8,75.99999999999999,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,9,-3.414139090979745e-11,3.414139090979745e-11,p_s26_t17_g9,79.99999999999999,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,10,-1.0000034154269484e-05,1.0000034154269484e-05,p_s26_t17_g10,100.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,11,-1.0000034154269491e-05,1.0000034154269491e-05,p_s26_t17_g11,100.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,12,-5.075594522258998e-06,5.075594522258998e-06,p_s26_t17_g12,196.99999999999997,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,13,-5.075594595493837e-06,5.075594595493837e-06,p_s26_t17_g13,197.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,14,-5.075594595493836e-06,5.075594595493836e-06,p_s26_t17_g14,197.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,20,-6.4518785153441615e-06,6.4518785153441615e-06,p_s26_t17_g20,155.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,21,-6.451861387242245e-06,6.451861387242245e-06,p_s26_t17_g21,155.00000000000227,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,24,-2.0000011655489357e-05,2.0000011655489357e-05,p_s26_t17_g24,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,25,-2.0000011655489353e-05,2.0000011655489353e-05,p_s26_t17_g25,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,26,-2.0000011655489353e-05,2.0000011655489353e-05,p_s26_t17_g26,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,27,-2.0000011655489353e-05,2.0000011655489353e-05,p_s26_t17_g27,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,28,-2.000001165548936e-05,2.000001165548936e-05,p_s26_t17_g28,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,29,-2.0000011655489364e-05,2.0000011655489364e-05,p_s26_t17_g29,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,30,-6.451322350910247e-06,6.451322350910247e-06,p_s26_t17_g30,154.99999999999997,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,31,-6.451322469210806e-06,6.451322469210806e-06,p_s26_t17_g31,155.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,32,2.869275316808351e-10,-2.869275316808351e-10,p_s26_t17_g32,347.09258153202967,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_wind_eq,W14,-1.2959416988376744e-05,1.2959416988376744e-05,wind_s26_t17_W14,77.16439805044682,Coefficient is -multiplier for constraint wind_ac - wind_master_bar = 0.
fixed_master_wind_eq,W3,-4.3969598931543154e-05,4.3969598931543154e-05,wind_s26_t17_W3,22.74302041751854,Coefficient is -multiplier for constraint wind_ac - wind_master_bar = 0.
