component_type,component_id,value,unit
bus_voltage,1,0.9847775496540034,p.u.
bus_voltage,2,0.9849082116837669,p.u.
bus_voltage,3,0.9590746177802507,p.u.
bus_voltage,4,0.9626042842538319,p.u.
bus_voltage,5,0.9645748635680023,p.u.
bus_voltage,6,0.9489030602253942,p.u.
bus_voltage,7,0.9005928535624931,p.u.
bus_voltage,8,0.9084574122395137,p.u.
bus_voltage,9,0.9610556693843355,p.u.
bus_voltage,10,0.9568221352436485,p.u.
bus_voltage,11,0.9882707123185311,p.u.
bus_voltage,12,0.999728157763649,p.u.
bus_voltage,13,1.0326852985738022,p.u.
bus_voltage,14,0.9877750100364565,p.u.
bus_voltage,15,0.9954641823375241,p.u.
bus_voltage,16,1.002009720926676,p.u.
bus_voltage,17,0.9935927230408588,p.u.
bus_voltage,18,0.9880611614945226,p.u.
bus_voltage,19,1.0162188103367154,p.u.
bus_voltage,20,1.0382695923271774,p.u.
bus_voltage,21,0.9917188576695302,p.u.
bus_voltage,22,1.0095453857430503,p.u.
bus_voltage,23,1.0552442980536387,p.u.
bus_voltage,24,0.9807102097016933,p.u.
bus_angle,13,0.0,rad
bus_angle,1,-0.14905977123539163,rad
bus_angle,2,-0.14816227550138297,rad
bus_angle,3,-0.23183568327574025,rad
bus_angle,4,-0.21036776745412306,rad
bus_angle,5,-0.20417716174950515,rad
bus_angle,6,-0.2510222164194337,rad
bus_angle,7,-0.04507912693709814,rad
bus_angle,8,-0.17679247293677922,rad
bus_angle,9,-0.18619504289482267,rad
bus_angle,10,-0.20093176739445393,rad
bus_angle,11,-0.11362400266315238,rad
bus_angle,12,-0.07168370950523847,rad
bus_angle,14,-0.14049042093931424,rad
bus_angle,15,-0.14596339687334292,rad
bus_angle,16,-0.11887570193651954,rad
bus_angle,17,-0.1311385798197033,rad
bus_angle,18,-0.15491359322884285,rad
bus_angle,19,-0.07455849921445361,rad
bus_angle,20,-0.006609791111220636,rad
bus_angle,21,-0.1358435312461368,rad
bus_angle,22,-0.010187981834229342,rad
bus_angle,23,0.0406806561239796,rad
bus_angle,24,-0.1780240846513981,rad
reactive_generation,1,5.815080355360091,Mvar
reactive_generation,2,5.815080355360053,Mvar
reactive_generation,3,23.227229683561628,Mvar
reactive_generation,4,23.227229675479474,Mvar
reactive_generation,5,6.018416484676552,Mvar
reactive_generation,6,6.018416484676494,Mvar
reactive_generation,7,23.559781387788885,Mvar
reactive_generation,8,23.559781361623063,Mvar
reactive_generation,9,-6.411327508920849,Mvar
reactive_generation,10,14.708743478527477,Mvar
reactive_generation,11,14.708743427450818,Mvar
reactive_generation,12,70.34807726602709,Mvar
reactive_generation,13,70.34807726602698,Mvar
reactive_generation,14,70.34807738377776,Mvar
reactive_generation,20,68.0207204382666,Mvar
reactive_generation,21,71.23322727024957,Mvar
reactive_generation,24,10.074472330264417,Mvar
reactive_generation,25,10.07275722643222,Mvar
reactive_generation,26,10.070156532185923,Mvar
reactive_generation,27,10.077313893208139,Mvar
reactive_generation,28,10.069697203779238,Mvar
reactive_generation,29,10.075487455237523,Mvar
reactive_generation,30,66.6329016809408,Mvar
reactive_generation,31,66.6391981903417,Mvar
reactive_generation,32,140.02046090160445,Mvar
fixed_master_dispatch_variable,1,19.99999999999983,MW
fixed_master_dispatch_variable,2,20.0,MW
fixed_master_dispatch_variable,3,76.0,MW
fixed_master_dispatch_variable,4,76.0,MW
fixed_master_dispatch_variable,5,20.0,MW
fixed_master_dispatch_variable,6,20.0,MW
fixed_master_dispatch_variable,7,76.0,MW
fixed_master_dispatch_variable,8,76.0,MW
fixed_master_dispatch_variable,9,89.9999999999999,MW
fixed_master_dispatch_variable,10,100.0,MW
fixed_master_dispatch_variable,11,100.0,MW
fixed_master_dispatch_variable,12,196.99999999999997,MW
fixed_master_dispatch_variable,13,197.0,MW
fixed_master_dispatch_variable,14,197.0,MW
fixed_master_dispatch_variable,20,155.0,MW
fixed_master_dispatch_variable,21,154.99999999999983,MW
fixed_master_dispatch_variable,24,50.0,MW
fixed_master_dispatch_variable,25,50.0,MW
fixed_master_dispatch_variable,26,50.0,MW
fixed_master_dispatch_variable,27,50.0,MW
fixed_master_dispatch_variable,28,50.0,MW
fixed_master_dispatch_variable,29,50.0,MW
fixed_master_dispatch_variable,30,155.00000000000003,MW
fixed_master_dispatch_variable,31,155.0,MW
fixed_master_dispatch_variable,32,343.2583195057222,MW
fixed_master_wind_variable,W14,60.75266081164376,MW
fixed_master_wind_variable,W3,32.98901968263334,MW
p_balance_slack,1,9.992505256485263e-06,MW
p_balance_slack,2,9.992501400640884e-06,MW
p_balance_slack,3,9.992872918078904e-06,MW
p_balance_slack,4,9.992776835186168e-06,MW
p_balance_slack,5,9.992748905739906e-06,MW
p_balance_slack,6,9.992975244558211e-06,MW
p_balance_slack,7,1.1521334047203188e-05,MW
p_balance_slack,8,9.992626326459704e-06,MW
p_balance_slack,9,9.992686617943693e-06,MW
p_balance_slack,10,9.992754942811958e-06,MW
p_balance_slack,11,9.992373796120421e-06,MW
p_balance_slack,12,9.992199655669314e-06,MW
p_balance_slack,13,9.991928483192006e-06,MW
p_balance_slack,14,9.992481732511797e-06,MW
p_balance_slack,15,9.992492369589234e-06,MW
p_balance_slack,16,9.992381812961217e-06,MW
p_balance_slack,17,9.992429139072787e-06,MW
p_balance_slack,18,9.992529078806157e-06,MW
p_balance_slack,19,9.992199485418796e-06,MW
p_balance_slack,20,9.991926544643833e-06,MW
p_balance_slack,21,9.992442544945092e-06,MW
p_balance_slack,22,9.991911633881394e-06,MW
p_balance_slack,23,9.991747415190383e-06,MW
p_balance_slack,24,9.992625650528752e-06,MW
q_balance_slack,1,9.989148597925362e-06,Mvar
q_balance_slack,2,9.988960284753696e-06,Mvar
q_balance_slack,3,9.989766224333709e-06,Mvar
q_balance_slack,4,9.989494164350985e-06,Mvar
q_balance_slack,5,9.989438394158176e-06,Mvar
q_balance_slack,6,9.989756693127445e-06,Mvar
q_balance_slack,7,9.989804490599513e-06,Mvar
q_balance_slack,8,9.98980367397847e-06,Mvar
q_balance_slack,9,9.989780120138841e-06,Mvar
q_balance_slack,10,9.989782105897917e-06,Mvar
q_balance_slack,11,9.989601389073396e-06,Mvar
q_balance_slack,12,9.989713486818067e-06,Mvar
q_balance_slack,13,9.989254421615252e-06,Mvar
q_balance_slack,14,9.98974432735528e-06,Mvar
q_balance_slack,15,9.989703961511956e-06,Mvar
q_balance_slack,16,9.989697783160319e-06,Mvar
q_balance_slack,17,9.989700338608333e-06,Mvar
q_balance_slack,18,9.989774517558784e-06,Mvar
q_balance_slack,19,9.98976666568794e-06,Mvar
q_balance_slack,20,9.98976145415419e-06,Mvar
q_balance_slack,21,9.989693933333019e-06,Mvar
q_balance_slack,22,9.989672497718823e-06,Mvar
q_balance_slack,23,9.988481012495995e-06,Mvar
q_balance_slack,24,9.989703555051515e-06,Mvar
line_mva_slack_sq_pu,1,6.589775036801251e-08,p.u.^2
line_mva_slack_sq_pu,2,6.589763866493113e-08,p.u.^2
line_mva_slack_sq_pu,3,6.589768308759638e-08,p.u.^2
line_mva_slack_sq_pu,4,6.589770763154775e-08,p.u.^2
line_mva_slack_sq_pu,5,6.589770226149145e-08,p.u.^2
line_mva_slack_sq_pu,6,6.589765579796174e-08,p.u.^2
line_mva_slack_sq_pu,7,6.589768237377e-08,p.u.^2
line_mva_slack_sq_pu,8,6.589774148326166e-08,p.u.^2
line_mva_slack_sq_pu,9,6.589775095408677e-08,p.u.^2
line_mva_slack_sq_pu,10,6.589737516177975e-08,p.u.^2
line_mva_slack_sq_pu,11,7.578179484060859e-08,p.u.^2
line_mva_slack_sq_pu,12,6.589775040262072e-08,p.u.^2
line_mva_slack_sq_pu,13,6.589774763150909e-08,p.u.^2
line_mva_slack_sq_pu,14,6.589769377832874e-08,p.u.^2
line_mva_slack_sq_pu,15,6.589769403187335e-08,p.u.^2
line_mva_slack_sq_pu,16,6.589774826815959e-08,p.u.^2
line_mva_slack_sq_pu,17,6.589769703194921e-08,p.u.^2
line_mva_slack_sq_pu,18,6.589767016392382e-08,p.u.^2
line_mva_slack_sq_pu,19,6.58974393420482e-08,p.u.^2
line_mva_slack_sq_pu,20,6.589766839338579e-08,p.u.^2
line_mva_slack_sq_pu,21,6.589766547092748e-08,p.u.^2
line_mva_slack_sq_pu,22,6.589766439665559e-08,p.u.^2
line_mva_slack_sq_pu,23,6.637523775747731e-08,p.u.^2
line_mva_slack_sq_pu,24,6.589766889118729e-08,p.u.^2
line_mva_slack_sq_pu,25,6.589766279786299e-08,p.u.^2
