constraint_type,component_id,value,lower,upper,variable_name,master_value
p_balance_eq,1,-5.2550435655556935e-14,0.0,0.0,,
p_balance_eq,2,4.146595921987982e-14,0.0,0.0,,
p_balance_eq,3,5.978022100234202e-14,0.0,0.0,,
p_balance_eq,4,1.0287386245058823e-14,0.0,0.0,,
p_balance_eq,5,2.4608685586253315e-14,0.0,0.0,,
p_balance_eq,6,6.986399407940807e-14,0.0,0.0,,
p_balance_eq,7,8.800418212088004e-16,0.0,0.0,,
p_balance_eq,8,1.7934740200115443e-14,0.0,0.0,,
p_balance_eq,9,-3.45821597269938e-14,0.0,0.0,,
p_balance_eq,10,-1.0809887581825174e-13,0.0,0.0,,
p_balance_eq,11,-5.361772003898693e-14,0.0,0.0,,
p_balance_eq,12,1.3958946269655628e-14,0.0,0.0,,
p_balance_eq,13,3.292406054549151e-15,0.0,0.0,,
p_balance_eq,14,2.247046017816003e-14,0.0,0.0,,
p_balance_eq,15,-2.0257015364438542e-13,0.0,0.0,,
p_balance_eq,16,2.122809408453257e-15,0.0,0.0,,
p_balance_eq,17,-1.0694704060602682e-14,0.0,0.0,,
p_balance_eq,18,9.648685116939865e-14,0.0,0.0,,
p_balance_eq,19,6.573295679740843e-14,0.0,0.0,,
p_balance_eq,20,-8.633768884287046e-14,0.0,0.0,,
p_balance_eq,21,9.75672289881273e-14,0.0,0.0,,
p_balance_eq,22,-5.792959800819241e-14,0.0,0.0,,
p_balance_eq,23,7.217200300661374e-14,0.0,0.0,,
p_balance_eq,24,3.617848225455399e-14,0.0,0.0,,
q_balance_eq,1,1.0105053712604296e-12,0.0,0.0,,
q_balance_eq,2,-1.4234202009487601e-12,0.0,0.0,,
q_balance_eq,3,1.2685565217631506e-14,0.0,0.0,,
q_balance_eq,4,1.1609025898109927e-13,0.0,0.0,,
q_balance_eq,5,3.6132582132065343e-13,0.0,0.0,,
q_balance_eq,6,4.0797043410092763e-13,0.0,0.0,,
q_balance_eq,7,1.620641656627491e-13,0.0,0.0,,
q_balance_eq,8,3.2097988953176324e-13,0.0,0.0,,
q_balance_eq,9,3.5511260002441675e-14,0.0,0.0,,
q_balance_eq,10,-2.68909424248735e-13,0.0,0.0,,
q_balance_eq,11,-9.21314274904847e-13,0.0,0.0,,
q_balance_eq,12,4.468519094514862e-13,0.0,0.0,,
q_balance_eq,13,-3.2475976304745724e-13,0.0,0.0,,
q_balance_eq,14,-1.1593731540871454e-12,0.0,0.0,,
q_balance_eq,15,5.414628519991938e-13,0.0,0.0,,
q_balance_eq,16,4.024217931610408e-12,0.0,0.0,,
q_balance_eq,17,-1.2180437551523207e-12,0.0,0.0,,
q_balance_eq,18,1.0005375620760404e-12,0.0,0.0,,
q_balance_eq,19,4.122484315992759e-13,0.0,0.0,,
q_balance_eq,20,2.3324434272425877e-12,0.0,0.0,,
q_balance_eq,21,-1.0920457102825735e-12,0.0,0.0,,
q_balance_eq,22,3.9341571534935943e-13,0.0,0.0,,
q_balance_eq,23,-2.1680810096251523e-12,0.0,0.0,,
q_balance_eq,24,2.5197586259271404e-13,0.0,0.0,,
line_mva_ineq,1,-3.0568656084289847,-1e+19,0.0,,
line_mva_ineq,2,-5.105301796097315,-1e+19,0.0,,
line_mva_ineq,3,-2.6237639979418974,-1e+19,0.0,,
line_mva_ineq,4,-2.8067674541236074,-1e+19,0.0,,
line_mva_ineq,5,-2.772731616156948,-1e+19,0.0,,
line_mva_ineq,6,-2.4027332210478276,-1e+19,0.0,,
line_mva_ineq,7,-15.561582845367113,-1e+19,0.0,,
line_mva_ineq,8,-3.0137697085244715,-1e+19,0.0,,
line_mva_ineq,9,-3.051550957608612,-1e+19,0.0,,
line_mva_ineq,10,-5.667188358913266,-1e+19,0.0,,
line_mva_ineq,11,-0.02444943037994988,-1e+19,0.0,,
line_mva_ineq,12,-3.06181104032062,-1e+19,0.0,,
line_mva_ineq,13,-3.0551862891562176,-1e+19,0.0,,
line_mva_ineq,14,-15.217249207453934,-1e+19,0.0,,
line_mva_ineq,15,-14.141683151126836,-1e+19,0.0,,
line_mva_ineq,16,-7.930940896309202,-1e+19,0.0,,
line_mva_ineq,17,-13.715260091499498,-1e+19,0.0,,
line_mva_ineq,18,-18.660060173741083,-1e+19,0.0,,
