constraint_type,component_id,value,lower,upper,variable_name,master_value
p_balance_eq,1,2.9751213424381365e-11,0.0,0.0,,
p_balance_eq,2,3.426386007501791e-11,0.0,0.0,,
p_balance_eq,3,-4.685564007593518e-11,0.0,0.0,,
p_balance_eq,4,-2.3071580845583325e-11,0.0,0.0,,
p_balance_eq,5,-2.08502652899076e-11,0.0,0.0,,
p_balance_eq,6,-4.853303302134387e-11,0.0,0.0,,
p_balance_eq,7,1.1472363842265454e-10,0.0,0.0,,
p_balance_eq,8,-1.0570705584558068e-10,0.0,0.0,,
p_balance_eq,9,-5.350303574712509e-11,0.0,0.0,,
p_balance_eq,10,-5.95496344445325e-11,0.0,0.0,,
p_balance_eq,11,2.0392763990964124e-11,0.0,0.0,,
p_balance_eq,12,2.961344451839746e-11,0.0,0.0,,
p_balance_eq,13,9.077117883902965e-11,0.0,0.0,,
p_balance_eq,14,-3.480718919979199e-11,0.0,0.0,,
p_balance_eq,15,-3.597476942297057e-11,0.0,0.0,,
p_balance_eq,16,2.137215820036684e-11,0.0,0.0,,
p_balance_eq,17,6.8177238214759545e-12,0.0,0.0,,
p_balance_eq,18,-8.51698532036829e-11,0.0,0.0,,
p_balance_eq,19,-2.949524326188236e-11,0.0,0.0,,
p_balance_eq,20,-6.551107831258502e-12,0.0,0.0,,
p_balance_eq,21,1.0053756873852214e-11,0.0,0.0,,
p_balance_eq,22,6.684541237895992e-11,0.0,0.0,,
p_balance_eq,23,1.2229647633299576e-10,0.0,0.0,,
p_balance_eq,24,3.108163810929107e-12,0.0,0.0,,
q_balance_eq,1,-3.055227375235939e-09,0.0,0.0,,
q_balance_eq,2,-2.938152149333515e-09,0.0,0.0,,
q_balance_eq,3,-9.963366195638563e-10,0.0,0.0,,
q_balance_eq,4,-6.854197512237738e-10,0.0,0.0,,
q_balance_eq,5,-8.969167596891309e-10,0.0,0.0,,
q_balance_eq,6,-9.134940561619852e-10,0.0,0.0,,
