component_type,component_id,value,unit
bus_voltage,1,1.0063100914121916,p.u.
bus_voltage,2,1.0066534002028307,p.u.
bus_voltage,3,0.9833539894521137,p.u.
bus_voltage,4,0.9912080249752241,p.u.
bus_voltage,5,0.9926657245230807,p.u.
bus_voltage,6,0.9809296586991902,p.u.
bus_voltage,7,1.0273615777658507,p.u.
bus_voltage,8,0.9984450413558543,p.u.
bus_voltage,9,0.9946920068189469,p.u.
bus_voltage,10,0.991276737905544,p.u.
bus_voltage,11,1.0126115573185657,p.u.
bus_voltage,12,1.023599679044353,p.u.
bus_voltage,13,1.050860619806994,p.u.
bus_voltage,14,1.0073868683209357,p.u.
bus_voltage,15,1.010166374615045,p.u.
bus_voltage,16,1.016774040970224,p.u.
bus_voltage,17,1.0078889153527237,p.u.
bus_voltage,18,1.0023789418012936,p.u.
bus_voltage,19,1.02972352624538,p.u.
bus_voltage,20,1.0504319383727951,p.u.
bus_voltage,21,1.0059211753599013,p.u.
bus_voltage,22,1.0214056382075412,p.u.
bus_voltage,23,1.0665315670062108,p.u.
bus_voltage,24,0.998986092160117,p.u.
bus_angle,13,0.0,rad
bus_angle,1,-0.14633377998729916,rad
bus_angle,2,-0.14536085359188983,rad
bus_angle,3,-0.22890987414730146,rad
bus_angle,4,-0.20424858274757773,rad
bus_angle,5,-0.19802822235575177,rad
bus_angle,6,-0.2414064167270505,rad
bus_angle,7,-0.08247637337896124,rad
bus_angle,8,-0.18140305289900457,rad
bus_angle,9,-0.1813905150453909,rad
bus_angle,10,-0.1942271678367255,rad
bus_angle,11,-0.1088192996573185,rad
bus_angle,12,-0.07013459261961474,rad
bus_angle,14,-0.13081936147582016,rad
bus_angle,15,-0.1397035195376855,rad
bus_angle,16,-0.11272930245631226,rad
bus_angle,17,-0.1248704538669966,rad
bus_angle,18,-0.1480855584165162,rad
bus_angle,19,-0.07017943606808477,rad
bus_angle,20,-0.004357897332675843,rad
bus_angle,21,-0.12965446279619494,rad
bus_angle,22,-0.007152037584241249,rad
bus_angle,23,0.04164909184419164,rad
bus_angle,24,-0.17322467679486828,rad
reactive_generation,1,5.644059112452871,Mvar
reactive_generation,2,5.644059112452782,Mvar
reactive_generation,3,18.416334284502703,Mvar
reactive_generation,4,18.416334315889717,Mvar
reactive_generation,5,5.750451106731298,Mvar
reactive_generation,6,5.7504511067312984,Mvar
reactive_generation,7,19.441391446169025,Mvar
reactive_generation,8,19.44139140035678,Mvar
reactive_generation,9,25.071440251020334,Mvar
reactive_generation,10,27.240306108887772,Mvar
reactive_generation,11,27.24030609167132,Mvar
reactive_generation,12,65.0566505594013,Mvar
reactive_generation,13,65.0566505498439,Mvar
reactive_generation,14,65.05665057706973,Mvar
reactive_generation,20,63.02310668439851,Mvar
reactive_generation,21,66.63847058183119,Mvar
reactive_generation,24,9.093318527449007,Mvar
reactive_generation,25,9.092590789610862,Mvar
reactive_generation,26,9.093039339164761,Mvar
reactive_generation,27,9.093826179074826,Mvar
reactive_generation,28,9.094793311090093,Mvar
reactive_generation,29,9.09364043640123,Mvar
reactive_generation,30,58.71828235831338,Mvar
reactive_generation,31,58.71833186825446,Mvar
reactive_generation,32,127.42720931108424,Mvar
fixed_master_dispatch_variable,1,20.000000000000018,MW
fixed_master_dispatch_variable,2,20.0,MW
fixed_master_dispatch_variable,3,76.0,MW
fixed_master_dispatch_variable,4,76.0,MW
fixed_master_dispatch_variable,5,20.0,MW
fixed_master_dispatch_variable,6,20.0,MW
fixed_master_dispatch_variable,7,76.0,MW
fixed_master_dispatch_variable,8,75.99999999999999,MW
fixed_master_dispatch_variable,9,79.99999999999999,MW
