constraint_type,component_id,multiplier,benders_coefficient,variable_name,master_value,notes
p_balance_eq,1,1.986810824960205e-10,,,,
p_balance_eq,2,1.9481482615363738e-10,,,,
p_balance_eq,3,3.4610637098368506e-10,,,,
p_balance_eq,4,2.874285404394905e-10,,,,
p_balance_eq,5,1.685647483280606e-10,,,,
p_balance_eq,6,3.545270638678033e-10,,,,
p_balance_eq,7,-3.6674912217021345e-10,,,,
p_balance_eq,8,9.54125675895587e-11,,,,
p_balance_eq,9,1.2798851659467e-10,,,,
p_balance_eq,10,1.411700058099562e-10,,,,
p_balance_eq,11,-1.0686191606377105e-10,,,,
p_balance_eq,12,-3.206333424612447e-10,,,,
p_balance_eq,13,-7.117699619397655e-10,,,,
p_balance_eq,14,8.810056061706142e-11,,,,
p_balance_eq,15,2.420440977836716e-10,,,,
p_balance_eq,16,6.144155933436883e-11,,,,
p_balance_eq,17,1.8886860273251532e-10,,,,
p_balance_eq,18,3.656069693482873e-10,,,,
p_balance_eq,19,-1.8227820894498909e-10,,,,
p_balance_eq,20,-6.196872600574145e-10,,,,
p_balance_eq,21,1.860538578366757e-10,,,,
p_balance_eq,22,-2.297911365296875e-10,,,,
p_balance_eq,23,-8.302203536806504e-10,,,,
p_balance_eq,24,3.207317880640413e-10,,,,
q_balance_eq,1,4.3631868189395016e-11,,,,
q_balance_eq,2,3.886363779992316e-11,,,,
q_balance_eq,3,1.115747898655921e-10,,,,
q_balance_eq,4,5.7825922555903455e-11,,,,
q_balance_eq,5,5.550753937341189e-11,,,,
q_balance_eq,6,1.043747340944001e-10,,,,
q_balance_eq,7,-7.864214158176228e-11,,,,
q_balance_eq,8,7.38252153212387e-11,,,,
q_balance_eq,9,9.357240125671168e-11,,,,
q_balance_eq,10,8.139206158641668e-11,,,,
q_balance_eq,11,3.8332934458358115e-11,,,,
q_balance_eq,12,3.468866355730092e-11,,,,
q_balance_eq,13,-9.195704662437773e-11,,,,
q_balance_eq,14,6.256665793181765e-11,,,,
q_balance_eq,15,4.481017169016404e-11,,,,
q_balance_eq,16,3.504548631615358e-11,,,,
q_balance_eq,17,7.347953109948503e-11,,,,
q_balance_eq,18,1.0545979205112027e-10,,,,
q_balance_eq,19,2.8257738588323568e-11,,,,
q_balance_eq,20,-2.945328270426087e-11,,,,
q_balance_eq,21,5.989968934980991e-11,,,,
q_balance_eq,22,9.461599844750509e-13,,,,
q_balance_eq,23,-7.062841265404171e-11,,,,
q_balance_eq,24,8.361186527398889e-11,,,,
line_mva_ineq,1,-5.204668187786729e-09,,,,
line_mva_ineq,2,-1.4725589042754863e-08,,,,
line_mva_ineq,3,9.202991191956088e-10,,,,
line_mva_ineq,4,-7.554269606295678e-09,,,,
line_mva_ineq,5,-1.2861795694146229e-08,,,,
line_mva_ineq,6,-4.103768040962494e-09,,,,
line_mva_ineq,7,-1.3124141179129457e-08,,,,
line_mva_ineq,8,-3.896443135462956e-08,,,,
line_mva_ineq,9,-2.5898190997745256e-09,,,,
line_mva_ineq,10,-1.3957891715979991e-08,,,,
line_mva_ineq,11,-1.3561385397005997e-08,,,,
line_mva_ineq,12,-3.770929642748896e-09,,,,
line_mva_ineq,13,-4.754352169035087e-08,,,,
line_mva_ineq,14,-1.3117600241611255e-08,,,,
line_mva_ineq,15,-1.3103357907214097e-08,,,,
line_mva_ineq,16,-1.3331051542985572e-08,,,,
line_mva_ineq,17,-1.3095399373196259e-08,,,,
line_mva_ineq,18,-1.2815920967142148e-08,,,,
line_mva_ineq,19,-1.4933718166754714e-08,,,,
line_mva_ineq,20,-1.321638964626772e-08,,,,
line_mva_ineq,21,-1.3234305458739999e-08,,,,
line_mva_ineq,22,-1.326638026494047e-08,,,,
line_mva_ineq,23,-2.8004360358882937e-09,,,,
line_mva_ineq,24,-6.674962087104887e-09,,,,
line_mva_ineq,25,-1.327343695130421e-08,,,,
line_mva_ineq,26,-1.3273436950694346e-08,,,,
line_mva_ineq,27,-1.325949108186095e-08,,,,
line_mva_ineq,28,-1.3269375407378691e-08,,,,
line_mva_ineq,29,-7.253241756749998e-09,,,,
line_mva_ineq,30,-4.810954795218158e-09,,,,
line_mva_ineq,31,-1.3250231848536865e-08,,,,
line_mva_ineq,32,-1.3265527850819046e-08,,,,
line_mva_ineq,33,-1.326552785046668e-08,,,,
line_mva_ineq,34,-1.3201857690468575e-08,,,,
line_mva_ineq,35,-1.320185769054989e-08,,,,
line_mva_ineq,36,-4.932286285386616e-09,,,,
line_mva_ineq,37,-4.932336906885411e-09,,,,
line_mva_ineq,38,-1.320794947935026e-08,,,,
fixed_master_dispatch_eq,1,-5.000020292774159e-05,5.000020292774159e-05,p_s21_t17_g1,20.000000000000018,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,2,-5.0000198486849e-05,5.0000198486849e-05,p_s21_t17_g2,20.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,3,-1.3158093180563753e-05,1.3158093180563753e-05,p_s21_t17_g3,76.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,4,-1.3158093180563744e-05,1.3158093180563744e-05,p_s21_t17_g4,76.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,5,-5.000024435863474e-05,5.000024435863474e-05,p_s21_t17_g5,20.0000000000002,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,6,-5.0000194620592654e-05,5.0000194620592654e-05,p_s21_t17_g6,20.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,7,-1.3158089314307337e-05,1.3158089314307337e-05,p_s21_t17_g7,76.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,8,-1.315808931430733e-05,1.315808931430733e-05,p_s21_t17_g8,76.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,9,3.668370852622347e-10,-3.668370852622347e-10,p_s21_t17_g9,80.00000000000001,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,10,-9.99963317579333e-06,9.99963317579333e-06,p_s21_t17_g10,100.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,11,-9.999633175793538e-06,9.999633175793538e-06,p_s21_t17_g11,100.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,12,-5.075430239486151e-06,5.075430239486151e-06,p_s21_t17_g12,196.99999999999997,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,13,-5.075430312720991e-06,5.075430312720991e-06,p_s21_t17_g13,197.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
