component_type,component_id,value,unit
bus_voltage,1,1.0055950086604442,p.u.
bus_voltage,2,1.0058271991857444,p.u.
bus_voltage,3,0.9791817719842761,p.u.
bus_voltage,4,0.9881669516794073,p.u.
bus_voltage,5,0.9900438526993582,p.u.
bus_voltage,6,0.9772095690948652,p.u.
bus_voltage,7,1.0137829784592143,p.u.
bus_voltage,8,0.9884595231328961,p.u.
bus_voltage,9,0.9899098177385496,p.u.
bus_voltage,10,0.9867572528092861,p.u.
bus_voltage,11,1.0075416837848938,p.u.
bus_voltage,12,1.0195966461575707,p.u.
bus_voltage,13,1.046508403002025,p.u.
bus_voltage,14,1.001362133895044,p.u.
bus_voltage,15,1.0034051370375232,p.u.
bus_voltage,16,1.01008279543993,p.u.
bus_voltage,17,0.9992034143999379,p.u.
bus_voltage,18,0.9935098020130345,p.u.
bus_voltage,19,1.0250285354900486,p.u.
bus_voltage,20,1.0475558192453027,p.u.
bus_voltage,21,0.9969695556741237,p.u.
bus_voltage,22,1.0062322546256361,p.u.
bus_voltage,23,1.0646956750434884,p.u.
bus_voltage,24,0.9933747460386079,p.u.
bus_angle,13,0.0,rad
bus_angle,1,-0.1446812551090589,rad
bus_angle,2,-0.14387356761638034,rad
bus_angle,3,-0.2223101196945479,rad
bus_angle,4,-0.20347021702316745,rad
bus_angle,5,-0.19763510903385278,rad
bus_angle,6,-0.2420104828211228,rad
bus_angle,7,-0.08012136753053353,rad
bus_angle,8,-0.18139375426110163,rad
bus_angle,9,-0.18082868120693393,rad
bus_angle,10,-0.19496092083225347,rad
bus_angle,11,-0.1105779538668329,rad
bus_angle,12,-0.07002243995776525,rad
bus_angle,14,-0.1359067320789693,rad
bus_angle,15,-0.14092400498008795,rad
bus_angle,16,-0.11445504595761662,rad
bus_angle,17,-0.12645676320444735,rad
bus_angle,18,-0.14992891859630422,rad
bus_angle,19,-0.07102610829970697,rad
bus_angle,20,-0.0043892195121691315,rad
bus_angle,21,-0.1310276137380336,rad
bus_angle,22,-0.0056891708714833285,rad
bus_angle,23,0.041997722813274255,rad
bus_angle,24,-0.1715546736897389,rad
reactive_generation,1,6.04107368313905,Mvar
reactive_generation,2,6.041073683138939,Mvar
reactive_generation,3,20.309493936877526,Mvar
reactive_generation,4,20.30949392586966,Mvar
reactive_generation,5,6.273925035250404,Mvar
reactive_generation,6,6.2739250352503895,Mvar
reactive_generation,7,20.20115664735624,Mvar
reactive_generation,8,20.201156655064768,Mvar
reactive_generation,9,25.828005928932942,Mvar
reactive_generation,10,23.672991868017135,Mvar
reactive_generation,11,23.672991866392174,Mvar
reactive_generation,12,64.22377599437377,Mvar
reactive_generation,13,64.22377599437444,Mvar
reactive_generation,14,64.22377594090091,Mvar
reactive_generation,20,69.0516632158046,Mvar
reactive_generation,21,64.26602500383916,Mvar
reactive_generation,24,6.504463540894703,Mvar
reactive_generation,25,6.5042693299636785,Mvar
reactive_generation,26,6.50456632510676,Mvar
reactive_generation,27,6.503703457479673,Mvar
reactive_generation,28,6.504038472790935,Mvar
reactive_generation,29,6.5040867741181,Mvar
reactive_generation,30,64.0984839017723,Mvar
reactive_generation,31,64.09863351743866,Mvar
reactive_generation,32,132.1533470813449,Mvar
p_balance_slack,1,9.990971089728633e-06,MW
p_balance_slack,2,9.990885895492846e-06,MW
p_balance_slack,3,9.990910970649746e-06,MW
p_balance_slack,4,9.990940959629127e-06,MW
p_balance_slack,5,9.990938323714239e-06,MW
p_balance_slack,6,9.990947140924624e-06,MW
p_balance_slack,7,1.0013192025360921e-05,MW
p_balance_slack,8,9.990578533023087e-06,MW
p_balance_slack,9,9.990578197900295e-06,MW
p_balance_slack,10,9.990577913724289e-06,MW
p_balance_slack,11,9.990578005082549e-06,MW
p_balance_slack,12,9.990577650545508e-06,MW
p_balance_slack,13,9.990578171821072e-06,MW
p_balance_slack,14,9.990915089151682e-06,MW
p_balance_slack,15,9.990917389471393e-06,MW
p_balance_slack,16,9.990964712159391e-06,MW
p_balance_slack,17,9.990578686832215e-06,MW
p_balance_slack,18,9.990911167312883e-06,MW
p_balance_slack,19,9.990578504057339e-06,MW
p_balance_slack,20,9.990912203176776e-06,MW
p_balance_slack,21,9.990577904274288e-06,MW
p_balance_slack,22,9.990578428891997e-06,MW
p_balance_slack,23,9.990578062847595e-06,MW
p_balance_slack,24,9.990944532632847e-06,MW
q_balance_slack,1,9.990575385951586e-06,Mvar
q_balance_slack,2,9.990566735174412e-06,Mvar
q_balance_slack,3,9.990576455572383e-06,Mvar
q_balance_slack,4,9.990576190462561e-06,Mvar
q_balance_slack,5,9.990571283199814e-06,Mvar
q_balance_slack,6,9.990574433941553e-06,Mvar
q_balance_slack,7,9.990620874348557e-06,Mvar
q_balance_slack,8,1.00011641364789e-05,Mvar
q_balance_slack,9,9.99057780549966e-06,Mvar
q_balance_slack,10,9.99057780878717e-06,Mvar
q_balance_slack,11,9.9905778974822e-06,Mvar
q_balance_slack,12,9.990576152030542e-06,Mvar
q_balance_slack,13,9.990577776158662e-06,Mvar
q_balance_slack,14,9.990577183388977e-06,Mvar
q_balance_slack,15,9.990764775241658e-06,Mvar
q_balance_slack,16,9.990581101274156e-06,Mvar
q_balance_slack,17,9.990575875129285e-06,Mvar
