component_type,component_id,value,unit
bus_voltage,1,1.0184841502031672,p.u.
bus_voltage,2,1.0186537625862513,p.u.
bus_voltage,3,0.9839429293544367,p.u.
bus_voltage,4,0.9941031645345602,p.u.
bus_voltage,5,0.9970288778019106,p.u.
bus_voltage,6,0.9809302127221459,p.u.
bus_voltage,7,1.0171948313721724,p.u.
bus_voltage,8,0.9906749051610088,p.u.
bus_voltage,9,0.990106993084841,p.u.
bus_voltage,10,0.9875598030183634,p.u.
bus_voltage,11,1.0050021927556914,p.u.
bus_voltage,12,1.0126892475116485,p.u.
bus_voltage,13,1.0401358331975397,p.u.
bus_voltage,14,0.9992425844702745,p.u.
bus_voltage,15,1.0057538416382907,p.u.
bus_voltage,16,1.008634132385405,p.u.
bus_voltage,17,1.0028868408065248,p.u.
bus_voltage,18,0.9981082483818207,p.u.
bus_voltage,19,1.0130518907325459,p.u.
bus_voltage,20,1.0267644618767124,p.u.
bus_voltage,21,1.002346507061269,p.u.
bus_voltage,22,1.0238298395584404,p.u.
bus_voltage,23,1.039292457210391,p.u.
bus_voltage,24,0.9969204218052685,p.u.
bus_angle,13,0.0,rad
bus_angle,1,-0.1412191803429887,rad
bus_angle,2,-0.14073668507434814,rad
bus_angle,3,-0.2077265243213246,rad
bus_angle,4,-0.20006813858779907,rad
bus_angle,5,-0.19509051747209635,rad
bus_angle,6,-0.24036889538221248,rad
bus_angle,7,-0.0792183294068489,rad
bus_angle,8,-0.17992339668440677,rad
bus_angle,9,-0.17827082078107045,rad
bus_angle,10,-0.19454101522661682,rad
bus_angle,11,-0.11298210425985625,rad
bus_angle,12,-0.06977898626845236,rad
bus_angle,14,-0.14372164296174159,rad
bus_angle,15,-0.14253687734285742,rad
bus_angle,16,-0.11768651929243301,rad
bus_angle,17,-0.12914957145958172,rad
bus_angle,18,-0.15215813570434888,rad
bus_angle,19,-0.07360654589728602,rad
bus_angle,20,-0.004750696400530211,rad
bus_angle,21,-0.1332022954533099,rad
bus_angle,22,-0.01077649791493642,rad
bus_angle,23,0.043767137338223946,rad
bus_angle,24,-0.16711177409190517,rad
reactive_generation,1,6.581122898381134,Mvar
reactive_generation,2,6.581122898381134,Mvar
reactive_generation,3,25.57271544127399,Mvar
reactive_generation,4,25.572715438840184,Mvar
reactive_generation,5,6.131151217824826,Mvar
reactive_generation,6,6.131151217824826,Mvar
reactive_generation,7,25.56070935850146,Mvar
reactive_generation,8,25.560709359362235,Mvar
reactive_generation,9,26.648192643553802,Mvar
reactive_generation,10,24.300873234945545,Mvar
reactive_generation,11,24.300873206182956,Mvar
reactive_generation,12,69.3418202215884,Mvar
reactive_generation,13,69.3418202215884,Mvar
reactive_generation,14,69.34182022041,Mvar
reactive_generation,20,75.81371484737453,Mvar
reactive_generation,21,69.87819763369285,Mvar
reactive_generation,24,11.826148591278846,Mvar
