constraint_type,component_id,value,lower,upper,variable_name,master_value
p_balance_eq,1,-7.953776763461925e-14,0.0,0.0,,
p_balance_eq,2,9.086326136620694e-14,0.0,0.0,,
p_balance_eq,3,-2.0089779212211726e-14,0.0,0.0,,
p_balance_eq,4,-7.803397752731596e-15,0.0,0.0,,
p_balance_eq,5,-1.8943149017447685e-14,0.0,0.0,,
p_balance_eq,6,-1.217046754174722e-14,0.0,0.0,,
p_balance_eq,7,-1.4218353497884046e-14,0.0,0.0,,
p_balance_eq,8,-1.2991133200386442e-14,0.0,0.0,,
p_balance_eq,9,-6.1429717717232e-15,0.0,0.0,,
p_balance_eq,10,6.006858320483938e-14,0.0,0.0,,
p_balance_eq,11,-9.807019969330574e-14,0.0,0.0,,
p_balance_eq,12,-7.226543582289358e-14,0.0,0.0,,
p_balance_eq,13,3.3359042457092695e-14,0.0,0.0,,
p_balance_eq,14,7.166819035068573e-14,0.0,0.0,,
p_balance_eq,15,2.6764407306905085e-14,0.0,0.0,,
p_balance_eq,16,-5.231165960882479e-14,0.0,0.0,,
p_balance_eq,17,-4.467886953826326e-14,0.0,0.0,,
p_balance_eq,18,-4.5694313811255396e-14,0.0,0.0,,
p_balance_eq,19,-4.747700561006816e-14,0.0,0.0,,
p_balance_eq,20,1.267862742487043e-13,0.0,0.0,,
p_balance_eq,21,7.415721784201617e-14,0.0,0.0,,
p_balance_eq,22,-2.1348404950294678e-14,0.0,0.0,,
p_balance_eq,23,-5.996321654136568e-14,0.0,0.0,,
p_balance_eq,24,3.059567539370669e-14,0.0,0.0,,
q_balance_eq,1,4.1789135662355457e-13,0.0,0.0,,
q_balance_eq,2,9.110484651300536e-13,0.0,0.0,,
q_balance_eq,3,1.4405572089072833e-13,0.0,0.0,,
q_balance_eq,4,3.6945729865077914e-13,0.0,0.0,,
q_balance_eq,5,2.0998220608185953e-13,0.0,0.0,,
q_balance_eq,6,4.2593136794790397e-13,0.0,0.0,,
q_balance_eq,7,2.0062452658783881e-13,0.0,0.0,,
q_balance_eq,8,7.166539683602568e-14,0.0,0.0,,
q_balance_eq,9,1.0058336076266606e-12,0.0,0.0,,
q_balance_eq,10,2.987039868923569e-13,0.0,0.0,,
q_balance_eq,11,-3.037783012402426e-13,0.0,0.0,,
q_balance_eq,12,7.003800962923482e-13,0.0,0.0,,
q_balance_eq,13,-2.2963698898290997e-13,0.0,0.0,,
q_balance_eq,14,2.3827936355253453e-14,0.0,0.0,,
q_balance_eq,15,5.309409850114783e-13,0.0,0.0,,
q_balance_eq,16,4.57189003062725e-12,0.0,0.0,,
q_balance_eq,17,5.3239467311995154e-14,0.0,0.0,,
q_balance_eq,18,2.1297347472889095e-12,0.0,0.0,,
q_balance_eq,19,1.1623282174119893e-12,0.0,0.0,,
q_balance_eq,20,6.439473240865668e-13,0.0,0.0,,
q_balance_eq,21,9.43932830323505e-14,0.0,0.0,,
q_balance_eq,22,5.438935544958422e-13,0.0,0.0,,
q_balance_eq,23,3.793970608802189e-13,0.0,0.0,,
q_balance_eq,24,-5.82277764755155e-14,0.0,0.0,,
line_mva_ineq,1,-3.0597776758246673,-1e+19,0.0,,
line_mva_ineq,2,-5.14713069986515,-1e+19,0.0,,
line_mva_ineq,3,-2.6042796033798665,-1e+19,0.0,,
line_mva_ineq,4,-2.807958381830771,-1e+19,0.0,,
line_mva_ineq,5,-2.7637804839830644,-1e+19,0.0,,
line_mva_ineq,6,-2.467440870722357,-1e+19,0.0,,
line_mva_ineq,7,-15.692442388500025,-1e+19,0.0,,
line_mva_ineq,8,-3.017910615692777,-1e+19,0.0,,
line_mva_ineq,9,-3.0570039487569964,-1e+19,0.0,,
line_mva_ineq,10,-5.685436054986724,-1e+19,0.0,,
line_mva_ineq,11,-0.07624011518735942,-1e+19,0.0,,
line_mva_ineq,12,-3.062456274084254,-1e+19,0.0,,
line_mva_ineq,13,-3.055419894367639,-1e+19,0.0,,
line_mva_ineq,14,-15.316414128761824,-1e+19,0.0,,
line_mva_ineq,15,-14.217495118373536,-1e+19,0.0,,
line_mva_ineq,16,-7.995401278890218,-1e+19,0.0,,
line_mva_ineq,17,-13.722361740117359,-1e+19,0.0,,
line_mva_ineq,18,-18.447179416560207,-1e+19,0.0,,
line_mva_ineq,19,-4.805202223684639,-1e+19,0.0,,
line_mva_ineq,20,-22.224945703561563,-1e+19,0.0,,
line_mva_ineq,21,-23.39076025688864,-1e+19,0.0,,
line_mva_ineq,22,-24.694431833497166,-1e+19,0.0,,
line_mva_ineq,23,-4.00312247704626,-1e+19,0.0,,
line_mva_ineq,24,-22.661264515678035,-1e+19,0.0,,
line_mva_ineq,25,-24.951058252628297,-1e+19,0.0,,
line_mva_ineq,26,-24.951058252628297,-1e+19,0.0,,
line_mva_ineq,27,-24.678135342374436,-1e+19,0.0,,
line_mva_ineq,28,-24.685794983932595,-1e+19,0.0,,
line_mva_ineq,29,-21.15526654007859,-1e+19,0.0,,
line_mva_ineq,30,-22.263625260359454,-1e+19,0.0,,
line_mva_ineq,31,-23.671056944093923,-1e+19,0.0,,
line_mva_ineq,32,-24.45129657842338,-1e+19,0.0,,
line_mva_ineq,33,-24.45129657842338,-1e+19,0.0,,
line_mva_ineq,34,-21.624251844332573,-1e+19,0.0,,
line_mva_ineq,35,-21.624251844332573,-1e+19,0.0,,
line_mva_ineq,36,-18.914788822365328,-1e+19,0.0,,
line_mva_ineq,37,-18.914788822391706,-1e+19,0.0,,
line_mva_ineq,38,-21.56654062698474,-1e+19,0.0,,
fixed_master_dispatch_eq,1,0.0,0.0,0.0,p_s21_t24_g1,20.000000000000018
fixed_master_dispatch_eq,2,0.0,0.0,0.0,p_s21_t24_g2,20.0
fixed_master_dispatch_eq,3,0.0,0.0,0.0,p_s21_t24_g3,76.0
fixed_master_dispatch_eq,4,0.0,0.0,0.0,p_s21_t24_g4,76.0
fixed_master_dispatch_eq,5,0.0,0.0,0.0,p_s21_t24_g5,19.999999999999957
fixed_master_dispatch_eq,6,0.0,0.0,0.0,p_s21_t24_g6,20.0
fixed_master_dispatch_eq,7,0.0,0.0,0.0,p_s21_t24_g7,76.0
fixed_master_dispatch_eq,8,0.0,0.0,0.0,p_s21_t24_g8,76.0
fixed_master_dispatch_eq,9,0.0,0.0,0.0,p_s21_t24_g9,80.0
fixed_master_dispatch_eq,10,0.0,0.0,0.0,p_s21_t24_g10,100.0
fixed_master_dispatch_eq,11,0.0,0.0,0.0,p_s21_t24_g11,100.0
