constraint_type,component_id,value,lower,upper,variable_name,master_value
p_balance_eq,1,-3.1148225901903243e-13,0.0,0.0,,
p_balance_eq,2,-2.504175184814099e-13,0.0,0.0,,
p_balance_eq,3,4.0879095830506466e-13,0.0,0.0,,
p_balance_eq,4,1.7222503059647655e-13,0.0,0.0,,
p_balance_eq,5,1.9328996834767605e-13,0.0,0.0,,
p_balance_eq,6,4.0959656117680286e-13,0.0,0.0,,
p_balance_eq,7,-3.4167890481458414e-13,0.0,0.0,,
p_balance_eq,8,2.986292540224536e-13,0.0,0.0,,
p_balance_eq,9,2.5897886164413537e-13,0.0,0.0,,
p_balance_eq,10,3.5368705627968197e-13,0.0,0.0,,
p_balance_eq,11,-3.2117475200237793e-13,0.0,0.0,,
p_balance_eq,12,-4.629335914377287e-13,0.0,0.0,,
p_balance_eq,13,-2.1110190232296678e-13,0.0,0.0,,
p_balance_eq,14,2.227662863134544e-13,0.0,0.0,,
p_balance_eq,15,3.0040946655582974e-13,0.0,0.0,,
p_balance_eq,16,-3.075712258395879e-13,0.0,0.0,,
p_balance_eq,17,-1.7348964570452954e-13,0.0,0.0,,
p_balance_eq,18,6.95200524548239e-13,0.0,0.0,,
p_balance_eq,19,-9.853105676737965e-14,0.0,0.0,,
p_balance_eq,20,-4.465902228575967e-13,0.0,0.0,,
p_balance_eq,21,-3.2849510888814703e-13,0.0,0.0,,
p_balance_eq,22,-2.0918713098262275e-13,0.0,0.0,,
p_balance_eq,23,2.1431059526430584e-13,0.0,0.0,,
p_balance_eq,24,-3.529994306979362e-14,0.0,0.0,,
q_balance_eq,1,9.735340582813688e-11,0.0,0.0,,
q_balance_eq,2,9.583237967185365e-11,0.0,0.0,,
q_balance_eq,3,3.2305820746740045e-11,0.0,0.0,,
q_balance_eq,4,2.1499116401975046e-11,0.0,0.0,,
q_balance_eq,5,2.8555963771378988e-11,0.0,0.0,,
q_balance_eq,6,2.8301731957656973e-11,0.0,0.0,,
q_balance_eq,7,1.5524914239914943e-11,0.0,0.0,,
q_balance_eq,8,3.122425122041724e-11,0.0,0.0,,
q_balance_eq,9,5.711024498550012e-11,0.0,0.0,,
q_balance_eq,10,7.09845380996986e-11,0.0,0.0,,
q_balance_eq,11,7.798392208480478e-11,0.0,0.0,,
q_balance_eq,12,5.969900245621874e-11,0.0,0.0,,
q_balance_eq,13,5.266526600385097e-11,0.0,0.0,,
