constraint_type,component_id,multiplier,benders_coefficient,variable_name,master_value,notes
p_balance_eq,1,7.378570434529132e-11,,,,
p_balance_eq,2,5.8097947029164814e-11,,,,
p_balance_eq,3,1.4116632363520698e-10,,,,
p_balance_eq,4,5.873984766833661e-11,,,,
p_balance_eq,5,-3.280322453510472e-11,,,,
p_balance_eq,6,9.744476013169023e-11,,,,
p_balance_eq,7,-3.004523814870319e-10,,,,
p_balance_eq,8,1.6025529590444448e-11,,,,
p_balance_eq,9,1.7797696940455896e-11,,,,
p_balance_eq,10,2.989325794391199e-11,,,,
p_balance_eq,11,-1.7525126027290215e-10,,,,
p_balance_eq,12,-1.834075986065158e-10,,,,
p_balance_eq,13,-2.08952287703316e-10,,,,
p_balance_eq,14,1.3296380020391493e-10,,,,
p_balance_eq,15,1.270187357091454e-10,,,,
p_balance_eq,16,-1.716848881186416e-11,,,,
p_balance_eq,17,-7.331775122521697e-11,,,,
p_balance_eq,18,2.652279418590528e-10,,,,
p_balance_eq,19,-7.19310144530731e-11,,,,
p_balance_eq,20,-1.199395491147784e-10,,,,
p_balance_eq,21,1.8696481190774814e-10,,,,
p_balance_eq,22,3.7381064299790434e-11,,,,
p_balance_eq,23,-1.7547900783596238e-10,,,,
p_balance_eq,24,1.1641223349117374e-10,,,,
q_balance_eq,1,3.0280434730224074e-11,,,,
q_balance_eq,2,2.657453418931899e-11,,,,
q_balance_eq,3,5.880598491067516e-11,,,,
q_balance_eq,4,2.83594213012575e-11,,,,
q_balance_eq,5,3.5547221674556585e-12,,,,
q_balance_eq,6,3.3388798485121846e-11,,,,
q_balance_eq,7,-7.379772082182214e-11,,,,
q_balance_eq,8,1.9311095611684936e-11,,,,
q_balance_eq,9,2.0798775562569127e-11,,,,
q_balance_eq,10,1.672151015854301e-11,,,,
q_balance_eq,11,-3.086639364561379e-11,,,,
q_balance_eq,12,-3.246305884008176e-11,,,,
q_balance_eq,13,-4.292640390192023e-11,,,,
q_balance_eq,14,7.458719248086335e-11,,,,
q_balance_eq,15,6.527784647693265e-11,,,,
q_balance_eq,16,2.2944631347371408e-11,,,,
q_balance_eq,17,1.5855734191794537e-11,,,,
q_balance_eq,18,1.0911619885006174e-10,,,,
q_balance_eq,19,6.041008618034436e-12,,,,
q_balance_eq,20,-9.073157198053394e-12,,,,
q_balance_eq,21,9.209578620341098e-11,,,,
q_balance_eq,22,6.363451022685826e-11,,,,
q_balance_eq,23,-2.887651711140945e-11,,,,
q_balance_eq,24,5.7941299058301424e-11,,,,
line_mva_ineq,1,-5.5554282404776465e-09,,,,
line_mva_ineq,2,-1.1126484949105305e-08,,,,
line_mva_ineq,3,1.3687584915193275e-08,,,,
line_mva_ineq,4,-4.0100700648954665e-09,,,,
line_mva_ineq,5,-9.743879278250011e-09,,,,
line_mva_ineq,6,-5.021914345858083e-09,,,,
line_mva_ineq,7,-6.1675704450352245e-09,,,,
line_mva_ineq,8,-1.478599430318922e-09,,,,
line_mva_ineq,9,-1.0087153767410046e-08,,,,
