component_type,component_id,value,unit
bus_voltage,1,0.9990751347971113,p.u.
bus_voltage,2,0.9991234682253695,p.u.
bus_voltage,3,0.9781126790964779,p.u.
bus_voltage,4,0.9858497142505781,p.u.
bus_voltage,5,0.9870488262636351,p.u.
bus_voltage,6,0.9761466713731719,p.u.
bus_voltage,7,1.0128539266624739,p.u.
bus_voltage,8,0.9883642600894432,p.u.
bus_voltage,9,0.9912362523535064,p.u.
bus_voltage,10,0.9875034214458804,p.u.
bus_voltage,11,1.0110426535818358,p.u.
bus_voltage,12,1.0239443951075216,p.u.
bus_voltage,13,1.053650190393012,p.u.
bus_voltage,14,1.003857435642052,p.u.
bus_voltage,15,1.0031336700558222,p.u.
bus_voltage,16,1.0114845747621326,p.u.
bus_voltage,17,0.9989035999711791,p.u.
bus_voltage,18,0.9928503743691447,p.u.
bus_voltage,19,1.028370131869132,p.u.
bus_voltage,20,1.0523319960602784,p.u.
bus_voltage,21,0.9959929477312442,p.u.
bus_voltage,22,1.0016917387584598,p.u.
bus_voltage,23,1.0701158265068726,p.u.
bus_voltage,24,0.99280321174812,p.u.
bus_angle,13,0.0,rad
bus_angle,1,-0.1417712626992723,rad
bus_angle,2,-0.1409551989646546,rad
bus_angle,3,-0.21975138758682528,rad
bus_angle,4,-0.20115255338933824,rad
bus_angle,5,-0.1953141911607465,rad
bus_angle,6,-0.23980319813130582,rad
bus_angle,7,-0.07775593061677824,rad
bus_angle,8,-0.1791313336092465,rad
bus_angle,9,-0.1785368964756857,rad
bus_angle,10,-0.19271973708051687,rad
bus_angle,11,-0.10772188471762383,rad
bus_angle,12,-0.0694420221700909,rad
bus_angle,14,-0.13040497304160184,rad
bus_angle,15,-0.13858507156030322,rad
bus_angle,16,-0.11217187347358461,rad
bus_angle,17,-0.1241388557532036,rad
bus_angle,18,-0.1476314492370257,rad
bus_angle,19,-0.07081605889822551,rad
bus_angle,20,-0.006242031711759057,rad
bus_angle,21,-0.12869705218220726,rad
bus_angle,22,-0.002710917230438939,rad
bus_angle,23,0.03889167994836487,rad
bus_angle,24,-0.1691173812178794,rad
reactive_generation,1,6.371950369162604,Mvar
reactive_generation,2,6.3719503691626045,Mvar
reactive_generation,3,17.182496321560386,Mvar
reactive_generation,4,17.182496451029703,Mvar
reactive_generation,5,5.273503754552051,Mvar
reactive_generation,6,5.273503754552049,Mvar
reactive_generation,7,17.25724827029821,Mvar
reactive_generation,8,17.257248318624303,Mvar
reactive_generation,9,23.809070159720736,Mvar
reactive_generation,10,23.97985278420362,Mvar
reactive_generation,11,23.979852867658757,Mvar
reactive_generation,12,69.7044111444026,Mvar
reactive_generation,13,69.70441114508596,Mvar
reactive_generation,14,69.70441098950097,Mvar
reactive_generation,20,62.80115837226013,Mvar
reactive_generation,21,68.86276409492785,Mvar
reactive_generation,24,4.950098163727363,Mvar
reactive_generation,25,4.956975298915292,Mvar
reactive_generation,26,4.952361532209147,Mvar
reactive_generation,27,4.957922638558219,Mvar
reactive_generation,28,4.954927460854268,Mvar
reactive_generation,29,4.959138492992976,Mvar
reactive_generation,30,63.870629776916694,Mvar
reactive_generation,31,63.85853131419141,Mvar
reactive_generation,32,138.25324381158077,Mvar
fixed_master_dispatch_variable,1,19.99999999999997,MW
fixed_master_dispatch_variable,2,20.0,MW
fixed_master_dispatch_variable,3,76.0,MW
fixed_master_dispatch_variable,4,76.0,MW
fixed_master_dispatch_variable,5,19.99999999999963,MW
fixed_master_dispatch_variable,6,20.0,MW
fixed_master_dispatch_variable,7,76.0,MW
fixed_master_dispatch_variable,8,76.0,MW
fixed_master_dispatch_variable,9,79.99999999999996,MW
fixed_master_dispatch_variable,10,100.0,MW
fixed_master_dispatch_variable,11,100.0,MW
fixed_master_dispatch_variable,12,196.99999999999997,MW
fixed_master_dispatch_variable,13,197.0,MW
fixed_master_dispatch_variable,14,197.0,MW
fixed_master_dispatch_variable,15,0.0,MW
fixed_master_dispatch_variable,16,-1.830704845677197e-27,MW
fixed_master_dispatch_variable,17,0.0,MW
fixed_master_dispatch_variable,18,-1.0375006878979022e-28,MW
fixed_master_dispatch_variable,19,0.0,MW
fixed_master_dispatch_variable,20,155.0,MW
fixed_master_dispatch_variable,21,155.000000000003,MW
fixed_master_dispatch_variable,22,-6.440535432699605e-26,MW
fixed_master_dispatch_variable,23,0.0,MW
fixed_master_dispatch_variable,24,50.0,MW
fixed_master_dispatch_variable,25,50.0,MW
fixed_master_dispatch_variable,26,50.0,MW
fixed_master_dispatch_variable,27,50.0,MW
fixed_master_dispatch_variable,28,50.0,MW
fixed_master_dispatch_variable,29,50.0,MW
fixed_master_dispatch_variable,30,154.99999999999997,MW
fixed_master_dispatch_variable,31,155.0,MW
fixed_master_dispatch_variable,32,333.77574802785824,MW
fixed_master_wind_variable,W14,75.81781796837431,MW
fixed_master_wind_variable,W3,37.40643400376387,MW
p_balance_slack,1,9.990617578307227e-06,MW
p_balance_slack,2,9.99061622672082e-06,MW
p_balance_slack,3,9.990630761761403e-06,MW
p_balance_slack,4,9.990624022298638e-06,MW
p_balance_slack,5,9.990623000774366e-06,MW
p_balance_slack,6,9.990635776073815e-06,MW
p_balance_slack,7,9.9909471611814e-06,MW
p_balance_slack,8,9.990614639610029e-06,MW
p_balance_slack,9,9.990621151505234e-06,MW
p_balance_slack,10,9.99065088336743e-06,MW
p_balance_slack,11,9.990645286181887e-06,MW
p_balance_slack,12,9.990614168680046e-06,MW
p_balance_slack,13,9.99061423756206e-06,MW
p_balance_slack,14,9.990617903439072e-06,MW
p_balance_slack,15,9.990618057566092e-06,MW
p_balance_slack,16,9.990617874038337e-06,MW
p_balance_slack,17,9.990623960420215e-06,MW
p_balance_slack,18,9.990618320190636e-06,MW
p_balance_slack,19,9.99061455328021e-06,MW
p_balance_slack,20,9.988834623117034e-06,MW
p_balance_slack,21,9.990698273132744e-06,MW
p_balance_slack,22,9.990664993695278e-06,MW
p_balance_slack,23,9.990660984430171e-06,MW
p_balance_slack,24,9.990619753859622e-06,MW
q_balance_slack,1,9.990684207512652e-06,Mvar
q_balance_slack,2,9.990690737810629e-06,Mvar
q_balance_slack,3,9.990667235524679e-06,Mvar
q_balance_slack,4,9.990638586951321e-06,Mvar
q_balance_slack,5,9.990640672897712e-06,Mvar
q_balance_slack,6,9.990615667271885e-06,Mvar
q_balance_slack,7,9.990655348008299e-06,Mvar
q_balance_slack,8,9.990628052247115e-06,Mvar
q_balance_slack,9,9.990646535849209e-06,Mvar
q_balance_slack,10,9.990690071635767e-06,Mvar
q_balance_slack,11,9.990631820312533e-06,Mvar
q_balance_slack,12,9.990626445263143e-06,Mvar
q_balance_slack,13,9.990642902253827e-06,Mvar
q_balance_slack,14,9.990678833718869e-06,Mvar
q_balance_slack,15,9.990630693883188e-06,Mvar
q_balance_slack,16,9.990651767930724e-06,Mvar
q_balance_slack,17,9.990662345152353e-06,Mvar
q_balance_slack,18,9.99099588764633e-06,Mvar
q_balance_slack,19,9.990686807160395e-06,Mvar
q_balance_slack,20,9.99069818477896e-06,Mvar
q_balance_slack,21,9.990687889075634e-06,Mvar
q_balance_slack,22,9.99069090670316e-06,Mvar
q_balance_slack,23,9.990674431914017e-06,Mvar
q_balance_slack,24,9.990631240403138e-06,Mvar
line_mva_slack_sq_pu,1,6.588425953562839e-08,p.u.^2
line_mva_slack_sq_pu,2,6.588127792855605e-08,p.u.^2
line_mva_slack_sq_pu,3,6.589455265035953e-08,p.u.^2
line_mva_slack_sq_pu,4,6.588508720092591e-08,p.u.^2
line_mva_slack_sq_pu,5,6.588201814247428e-08,p.u.^2
line_mva_slack_sq_pu,6,6.588454412668506e-08,p.u.^2
line_mva_slack_sq_pu,7,6.588393314521028e-08,p.u.^2
line_mva_slack_sq_pu,8,6.588644102722894e-08,p.u.^2
line_mva_slack_sq_pu,9,6.588183420704839e-08,p.u.^2
line_mva_slack_sq_pu,10,6.58856492570015e-08,p.u.^2
line_mva_slack_sq_pu,11,6.58821311241777e-08,p.u.^2
line_mva_slack_sq_pu,12,6.58856583645677e-08,p.u.^2
line_mva_slack_sq_pu,13,6.588211815284339e-08,p.u.^2
line_mva_slack_sq_pu,14,6.588366669607701e-08,p.u.^2
line_mva_slack_sq_pu,15,6.588304436479888e-08,p.u.^2
line_mva_slack_sq_pu,16,6.588139107670174e-08,p.u.^2
line_mva_slack_sq_pu,17,6.588278343982464e-08,p.u.^2
line_mva_slack_sq_pu,18,6.588641006228035e-08,p.u.^2
line_mva_slack_sq_pu,19,6.58694115187105e-08,p.u.^2
line_mva_slack_sq_pu,20,6.588672580017676e-08,p.u.^2
line_mva_slack_sq_pu,21,6.5886643575741e-08,p.u.^2
line_mva_slack_sq_pu,22,6.588643538576062e-08,p.u.^2
line_mva_slack_sq_pu,23,6.588210724297607e-08,p.u.^2
line_mva_slack_sq_pu,24,6.58833988866031e-08,p.u.^2
line_mva_slack_sq_pu,25,6.588639225588171e-08,p.u.^2
line_mva_slack_sq_pu,26,6.588639225555393e-08,p.u.^2
line_mva_slack_sq_pu,27,6.588645401857311e-08,p.u.^2
line_mva_slack_sq_pu,28,6.588641655680494e-08,p.u.^2
line_mva_slack_sq_pu,29,6.588634553995816e-08,p.u.^2
line_mva_slack_sq_pu,30,6.58674845101937e-08,p.u.^2
line_mva_slack_sq_pu,31,6.588660572831974e-08,p.u.^2
line_mva_slack_sq_pu,32,6.588649215157944e-08,p.u.^2
line_mva_slack_sq_pu,33,6.588649215183964e-08,p.u.^2
line_mva_slack_sq_pu,34,6.588673816389484e-08,p.u.^2
line_mva_slack_sq_pu,35,6.58867381697593e-08,p.u.^2
line_mva_slack_sq_pu,36,6.588561966579288e-08,p.u.^2
line_mva_slack_sq_pu,37,6.588561969358041e-08,p.u.^2
line_mva_slack_sq_pu,38,6.588673466162596e-08,p.u.^2
