constraint_type,component_id,value,lower,upper,variable_name,master_value
p_balance_eq,1,7.928150300047238e-09,0.0,0.0,,
p_balance_eq,2,9.417638783195564e-09,0.0,0.0,,
p_balance_eq,3,-6.387520025074819e-09,0.0,0.0,,
p_balance_eq,4,-6.513181748519755e-09,0.0,0.0,,
p_balance_eq,5,-7.0764375103960875e-09,0.0,0.0,,
p_balance_eq,6,-1.21926621843757e-08,0.0,0.0,,
p_balance_eq,7,4.473332421506076e-08,0.0,0.0,,
p_balance_eq,8,-4.417445253283159e-08,0.0,0.0,,
p_balance_eq,9,-7.510997887336796e-09,0.0,0.0,,
p_balance_eq,10,-8.797037906070268e-09,0.0,0.0,,
p_balance_eq,11,5.39916501696207e-09,0.0,0.0,,
p_balance_eq,12,7.819178353997154e-09,0.0,0.0,,
p_balance_eq,13,9.92609356375993e-09,0.0,0.0,,
p_balance_eq,14,-2.2916368850288416e-09,0.0,0.0,,
p_balance_eq,15,-8.199574609853264e-10,0.0,0.0,,
p_balance_eq,16,9.814566190465522e-10,0.0,0.0,,
p_balance_eq,17,-2.918074948479255e-10,0.0,0.0,,
p_balance_eq,18,-2.8993229111214536e-09,0.0,0.0,,
p_balance_eq,19,-2.136138309072116e-09,0.0,0.0,,
p_balance_eq,20,-1.3320836685968922e-09,0.0,0.0,,
p_balance_eq,21,1.2309256063167042e-09,0.0,0.0,,
p_balance_eq,22,3.397786228130596e-09,0.0,0.0,,
p_balance_eq,23,9.26173691457807e-09,0.0,0.0,,
p_balance_eq,24,2.327908405334888e-09,0.0,0.0,,
q_balance_eq,1,5.4461386400605474e-08,0.0,0.0,,
q_balance_eq,2,5.335795943136408e-08,0.0,0.0,,
q_balance_eq,3,1.2293475205684182e-08,0.0,0.0,,
q_balance_eq,4,1.1129018320241775e-08,0.0,0.0,,
q_balance_eq,5,1.5535298488090913e-08,0.0,0.0,,
q_balance_eq,6,1.4288501544320014e-08,0.0,0.0,,
q_balance_eq,7,-6.916529151875569e-09,0.0,0.0,,
q_balance_eq,8,2.1152009873003595e-08,0.0,0.0,,
q_balance_eq,9,2.614841750048745e-08,0.0,0.0,,
q_balance_eq,10,3.494361869103141e-08,0.0,0.0,,
q_balance_eq,11,2.8739961847357197e-08,0.0,0.0,,
q_balance_eq,12,2.2647800258043685e-08,0.0,0.0,,
q_balance_eq,13,2.346491233619802e-08,0.0,0.0,,
q_balance_eq,14,1.6756825607359862e-08,0.0,0.0,,
q_balance_eq,15,3.4164723023029624e-08,0.0,0.0,,
q_balance_eq,16,4.218408974915192e-08,0.0,0.0,,
q_balance_eq,17,2.9559755404905803e-08,0.0,0.0,,
q_balance_eq,18,3.5269141532610166e-08,0.0,0.0,,
q_balance_eq,19,2.2867058447955876e-08,0.0,0.0,,
q_balance_eq,20,3.131915218140824e-08,0.0,0.0,,
q_balance_eq,21,3.322956705983118e-08,0.0,0.0,,
q_balance_eq,22,4.027471810764374e-09,0.0,0.0,,
q_balance_eq,23,2.9977273729290036e-08,0.0,0.0,,
q_balance_eq,24,1.083721505757703e-08,0.0,0.0,,
line_mva_ineq,1,-3.0614962932655074,-1e+19,0.0,,
line_mva_ineq,2,-5.2190772855236185,-1e+19,0.0,,
line_mva_ineq,3,-2.630192013380217,-1e+19,0.0,,
line_mva_ineq,4,-2.8488034912817946,-1e+19,0.0,,
line_mva_ineq,5,-2.7718680754643885,-1e+19,0.0,,
line_mva_ineq,6,-2.4836357388212047,-1e+19,0.0,,
line_mva_ineq,7,-14.843730754686693,-1e+19,0.0,,
line_mva_ineq,8,-2.9662590586545465,-1e+19,0.0,,
line_mva_ineq,9,-3.0461810511125695,-1e+19,0.0,,
line_mva_ineq,10,-5.487334170298031,-1e+19,0.0,,
line_mva_ineq,11,-2.344647261331472e-06,-1e+19,0.0,,
line_mva_ineq,12,-2.963999605240312,-1e+19,0.0,,
line_mva_ineq,13,-2.985066593632658,-1e+19,0.0,,
line_mva_ineq,14,-14.948078580947755,-1e+19,0.0,,
line_mva_ineq,15,-13.939040024073309,-1e+19,0.0,,
line_mva_ineq,16,-7.3832866721222254,-1e+19,0.0,,
line_mva_ineq,17,-13.18921438889488,-1e+19,0.0,,
line_mva_ineq,18,-18.888277556605484,-1e+19,0.0,,
line_mva_ineq,19,-5.197414402297057,-1e+19,0.0,,
line_mva_ineq,20,-22.007846544009144,-1e+19,0.0,,
line_mva_ineq,21,-22.702817811900943,-1e+19,0.0,,
line_mva_ineq,22,-24.41195479428543,-1e+19,0.0,,
line_mva_ineq,23,-2.748124207827288,-1e+19,0.0,,
line_mva_ineq,24,-23.92578126943919,-1e+19,0.0,,
line_mva_ineq,25,-24.269862599628777,-1e+19,0.0,,
line_mva_ineq,26,-24.269862599628777,-1e+19,0.0,,
line_mva_ineq,27,-23.693936258761713,-1e+19,0.0,,
line_mva_ineq,28,-24.925845824837097,-1e+19,0.0,,
line_mva_ineq,29,-23.066483899535154,-1e+19,0.0,,
line_mva_ineq,30,-23.93691349958261,-1e+19,0.0,,
line_mva_ineq,31,-23.430143520059463,-1e+19,0.0,,
line_mva_ineq,32,-23.50502714553896,-1e+19,0.0,,
line_mva_ineq,33,-23.50502714553896,-1e+19,0.0,,
line_mva_ineq,34,-22.369742882080892,-1e+19,0.0,,
line_mva_ineq,35,-22.369742882080892,-1e+19,0.0,,
line_mva_ineq,36,-19.73344858826277,-1e+19,0.0,,
line_mva_ineq,37,-19.73344858826283,-1e+19,0.0,,
line_mva_ineq,38,-21.932634795113504,-1e+19,0.0,,
fixed_master_dispatch_eq,1,1.1655883521862274e-15,0.0,0.0,p_s5_t20_g1,19.99999999999963
fixed_master_dispatch_eq,2,-1.1378158011700677e-15,0.0,0.0,p_s5_t20_g2,20.0
fixed_master_dispatch_eq,3,6.478800421763463e-15,0.0,0.0,p_s5_t20_g3,76.0
fixed_master_dispatch_eq,4,6.478800421763463e-15,0.0,0.0,p_s5_t20_g4,76.0
