constraint_type,component_id,multiplier,benders_coefficient,variable_name,master_value,notes
p_balance_eq,1,-6.072081171183164e-06,,,,
p_balance_eq,2,-6.072080759911086e-06,,,,
p_balance_eq,3,-6.0721058052715135e-06,,,,
p_balance_eq,4,-6.072100005954878e-06,,,,
p_balance_eq,5,-6.072099919839509e-06,,,,
p_balance_eq,6,-6.072115667871403e-06,,,,
p_balance_eq,7,8.788090103636037e-06,,,,
p_balance_eq,8,-6.0719434901620334e-06,,,,
p_balance_eq,9,-6.072085171738109e-06,,,,
p_balance_eq,10,-6.072092520504843e-06,,,,
p_balance_eq,11,-6.072089610208419e-06,,,,
p_balance_eq,12,-6.0720795091107385e-06,,,,
p_balance_eq,13,-6.072088413590057e-06,,,,
p_balance_eq,14,-6.072096062359329e-06,,,,
p_balance_eq,15,-6.072081706598513e-06,,,,
p_balance_eq,16,-6.07207903946028e-06,,,,
p_balance_eq,17,-6.0720771341501985e-06,,,,
p_balance_eq,18,-6.072080264533386e-06,,,,
p_balance_eq,19,-6.072075596831072e-06,,,,
p_balance_eq,20,-6.0720660790856055e-06,,,,
p_balance_eq,21,-6.07207386012701e-06,,,,
p_balance_eq,22,-6.072053051534186e-06,,,,
p_balance_eq,23,-6.0720572997020845e-06,,,,
p_balance_eq,24,-6.072089396862323e-06,,,,
q_balance_eq,1,-1.50689683513837e-10,,,,
q_balance_eq,2,-1.5136706036533148e-10,,,,
q_balance_eq,3,-1.4106143079506022e-10,,,,
q_balance_eq,4,-1.5910427140581007e-10,,,,
q_balance_eq,5,-1.6139771228895379e-10,,,,
q_balance_eq,6,-1.7088835683173773e-10,,,,
q_balance_eq,7,6.980872666737957e-11,,,,
q_balance_eq,8,-2.243164885768998e-10,,,,
q_balance_eq,9,-1.514814849396722e-10,,,,
q_balance_eq,10,-1.6077656143840051e-10,,,,
q_balance_eq,11,-1.280013690535673e-10,,,,
q_balance_eq,12,-1.2682421156006945e-10,,,,
q_balance_eq,13,-1.1156488295453524e-10,,,,
