constraint_type,component_id,value,lower,upper,variable_name,master_value
p_balance_eq,1,1.6703727871083954e-07,0.0,0.0,,
p_balance_eq,2,1.9544127136905497e-07,0.0,0.0,,
p_balance_eq,3,-3.8567587621537053e-07,0.0,0.0,,
p_balance_eq,4,-1.62711336393112e-07,0.0,0.0,,
p_balance_eq,5,-1.427276236635032e-07,0.0,0.0,,
p_balance_eq,6,-3.368676070880525e-07,0.0,0.0,,
p_balance_eq,7,6.357316633074788e-07,0.0,0.0,,
p_balance_eq,8,-6.231460615233945e-07,0.0,0.0,,
p_balance_eq,9,-4.556442319161741e-07,0.0,0.0,,
p_balance_eq,10,-5.092858379390297e-07,0.0,0.0,,
p_balance_eq,11,6.936140802085597e-08,0.0,0.0,,
p_balance_eq,12,1.0701508625265201e-07,0.0,0.0,,
p_balance_eq,13,7.677285143340242e-07,0.0,0.0,,
p_balance_eq,14,-3.4864530329480563e-07,0.0,0.0,,
p_balance_eq,15,-3.495435763933421e-07,0.0,0.0,,
p_balance_eq,16,1.389167482298168e-07,0.0,0.0,,
p_balance_eq,17,4.496575230969458e-09,0.0,0.0,,
p_balance_eq,18,-7.42385906976182e-07,0.0,0.0,,
p_balance_eq,19,-3.770922787716126e-07,0.0,0.0,,
p_balance_eq,20,-2.1927582019081674e-07,0.0,0.0,,
p_balance_eq,21,5.299187143371646e-07,0.0,0.0,,
p_balance_eq,22,6.58056347666353e-07,0.0,0.0,,
p_balance_eq,23,1.3622565559798008e-06,0.0,0.0,,
p_balance_eq,24,1.7039193144304963e-08,0.0,0.0,,
q_balance_eq,1,-1.6498838318318698e-07,0.0,0.0,,
q_balance_eq,2,-1.4662237373686546e-07,0.0,0.0,,
q_balance_eq,3,-1.298863733489503e-07,0.0,0.0,,
q_balance_eq,4,-7.837407967072437e-08,0.0,0.0,,
q_balance_eq,5,-9.792984267797532e-08,0.0,0.0,,
q_balance_eq,6,-1.139937544279601e-07,0.0,0.0,,
q_balance_eq,7,-2.8471081441901582e-08,0.0,0.0,,
q_balance_eq,8,-1.5161339787542015e-07,0.0,0.0,,
q_balance_eq,9,-2.1772856632101036e-07,0.0,0.0,,
q_balance_eq,10,-2.6485319634828453e-07,0.0,0.0,,
q_balance_eq,11,-2.4107646919997706e-07,0.0,0.0,,
q_balance_eq,12,-1.8152590643378213e-07,0.0,0.0,,
q_balance_eq,13,9.337664325902173e-09,0.0,0.0,,
q_balance_eq,14,-2.0519032882834975e-07,0.0,0.0,,
q_balance_eq,15,-3.8130982826067834e-07,0.0,0.0,,
q_balance_eq,16,-4.997208313699386e-07,0.0,0.0,,
q_balance_eq,17,-3.8861477674001054e-07,0.0,0.0,,
q_balance_eq,18,-5.37957056702069e-07,0.0,0.0,,
q_balance_eq,19,-3.208648237748799e-07,0.0,0.0,,
q_balance_eq,20,-4.209396707480044e-07,0.0,0.0,,
q_balance_eq,21,-3.2697862337790763e-07,0.0,0.0,,
q_balance_eq,22,-2.3321666551206566e-08,0.0,0.0,,
q_balance_eq,23,-1.0358649431381012e-07,0.0,0.0,,
q_balance_eq,24,-1.1452844113490489e-07,0.0,0.0,,
line_mva_ineq,1,-3.061748540417225,-1e+19,0.0,,
line_mva_ineq,2,-5.212893121305256,-1e+19,0.0,,
line_mva_ineq,3,-2.6174403678567777,-1e+19,0.0,,
line_mva_ineq,4,-2.8398760330238013,-1e+19,0.0,,
line_mva_ineq,5,-2.7637066045102303,-1e+19,0.0,,
line_mva_ineq,6,-2.482905083081406,-1e+19,0.0,,
line_mva_ineq,7,-14.80900305648626,-1e+19,0.0,,
line_mva_ineq,8,-2.9659248806687297,-1e+19,0.0,,
line_mva_ineq,9,-3.041441038258481,-1e+19,0.0,,
line_mva_ineq,10,-5.491366757013242,-1e+19,0.0,,
line_mva_ineq,11,-2.3511163587070197e-06,-1e+19,0.0,,
line_mva_ineq,12,-2.966024858133246,-1e+19,0.0,,
line_mva_ineq,13,-2.9836187965807595,-1e+19,0.0,,
line_mva_ineq,14,-14.965765969649574,-1e+19,0.0,,
line_mva_ineq,15,-13.918977544812588,-1e+19,0.0,,
line_mva_ineq,16,-7.416150314653421,-1e+19,0.0,,
line_mva_ineq,17,-13.176804194598708,-1e+19,0.0,,
line_mva_ineq,18,-18.777837341021165,-1e+19,0.0,,
line_mva_ineq,19,-5.205062871951616,-1e+19,0.0,,
line_mva_ineq,20,-22.017811496480817,-1e+19,0.0,,
line_mva_ineq,21,-22.668524619624407,-1e+19,0.0,,
line_mva_ineq,22,-24.388421858694798,-1e+19,0.0,,
line_mva_ineq,23,-2.4801490091229543,-1e+19,0.0,,
line_mva_ineq,24,-24.09249005162562,-1e+19,0.0,,
line_mva_ineq,25,-24.222853960650223,-1e+19,0.0,,
line_mva_ineq,26,-24.222853960650223,-1e+19,0.0,,
line_mva_ineq,27,-23.667940246694638,-1e+19,0.0,,
line_mva_ineq,28,-24.89691933591213,-1e+19,0.0,,
line_mva_ineq,29,-23.140408275164233,-1e+19,0.0,,
line_mva_ineq,30,-24.097966262313644,-1e+19,0.0,,
line_mva_ineq,31,-23.38856768117239,-1e+19,0.0,,
line_mva_ineq,32,-23.470280196280576,-1e+19,0.0,,
line_mva_ineq,33,-23.470280196280576,-1e+19,0.0,,
line_mva_ineq,34,-22.409492176690105,-1e+19,0.0,,
line_mva_ineq,35,-22.409492176690105,-1e+19,0.0,,
line_mva_ineq,36,-19.78419812039547,-1e+19,0.0,,
line_mva_ineq,37,-19.784198120395473,-1e+19,0.0,,
line_mva_ineq,38,-21.99937535872699,-1e+19,0.0,,
fixed_master_dispatch_eq,1,-1.1377002357666879e-15,0.0,0.0,p_s26_t20_g1,20.000000000000583
fixed_master_dispatch_eq,2,-1.137807660058479e-15,0.0,0.0,p_s26_t20_g2,20.0
fixed_master_dispatch_eq,3,6.478806873772241e-15,0.0,0.0,p_s26_t20_g3,76.0
fixed_master_dispatch_eq,4,6.478806873772241e-15,0.0,0.0,p_s26_t20_g4,76.0
fixed_master_dispatch_eq,5,1.1596542014851638e-15,0.0,0.0,p_s26_t20_g5,19.99999999999993
fixed_master_dispatch_eq,6,-1.1378076567497565e-15,0.0,0.0,p_s26_t20_g6,20.0
fixed_master_dispatch_eq,7,6.478806877080964e-15,0.0,0.0,p_s26_t20_g7,76.0
fixed_master_dispatch_eq,8,6.478806877080964e-15,0.0,0.0,p_s26_t20_g8,76.0
fixed_master_dispatch_eq,9,5.941121517521675e-17,0.0,0.0,p_s26_t20_g9,99.99999999999996
fixed_master_dispatch_eq,10,-5.4586175255183084e-15,0.0,0.0,p_s26_t20_g10,100.0
fixed_master_dispatch_eq,11,-5.4586175255183084e-15,0.0,0.0,p_s26_t20_g11,100.0
fixed_master_dispatch_eq,12,-2.291274219689501e-15,0.0,0.0,p_s26_t20_g12,197.0
fixed_master_dispatch_eq,13,-2.291274219689501e-15,0.0,0.0,p_s26_t20_g13,197.0
