constraint_type,component_id,multiplier,benders_coefficient,variable_name,master_value,notes
p_balance_eq,1,-6.120526935908814e-06,,,,
p_balance_eq,2,-6.119735480670132e-06,,,,
p_balance_eq,3,-6.16193286745399e-06,,,,
p_balance_eq,4,-6.144137260545264e-06,,,,
p_balance_eq,5,-6.147332203099412e-06,,,,
p_balance_eq,6,-6.1760359998658655e-06,,,,
p_balance_eq,7,8.626514037015685e-06,,,,
p_balance_eq,8,-6.1207791311284395e-06,,,,
p_balance_eq,9,-6.118771124216283e-06,,,,
p_balance_eq,10,-6.12619120908953e-06,,,,
p_balance_eq,11,-6.064077242333164e-06,,,,
p_balance_eq,12,-6.007260996938861e-06,,,,
p_balance_eq,13,-5.921444618912565e-06,,,,
p_balance_eq,14,-6.092075598889849e-06,,,,
p_balance_eq,15,-6.08264166611686e-06,,,,
p_balance_eq,16,-6.04384020151208e-06,,,,
p_balance_eq,17,-6.040289614684643e-06,,,,
p_balance_eq,18,-6.087644600614881e-06,,,,
p_balance_eq,19,-5.991978085291686e-06,,,,
p_balance_eq,20,-5.9159306507018096e-06,,,,
p_balance_eq,21,-6.0302835681929924e-06,,,,
p_balance_eq,22,-5.950934167265249e-06,,,,
p_balance_eq,23,-5.876189037247354e-06,,,,
p_balance_eq,24,-6.127269985964114e-06,,,,
q_balance_eq,1,-2.777840262637614e-08,,,,
q_balance_eq,2,-2.9509010524807783e-08,,,,
q_balance_eq,3,-3.140378722180751e-08,,,,
q_balance_eq,4,-4.081861841025503e-08,,,,
q_balance_eq,5,-4.159259883476057e-08,,,,
q_balance_eq,6,-5.121043101771709e-08,,,,
q_balance_eq,7,-6.937067632591292e-08,,,,
q_balance_eq,8,-6.756584710851617e-08,,,,
q_balance_eq,9,-3.9925193136259755e-08,,,,
q_balance_eq,10,-4.425338730872369e-08,,,,
q_balance_eq,11,-2.1524583133978767e-08,,,,
q_balance_eq,12,-1.3936231516001754e-08,,,,
q_balance_eq,13,2.1426538155551866e-08,,,,
q_balance_eq,14,-1.176396356432287e-08,,,,
q_balance_eq,15,2.5200005032398774e-08,,,,
q_balance_eq,16,1.938189538666669e-08,,,,
q_balance_eq,17,2.422357061749847e-08,,,,
q_balance_eq,18,2.5943628713444586e-08,,,,
q_balance_eq,19,2.328391107190067e-08,,,,
q_balance_eq,20,3.4109667404053035e-08,,,,
q_balance_eq,21,4.612195014431972e-08,,,,
q_balance_eq,22,3.41804505088077e-08,,,,
q_balance_eq,23,4.099083526440309e-08,,,,
q_balance_eq,24,-6.221603607139032e-09,,,,
line_mva_ineq,1,2.9282671193093883e-06,,,,
