constraint_type,component_id,multiplier,benders_coefficient,variable_name,master_value,notes
p_balance_eq,1,-6.080543520771466e-06,,,,
p_balance_eq,2,-6.080652699860753e-06,,,,
p_balance_eq,3,-6.076601821218731e-06,,,,
p_balance_eq,4,-6.07837852006264e-06,,,,
p_balance_eq,5,-6.078090729345316e-06,,,,
p_balance_eq,6,-6.075398281632009e-06,,,,
p_balance_eq,7,8.934301329752387e-06,,,,
p_balance_eq,8,-6.080454708084288e-06,,,,
p_balance_eq,9,-6.080782454270732e-06,,,,
p_balance_eq,10,-6.080126884340853e-06,,,,
p_balance_eq,11,-6.0864018333194645e-06,,,,
p_balance_eq,12,-6.091084113283459e-06,,,,
p_balance_eq,13,-6.09976495025445e-06,,,,
p_balance_eq,14,-6.084483684281066e-06,,,,
p_balance_eq,15,-6.083958727610069e-06,,,,
p_balance_eq,16,-6.0876393926622075e-06,,,,
p_balance_eq,17,-6.087277469037257e-06,,,,
p_balance_eq,18,-6.083052239168081e-06,,,,
p_balance_eq,19,-6.092590937457961e-06,,,,
p_balance_eq,20,-6.100036746724513e-06,,,,
p_balance_eq,21,-6.08824125636911e-06,,,,
p_balance_eq,22,-6.095919912427309e-06,,,,
p_balance_eq,23,-6.103817214817952e-06,,,,
p_balance_eq,24,-6.079823911314798e-06,,,,
q_balance_eq,1,2.2386849892090165e-09,,,,
q_balance_eq,2,2.4098316816087275e-09,,,,
q_balance_eq,3,2.863548788161603e-09,,,,
q_balance_eq,4,3.532818856269543e-09,,,,
q_balance_eq,5,3.5678495995105325e-09,,,,
q_balance_eq,6,4.4643282476894065e-09,,,,
q_balance_eq,7,6.178981903267271e-09,,,,
q_balance_eq,8,6.026813068652573e-09,,,,
q_balance_eq,9,3.5195374646099192e-09,,,,
q_balance_eq,10,3.863427220998116e-09,,,,
q_balance_eq,11,1.80269983006977e-09,,,,
q_balance_eq,12,1.0483683554315397e-09,,,,
q_balance_eq,13,-2.327702820139577e-09,,,,
q_balance_eq,14,9.831989328468147e-10,,,,
q_balance_eq,15,-2.0485155074898194e-09,,,,
q_balance_eq,16,-1.8699392272040207e-09,,,,
q_balance_eq,17,-1.989768685286086e-09,,,,
q_balance_eq,18,-1.946449513231192e-09,,,,
q_balance_eq,19,-2.4818309296510213e-09,,,,
q_balance_eq,20,-3.694993693329238e-09,,,,
q_balance_eq,21,-3.776790413934238e-09,,,,
q_balance_eq,22,-2.7419454989871718e-09,,,,
q_balance_eq,23,-4.407544931312344e-09,,,,
q_balance_eq,24,7.09694493791477e-10,,,,
line_mva_ineq,1,-2.779144425201171e-07,,,,
line_mva_ineq,2,-2.7907779125295036e-07,,,,
line_mva_ineq,3,-2.7669132723217546e-07,,,,
line_mva_ineq,4,-2.7881004396405213e-07,,,,
line_mva_ineq,5,-2.7691189124323333e-07,,,,
line_mva_ineq,6,-2.772480156916871e-07,,,,
line_mva_ineq,7,-2.785560056015529e-07,,,,
line_mva_ineq,8,-2.78892230268385e-07,,,,
line_mva_ineq,9,-2.777192372808272e-07,,,,
line_mva_ineq,10,-2.790515176597103e-07,,,,
line_mva_ineq,11,0.000429037059655254,,,,
line_mva_ineq,12,-2.7799780598604853e-07,,,,
line_mva_ineq,13,-2.782116879456415e-07,,,,
line_mva_ineq,14,-2.7833492955594893e-07,,,,
line_mva_ineq,15,-2.791015886746827e-07,,,,
line_mva_ineq,16,-2.780593514424733e-07,,,,
line_mva_ineq,17,-2.778840676918525e-07,,,,
line_mva_ineq,18,-2.777586679445443e-07,,,,
line_mva_ineq,19,-2.7915742799311665e-07,,,,
