constraint_type,component_id,value,lower,upper,variable_name,master_value
p_balance_eq,1,5.160297913700204e-09,0.0,0.0,,
p_balance_eq,2,5.823724063572461e-09,0.0,0.0,,
p_balance_eq,3,-9.988756048437777e-09,0.0,0.0,,
p_balance_eq,4,-4.441575089023217e-09,0.0,0.0,,
p_balance_eq,5,-4.282435184657445e-09,0.0,0.0,,
p_balance_eq,6,-8.401333161620094e-09,0.0,0.0,,
p_balance_eq,7,2.4824507667054775e-09,0.0,0.0,,
p_balance_eq,8,-2.319279540649393e-09,0.0,0.0,,
p_balance_eq,9,-9.775813240980587e-09,0.0,0.0,,
p_balance_eq,10,-1.075371360696357e-08,0.0,0.0,,
p_balance_eq,11,1.2498733392257407e-09,0.0,0.0,,
p_balance_eq,12,1.8227625411031882e-09,0.0,0.0,,
p_balance_eq,13,1.7310419625168362e-08,0.0,0.0,,
p_balance_eq,14,-5.478352259113755e-09,0.0,0.0,,
p_balance_eq,15,-9.6357379316577e-09,0.0,0.0,,
p_balance_eq,16,3.6617663260433845e-09,0.0,0.0,,
p_balance_eq,17,-4.16322815997394e-10,0.0,0.0,,
p_balance_eq,18,-2.071575718002325e-08,0.0,0.0,,
p_balance_eq,19,-8.947450183795984e-09,0.0,0.0,,
p_balance_eq,20,-4.563062821393233e-09,0.0,0.0,,
p_balance_eq,21,1.0295563892067814e-08,0.0,0.0,,
p_balance_eq,22,1.9642367891911975e-08,0.0,0.0,,
p_balance_eq,23,3.199131847211406e-08,0.0,0.0,,
p_balance_eq,24,2.788092324897064e-10,0.0,0.0,,
q_balance_eq,1,-5.1528730016451164e-08,0.0,0.0,,
q_balance_eq,2,-4.949903174194717e-08,0.0,0.0,,
q_balance_eq,3,-1.6316737151109194e-08,0.0,0.0,,
q_balance_eq,4,-1.0801915866672494e-08,0.0,0.0,,
q_balance_eq,5,-1.4203335567184838e-08,0.0,0.0,,
q_balance_eq,6,-1.4099808282959554e-08,0.0,0.0,,
q_balance_eq,7,-1.1093092286833012e-09,0.0,0.0,,
q_balance_eq,8,-1.1264144667744614e-08,0.0,0.0,,
q_balance_eq,9,-2.7542013715110944e-08,0.0,0.0,,
q_balance_eq,10,-3.4103999946112954e-08,0.0,0.0,,
q_balance_eq,11,-3.609063256596398e-08,0.0,0.0,,
q_balance_eq,12,-2.720737169632385e-08,0.0,0.0,,
q_balance_eq,13,-2.0673221812867685e-08,0.0,0.0,,
q_balance_eq,14,-2.7699923334796974e-08,0.0,0.0,,
q_balance_eq,15,-6.655580997981005e-08,0.0,0.0,,
q_balance_eq,16,-8.966462862986744e-08,0.0,0.0,,
q_balance_eq,17,-6.5591674315662e-08,0.0,0.0,,
q_balance_eq,18,-8.43444144217205e-08,0.0,0.0,,
q_balance_eq,19,-4.770965962792498e-08,0.0,0.0,,
q_balance_eq,20,-6.383057465244013e-08,0.0,0.0,,
q_balance_eq,21,-7.080497661696405e-08,0.0,0.0,,
q_balance_eq,22,-1.5596614383126667e-08,0.0,0.0,,
q_balance_eq,23,-4.288997697306224e-08,0.0,0.0,,
q_balance_eq,24,-1.8584734867397332e-08,0.0,0.0,,
line_mva_ineq,1,-3.061039433922948,-1e+19,0.0,,
line_mva_ineq,2,-5.209035619743553,-1e+19,0.0,,
line_mva_ineq,3,-2.6325798140097927,-1e+19,0.0,,
line_mva_ineq,4,-2.846379558181601,-1e+19,0.0,,
line_mva_ineq,5,-2.772564868423719,-1e+19,0.0,,
line_mva_ineq,6,-2.4670812937376017,-1e+19,0.0,,
line_mva_ineq,7,-14.919353588158494,-1e+19,0.0,,
line_mva_ineq,8,-2.964924580435493,-1e+19,0.0,,
line_mva_ineq,9,-3.04242857111003,-1e+19,0.0,,
line_mva_ineq,10,-5.481900394548559,-1e+19,0.0,,
line_mva_ineq,11,-2.330772739602505e-06,-1e+19,0.0,,
line_mva_ineq,12,-2.9654391576436057,-1e+19,0.0,,
line_mva_ineq,13,-2.9846775233372136,-1e+19,0.0,,
line_mva_ineq,14,-14.896412747060932,-1e+19,0.0,,
line_mva_ineq,15,-13.936390657941068,-1e+19,0.0,,
line_mva_ineq,16,-7.344469389308429,-1e+19,0.0,,
line_mva_ineq,17,-13.215484959231514,-1e+19,0.0,,
line_mva_ineq,18,-19.101470536487,-1e+19,0.0,,
line_mva_ineq,19,-5.230702721798442,-1e+19,0.0,,
line_mva_ineq,20,-21.995527843808038,-1e+19,0.0,,
line_mva_ineq,21,-22.740381634583542,-1e+19,0.0,,
line_mva_ineq,22,-24.43986457297018,-1e+19,0.0,,
line_mva_ineq,23,-3.3453203149675543,-1e+19,0.0,,
line_mva_ineq,24,-23.52170755208256,-1e+19,0.0,,
line_mva_ineq,25,-24.450017389966415,-1e+19,0.0,,
line_mva_ineq,26,-24.450017389966415,-1e+19,0.0,,
line_mva_ineq,27,-23.787024800427854,-1e+19,0.0,,
line_mva_ineq,28,-24.99029252835669,-1e+19,0.0,,
line_mva_ineq,29,-22.895804675576148,-1e+19,0.0,,
line_mva_ineq,30,-23.63107013330542,-1e+19,0.0,,
line_mva_ineq,31,-23.484366040329977,-1e+19,0.0,,
line_mva_ineq,32,-23.689779622029242,-1e+19,0.0,,
line_mva_ineq,33,-23.689779622029242,-1e+19,0.0,,
line_mva_ineq,34,-22.266718059267514,-1e+19,0.0,,
line_mva_ineq,35,-22.266718059267514,-1e+19,0.0,,
line_mva_ineq,36,-19.578525793089153,-1e+19,0.0,,
line_mva_ineq,37,-19.578525793089405,-1e+19,0.0,,
line_mva_ineq,38,-21.857345183895042,-1e+19,0.0,,
fixed_master_dispatch_eq,1,-1.1378562287953256e-15,0.0,0.0,p_s10_t20_g1,20.000000000000156
fixed_master_dispatch_eq,2,-1.1378850494222282e-15,0.0,0.0,p_s10_t20_g2,20.0
fixed_master_dispatch_eq,3,6.478745528403653e-15,0.0,0.0,p_s10_t20_g3,76.0
fixed_master_dispatch_eq,4,6.478745528403653e-15,0.0,0.0,p_s10_t20_g4,76.0
fixed_master_dispatch_eq,5,1.1589332788397381e-15,0.0,0.0,p_s10_t20_g5,19.999999999999957
fixed_master_dispatch_eq,6,-1.1378850461135057e-15,0.0,0.0,p_s10_t20_g6,20.0
fixed_master_dispatch_eq,7,6.4787455317123755e-15,0.0,0.0,p_s10_t20_g7,76.0
fixed_master_dispatch_eq,8,6.4787455317123755e-15,0.0,0.0,p_s10_t20_g8,76.0
fixed_master_dispatch_eq,9,5.990063147388477e-17,0.0,0.0,p_s10_t20_g9,99.99999999999994
fixed_master_dispatch_eq,10,-5.458354839425541e-15,0.0,0.0,p_s10_t20_g10,100.0
fixed_master_dispatch_eq,11,-5.458354839425541e-15,0.0,0.0,p_s10_t20_g11,100.0
fixed_master_dispatch_eq,12,8.629256267622329e-15,0.0,0.0,p_s10_t20_g12,196.99999999999997
fixed_master_dispatch_eq,13,-2.2913221548059985e-15,0.0,0.0,p_s10_t20_g13,197.0
fixed_master_dispatch_eq,14,-2.2913221548059985e-15,0.0,0.0,p_s10_t20_g14,197.0
fixed_master_dispatch_eq,20,-7.520099793135386e-15,0.0,0.0,p_s10_t20_g20,155.0
fixed_master_dispatch_eq,21,-7.520098570562441e-15,0.0,0.0,p_s10_t20_g21,155.00000000000074
fixed_master_dispatch_eq,23,-3.309808538356393e-17,0.0,0.0,p_s10_t20_g23,177.43929274987372
fixed_master_dispatch_eq,24,-6.457926891236963e-16,0.0,0.0,p_s10_t20_g24,50.0
fixed_master_dispatch_eq,25,-6.457926891236963e-16,0.0,0.0,p_s10_t20_g25,50.0
fixed_master_dispatch_eq,26,-6.457926891236963e-16,0.0,0.0,p_s10_t20_g26,50.0
fixed_master_dispatch_eq,27,-6.457428200589267e-16,0.0,0.0,p_s10_t20_g27,50.0
fixed_master_dispatch_eq,28,-6.457428200589267e-16,0.0,0.0,p_s10_t20_g28,50.0
fixed_master_dispatch_eq,29,-6.457428200589267e-16,0.0,0.0,p_s10_t20_g29,50.0
fixed_master_dispatch_eq,30,-7.520099611155651e-15,0.0,0.0,p_s10_t20_g30,155.0
fixed_master_dispatch_eq,31,-7.520099611155651e-15,0.0,0.0,p_s10_t20_g31,155.0
fixed_master_dispatch_eq,32,4.292245102064332e-15,0.0,0.0,p_s10_t20_g32,350.0
fixed_master_wind_eq,W14,0.0,0.0,0.0,wind_s10_t20_W14,102.52244137967892
fixed_master_wind_eq,W3,-3.552713678800501e-15,0.0,0.0,wind_s10_t20_W3,25.03826587044396
