constraint_type,component_id,value,lower,upper
p_balance_eq,1,0.0851616846783691,0.0,0.0
p_balance_eq,2,0.08888241686828614,0.0,0.0
p_balance_eq,3,-0.03261870904921574,0.0,0.0
p_balance_eq,4,-0.023137832202205194,0.0,0.0
p_balance_eq,5,-0.031071276980301238,0.0,0.0
p_balance_eq,6,-0.028305511875323486,0.0,0.0
p_balance_eq,7,0.020578951811054454,0.0,0.0
p_balance_eq,8,-0.03739033951673264,0.0,0.0
p_balance_eq,9,-0.05937880585367749,0.0,0.0
p_balance_eq,10,-0.07045236231514151,0.0,0.0
p_balance_eq,11,0.025191227969442398,0.0,0.0
p_balance_eq,12,0.04123198398817251,0.0,0.0
p_balance_eq,13,0.018582056275692725,0.0,0.0
p_balance_eq,14,-0.04692082639507469,0.0,0.0
p_balance_eq,15,-0.06305141289087882,0.0,0.0
p_balance_eq,16,0.03180796496550785,0.0,0.0
p_balance_eq,17,-0.020589343436388286,0.0,0.0
p_balance_eq,18,-0.12918147554618944,0.0,0.0
p_balance_eq,19,-0.08086122061090642,0.0,0.0
p_balance_eq,20,-0.07494241395763679,0.0,0.0
p_balance_eq,21,-0.03159543986788498,0.0,0.0
p_balance_eq,22,0.03578441567555233,0.0,0.0
p_balance_eq,23,0.1412189150605829,0.0,0.0
p_balance_eq,24,0.017399102995370144,0.0,0.0
q_balance_eq,1,-0.08413527256858777,0.0,0.0
q_balance_eq,2,-0.07464417424172635,0.0,0.0
q_balance_eq,3,-0.011054757854704033,0.0,0.0
q_balance_eq,4,-0.006326800968267285,0.0,0.0
q_balance_eq,5,-0.0067552950010161955,0.0,0.0
q_balance_eq,6,-0.011037978529374104,0.0,0.0
q_balance_eq,7,0.01625182437171108,0.0,0.0
q_balance_eq,8,-0.01031749820976586,0.0,0.0
q_balance_eq,9,-0.012288575765990257,0.0,0.0
q_balance_eq,10,-0.016273914267700893,0.0,0.0
q_balance_eq,11,0.0008547129542314344,0.0,0.0
q_balance_eq,12,0.0022494350959044443,0.0,0.0
q_balance_eq,13,-0.00933980430760396,0.0,0.0
q_balance_eq,14,-0.009514549947843436,0.0,0.0
q_balance_eq,15,0.0652890059101518,0.0,0.0
q_balance_eq,16,0.020137627920230702,0.0,0.0
q_balance_eq,17,0.0011811872123358904,0.0,0.0
q_balance_eq,18,-0.01455159803049162,0.0,0.0
q_balance_eq,19,-0.008964481649244883,0.0,0.0
q_balance_eq,20,-0.007303617284242556,0.0,0.0
q_balance_eq,21,0.00198162179755736,0.0,0.0
q_balance_eq,22,-0.018523856049753616,0.0,0.0
q_balance_eq,23,0.03688628702122029,0.0,0.0
q_balance_eq,24,-0.0005319579633662211,0.0,0.0
line_mva_ineq,1,-3.054949409372093,-1e+19,0.0
line_mva_ineq,2,-5.132107219033235,-1e+19,0.0
line_mva_ineq,3,-2.6609379720459514,-1e+19,0.0
line_mva_ineq,4,-14.239710025867396,-1e+19,0.0
line_mva_ineq,5,-2.798235992951656,-1e+19,0.0
line_mva_ineq,6,-2.4061805232795574,-1e+19,0.0
line_mva_ineq,7,-15.52561908928195,-1e+19,0.0
line_mva_ineq,8,-3.0130627218638786,-1e+19,0.0
line_mva_ineq,9,-3.0610116585242957,-1e+19,0.0
line_mva_ineq,10,-5.64893104600553,-1e+19,0.0
line_mva_ineq,11,-0.0007860241804386187,-1e+19,0.0
line_mva_ineq,12,-3.061983768093843,-1e+19,0.0
line_mva_ineq,13,-3.0538323496285966,-1e+19,0.0
line_mva_ineq,14,-15.208371754875087,-1e+19,0.0
line_mva_ineq,15,-14.127738347402337,-1e+19,0.0
line_mva_ineq,16,-7.906435204400661,-1e+19,0.0
line_mva_ineq,17,-13.684774176311537,-1e+19,0.0
line_mva_ineq,18,-18.726820104678982,-1e+19,0.0
line_mva_ineq,19,-5.0033810130072265,-1e+19,0.0
line_mva_ineq,20,-22.241817343979402,-1e+19,0.0
line_mva_ineq,21,-23.25911799063503,-1e+19,0.0
line_mva_ineq,22,-24.67037685196425,-1e+19,0.0
line_mva_ineq,23,-4.079239962996192,-1e+19,0.0
line_mva_ineq,24,-22.33228734321742,-1e+19,0.0
line_mva_ineq,25,-24.955890972629398,-1e+19,0.0
line_mva_ineq,26,-24.955886034718397,-1e+19,0.0
line_mva_ineq,27,-24.49304835302655,-1e+19,0.0
line_mva_ineq,28,-24.73953538548653,-1e+19,0.0
line_mva_ineq,29,-21.076656103434832,-1e+19,0.0
line_mva_ineq,30,-22.206540600626017,-1e+19,0.0
line_mva_ineq,31,-23.64062905631163,-1e+19,0.0
line_mva_ineq,32,-24.465542164652202,-1e+19,0.0
line_mva_ineq,33,-24.46554033895258,-1e+19,0.0
line_mva_ineq,34,-21.579957763207247,-1e+19,0.0
line_mva_ineq,35,-21.5799581206252,-1e+19,0.0
line_mva_ineq,36,-18.84323808700927,-1e+19,0.0
line_mva_ineq,37,-18.843240313980836,-1e+19,0.0
line_mva_ineq,38,-21.454355133226326,-1e+19,0.0
