component_type,component_id,value,unit
bus_voltage,1,0.9952612353974432,p.u.
bus_voltage,2,0.994522011337498,p.u.
bus_voltage,3,0.9772525909831435,p.u.
bus_voltage,4,0.9811694758864438,p.u.
bus_voltage,5,0.9825011737171855,p.u.
bus_voltage,6,0.9709385702623147,p.u.
bus_voltage,7,1.0212589834604944,p.u.
bus_voltage,8,0.9911355273890226,p.u.
bus_voltage,9,0.9865599828765935,p.u.
bus_voltage,10,0.9821975220409347,p.u.
bus_voltage,11,1.0051940303820828,p.u.
bus_voltage,12,1.0148639882497927,p.u.
bus_voltage,13,1.0413093395501185,p.u.
bus_voltage,14,1.0032200773850184,p.u.
bus_voltage,15,1.0099922845278835,p.u.
bus_voltage,16,1.0156900422155621,p.u.
bus_voltage,17,1.0114811292138357,p.u.
bus_voltage,18,1.00643915886506,p.u.
bus_voltage,19,1.0261142669100214,p.u.
bus_voltage,20,1.0447314302945978,p.u.
bus_voltage,21,1.0103591864914823,p.u.
bus_voltage,22,1.0403795250425794,p.u.
bus_voltage,23,1.0597491465963162,p.u.
bus_voltage,24,0.9965215683230588,p.u.
bus_angle,13,0.0,rad
bus_angle,1,-0.14830090415227742,rad
bus_angle,2,-0.14730973307672862,rad
bus_angle,3,-0.23186965798273884,rad
bus_angle,4,-0.20746660398266678,rad
bus_angle,5,-0.20117046723770937,rad
bus_angle,6,-0.2454981328566695,rad
bus_angle,7,-0.08405133367380622,rad
bus_angle,8,-0.18427838846485298,rad
bus_angle,9,-0.18415912999043813,rad
bus_angle,10,-0.1973858941208263,rad
bus_angle,11,-0.11048039612019453,rad
bus_angle,12,-0.07129136951986155,rad
bus_angle,14,-0.1325630640148631,rad
bus_angle,15,-0.14128213152114194,rad
bus_angle,16,-0.1142367774081962,rad
bus_angle,17,-0.12640363200624752,rad
bus_angle,18,-0.14945283307215276,rad
bus_angle,19,-0.07130341750826039,rad
bus_angle,20,-0.004744158288624793,rad
bus_angle,21,-0.13120146548145753,rad
bus_angle,22,-0.01141063536960143,rad
bus_angle,23,0.04188042519542145,rad
bus_angle,24,-0.17519887745800786,rad
reactive_generation,1,9.999961299282713,Mvar
reactive_generation,2,9.99984648356523,Mvar
reactive_generation,3,16.09904044021129,Mvar
reactive_generation,4,16.099055515476795,Mvar
