cut_id,case_id,scenario_id,hour,variable_name,component_type,component_id,coefficient,xbar,source_constraint,notes
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g1,generator,1,0.0047581769581075,20.000000000000018,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g2,generator,2,0.0047581765549594,20.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g3,generator,3,0.0012930637149988,76.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g4,generator,4,0.0012930637149988,76.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g5,generator,5,0.0047581771214561,20.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g6,generator,6,0.0047581771214561,20.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g7,generator,7,0.0012930642815349,76.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g8,generator,8,0.0013100194209358,75.99999999999999,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g9,generator,9,-5.795549676341041e-06,79.99999999999999,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g10,generator,10,0.0009843625209173,100.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g11,generator,11,0.0009843625209441,100.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g12,generator,12,0.0005018621749888,196.99999999999997,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g13,generator,13,0.0004993239450586,197.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g14,generator,14,0.0004993239450602,197.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g20,generator,20,0.0006352879716707,155.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-001-0001,case_b_ac_uc_benders,26,17,p_s26_t17_g21,generator,21,0.0006352911831047,155.00000000000227,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
